"code","iso","country","NXA.ind.1995","NXA.ind.1996","NXA.ind.1997","NXA.ind.1998","NXA.ind.1999","NXA.ind.2000","NXA.ind.2001","NXA.ind.2002","NXA.ind.2003","NXA.ind.2004","NXA.ind.2005","NXA.ind.2006","NXA.ind.2007","NXA.ind.2008","NXA.ind.2009","NXA.ind.2010","NXA.ind.2011","NXA.ind.2012","NXA.ind.2013","NXA.ind.2014","NXA.ind.2015","NXA.ind.2016","NXA.ind.2017","NXA.ind.2018","NXA.ind.2019","NXA.ind.2020"
268,"GEO","Georgia",81.9893829258908,81.9893829258908,81.9893829258908,81.9893829258908,81.9893829258908,98.3127442194177,100,100,100,100,100,100,90.0934584905952,82.973865260865,62.843499155701,36.8769301653166,19.9262985023865,8.28572158304694,0.808052599126469,1.80026379584304,1.80026379584304,1.80026379584304,1.80026379584304,1.80026379584304,1.80026379584304,1.80026379584304
276,"DEU","Germany",100,100,100,100,100,100,100,100,99.6532788144687,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
288,"GHA","Ghana",0,0,0,0,0,0,0,0,0,4.67477826548127,15.1018449293613,20.572062646737,29.0332744876942,28.1620366055739,21.5741384661487,23.7831716402784,30.6563728307035,20.7375195835261,13.2210748390167,17.8042728820033,17.8042728820033,17.8042728820033,17.8042728820033,17.8042728820033,17.8042728820033,17.8042728820033
300,"GRC","Greece",60.9985631281442,60.9985631281442,60.9985631281442,60.9985631281442,60.9985631281442,64.0638552507495,64.5108458290905,65.380960850555,66.3370255993407,68.8334929996729,71.837786432996,76.2423662200936,81.4115829423695,83.002488260154,81.9013614940296,90.625250988552,87.654650415482,79.5935470963313,73.8476604865613,72.0599579606746,72.0599579606746,72.0599579606746,72.0599579606746,72.0599579606746,72.0599579606746,72.0599579606746
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",0,0,0,0,0,3.24851404928506,0,0,4.61120070017047,8.25710188396633,18.1702602334253,22.9768113430774,25.8404217000265,27.7948403200949,38.1952647112394,52.1085936024878,51.6383826010237,46.3292989136749,44.4831851062698,44.0752669156405,44.0752669156405,44.0752669156405,44.0752669156405,44.0752669156405,44.0752669156405,44.0752669156405
320,"GTM","Guatemala",3.59299462384932,3.59299462384932,3.59299462384932,3.59299462384932,3.59299462384932,8.30622922812333,15.8284439167451,26.8516372173645,29.6527289769391,41.1035697013714,47.3352744887477,54.4998872593517,59.7061985286144,55.4035138322008,48.4242242951031,44.1397943388261,36.7431815732271,31.7654186170766,20.3896670168495,20.0547329510681,20.0547329510681,20.0547329510681,20.0547329510681,20.0547329510681,20.0547329510681,20.0547329510681
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",47.0110253491723,47.0110253491723,47.0110253491723,47.0110253491723,47.0110253491723,44.9089808756894,41.126631946083,40.0233464225253,40.0796920097904,42.0889489353979,40.234129377983,39.2955479159539,43.8201942966031,48.0477949760926,48.3700718126918,47.8778342921053,42.7989133991939,40.718124816138,39.547974241844,41.6175941248104,41.6175941248104,41.6175941248104,41.6175941248104,41.6175941248104,41.6175941248104,41.6175941248104
624,"GNB","Guinea-Bissau",66.9488056880467,66.9488056880467,66.9488056880467,66.9488056880467,66.9488056880467,64.2787387805355,60.1880931733334,55.5119484768934,48.2305536953536,45.0995642707919,42.5132901433932,40.5645758371072,38.3850788627699,37.6443645436731,38.1307502272586,40.4431381878572,40.7157974382026,42.5064616306363,44.1600536900629,48.4609856121682,48.4609856121682,48.4609856121682,48.4609856121682,48.4609856121682,48.4609856121682,48.4609856121682
328,"GUY","Guyana",35.0088930852069,35.0088930852069,35.0088930852069,35.0088930852069,35.0088930852069,26.4304728903647,19.02153056067,17.4682677540507,23.6533686525252,30.3723975001706,40.4384377106829,51.6136139792352,61.4766564832286,67.6424646863061,84.3217975844443,79.6570498025854,66.3483299736296,53.4303744174072,42.697160272397,33.8228938502663,33.8228938502663,33.8228938502663,33.8228938502663,33.8228938502663,33.8228938502663,33.8228938502663
332,"HTI","Haiti",51.5072404980873,51.5072404980873,51.5072404980873,51.5072404980873,51.5072404980873,38.7259879307987,27.4476697513459,21.6774425892057,29.3912122748656,54.2392013046608,66.4147089028229,62.8609514143597,47.7836759984261,42.2765049142809,36.0490798234593,37.4208799446342,40.494938154461,27.2992155606188,18.6907818739192,10.6086891133916,10.6086891133916,10.6086891133916,10.6086891133916,10.6086891133916,10.6086891133916,10.6086891133916
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0,0,0,0,0,0,0,0,10.4593969456285,14.4073215623012,7.1246038220393,19.8292086483279,15.9086672874145,9.37479802317075,18.0161509617934,29.3038771882174,29.9021333740206,44.5845434736108,53.0902432278444,56.3684478623925,56.3684478623925,56.3684478623925,56.3684478623925,56.3684478623925,56.3684478623925,56.3684478623925
344,"HKG","Hong Kong",47.1813346842448,47.1813346842448,47.1813346842448,47.1813346842448,47.1813346842448,53.7737761320327,59.607546172902,65.4472575403017,64.0295082007952,75.0330385327453,88.8201513829306,100,100,100,100,99.1942717211523,88.9110483881346,90.6926434453109,86.9091610758741,99.2743236439031,99.2743236439031,99.2743236439031,99.2743236439031,99.2743236439031,99.2743236439031,99.2743236439031
348,"HUN","Hungary",77.1013079837993,77.1013079837993,77.1013079837993,77.1013079837993,77.1013079837993,77.1013079837993,71.3243784265823,68.6170871190096,72.9122181609212,77.5821665833891,96.4920154536969,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
352,"ISL","Iceland",100,100,100,100,100,100,100,100,100,80.3520238488174,76.468863627031,58.1312093242536,43.7644299956409,38.0320677417382,43.5913867032045,52.1096415281338,62.1487154888264,71.064884342726,74.4471223870779,77.2711192622996,77.2711192622996,77.2711192622996,77.2711192622996,77.2711192622996,77.2711192622996,77.2711192622996
356,"IND","India",28.0542712597423,28.0542712597423,28.0542712597423,28.0542712597423,28.0542712597423,30.5720433779415,34.4478496595005,39.1772756659401,44.3785262328162,47.2856391355703,47.995506488413,47.5864080159703,45.1659881828592,41.4843923682562,35.4387884099654,30.4831139072079,27.8465321040035,26.8652926827328,29.7703785013018,31.7615561876794,31.7615561876794,31.7615561876794,31.7615561876794,31.7615561876794,31.7615561876794,31.7615561876794
360,"IDN","Indonesia",23.0276479027041,23.0276479027041,23.0276479027041,23.0276479027041,23.0276479027041,26.3259276845523,29.4836742361542,33.0256768982431,35.9437127250955,37.4646252670647,34.6402183995338,27.5394200241707,14.1622232587011,4.12545575566052,0,0,0,0,0.0642061759938883,12.5721082172342,12.5721082172342,12.5721082172342,12.5721082172342,12.5721082172342,12.5721082172342,12.5721082172342
364,"IRN","Iran",27.4003461557723,27.4003461557723,27.4003461557723,27.4003461557723,27.4003461557723,29.9853709278903,29.7419346268418,29.7487316152377,29.0197553223164,24.0254869807538,19.3279670710541,14.2328739123859,11.8000122785584,13.6643792919842,13.9588998103892,22.9769210250351,33.4371341772603,43.4317274408031,53.0019777078557,61.9891342682414,61.9891342682414,61.9891342682414,61.9891342682414,61.9891342682414,61.9891342682414,61.9891342682414
368,"IRQ","Iraq",21.5750628451548,21.5750628451548,21.5750628451548,21.5750628451548,21.5750628451548,25.4441838323898,37.5478847111398,39.8781142550927,48.0692317929687,40.6061034538246,37.6792997049561,37.417472733997,36.7440208098401,37.6256243652742,38.1199514550721,36.084440599664,27.9807860236515,20.1594025725329,24.4350710407243,21.075399512694,21.075399512694,21.075399512694,21.075399512694,21.075399512694,21.075399512694,21.075399512694
372,"IRL","Ireland",71.5788135786195,71.5788135786195,71.5788135786195,71.5788135786195,71.5788135786195,72.8178324129122,73.7371551808837,72.7298713429623,76.1606719820248,78.501699445362,82.698636703586,84.3428632970959,88.9407611191862,93.8101761597016,100,100,100,100,100,100,100,100,100,100,100,100
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",35.7482543471203,35.7482543471203,35.7482543471203,35.7482543471203,35.7482543471203,40.4009772872337,49.6798755379916,56.5978222075452,61.3894569983259,65.6827850792289,70.2165309506405,74.9185959841515,77.9486714624925,84.23781310343,92.0636651628034,98.2319487988935,100,100,100,100,100,100,100,100,100,100
380,"ITA","Italy",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94.1357675203428,81.3220300041606,75.004657748506,75.004657748506,75.004657748506,75.004657748506,75.004657748506,75.004657748506,75.004657748506
388,"JAM","Jamaica",0,0,0,0,0,0,21.456081750381,36.1874486450525,41.6489618604186,63.3129318498068,76.5934586274866,99.8057637834157,100,100,100,100,100,100,88.3973721339398,80.9033951135607,80.9033951135607,80.9033951135607,80.9033951135607,80.9033951135607,80.9033951135607,80.9033951135607
392,"JPN","Japan",96.7473852539707,96.7473852539707,96.7473852539707,96.7473852539707,96.7473852539707,96.5808834208061,95.2860774804071,94.71120366995,97.200302293374,100,100,100,100,100,100,100,100,100,99.5932602373749,99.002693792933,99.002693792933,99.002693792933,99.002693792933,99.002693792933,99.002693792933,99.002693792933
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",40.6279775000914,40.6279775000914,40.6279775000914,40.6279775000914,40.6279775000914,45.6027431549414,51.1470886230974,52.4086766854523,56.3192630398611,61.9243186493374,62.4104210543631,67.4937390956036,74.8139218110984,89.1112115430567,100,100,100,100,100,100,100,100,100,100,100,100
398,"KAZ","Kazakhstan",77.4201143276801,77.4201143276801,77.4201143276801,77.4201143276801,77.4201143276801,78.6577300663369,93.8023826328745,100,95.4657957000642,71.4561094688302,55.9368016937087,37.9103572421513,27.2008128858427,22.6649291369637,22.8919417508635,26.9484264666719,32.8077024614746,38.35492417289,43.4818721588357,50.3808443972432,50.3808443972432,50.3808443972432,50.3808443972432,50.3808443972432,50.3808443972432,50.3808443972432
404,"KEN","Kenya",54.9768272349163,54.9768272349163,54.9768272349163,54.9768272349163,54.9768272349163,46.5912132162025,42.5567485724285,43.4228191609917,47.7231655266903,49.5051502965042,49.3220136341499,45.7505082736957,44.0277206604394,40.2298496740764,31.9801838311972,21.9674284709882,17.2938308994469,22.4144805752227,27.7781691035273,31.5416517617807,31.5416517617807,31.5416517617807,31.5416517617807,31.5416517617807,31.5416517617807,31.5416517617807
296,"KIR","Kiribati",60.1987501029859,60.1987501029859,60.1987501029859,60.1987501029859,60.1987501029859,58.1485404187572,57.6667744300474,52.5868780561278,45.1096094422305,37.7283480175486,31.9687536798881,25.7009309411714,37.3781873653399,48.4915842939952,65.5526981514858,61.2524590555583,54.5016224168254,44.307394843415,29.8979857025519,19.8185319964237,19.8185319964237,19.8185319964237,19.8185319964237,19.8185319964237,19.8185319964237,19.8185319964237
689,"XKX","Kosovo",60.2900452870648,60.2900452870648,60.2900452870648,60.2900452870648,60.2900452870648,60.2900452870648,60.2900452870648,60.2900452870648,60.2900452870648,60.2900452870648,60.2900452870648,60.2900452870648,60.2900452870648,60.2900452870648,60.2900452870648,63.8757659733551,61.9576641544221,65.6755183752874,68.3850816867761,81.154735864527,81.154735864527,81.154735864527,81.154735864527,81.154735864527,81.154735864527,81.154735864527
414,"KWT","Kuwait",30.9511439115012,30.9511439115012,30.9511439115012,30.9511439115012,30.9511439115012,30.9511439115012,30.9511439115012,29.7578260691003,30.4419651904149,27.8118096508807,23.3171993215948,25.0610089813823,33.8792533890206,38.9219371151799,37.8926614496769,44.2574721090185,49.8977922291553,52.4693303128028,59.4439162668474,72.2450883810655,72.2450883810655,72.2450883810655,72.2450883810655,72.2450883810655,72.2450883810655,72.2450883810655
417,"KGZ","Kyrgyzstan",71.338632884213,71.338632884213,71.338632884213,71.338632884213,71.338632884213,74.8399520935479,86.9095198047887,98.5891953215197,83.6046860933834,100,100,94.9078641144969,75.8791504757972,58.3667631690179,32.3856538110541,20.8613932183707,9.9229514387079,0,0,0,0,0,0,0,0,0
418,"LAO","Laos",43.4878587562326,43.4878587562326,43.4878587562326,43.4878587562326,43.4878587562326,45.6975758598938,40.8225019041789,34.5654998028257,31.5598085557416,26.4437317746481,22.2326059115431,21.0790625980552,19.284639366441,25.282888941088,33.732223525567,40.2764678498929,35.1972680508877,21.6388096940333,11.653260622222,2.41719342244549,2.41719342244549,2.41719342244549,2.41719342244549,2.41719342244549,2.41719342244549,2.41719342244549
428,"LVA","Latvia",97.8308055845638,97.8308055845638,97.8308055845638,97.8308055845638,97.8308055845638,97.8308055845638,97.8308055845638,97.8308055845638,97.8308055845638,89.4862420799896,86.5448054183746,80.266554044004,72.2287551599109,76.156270455375,83.8951160813073,90.9538252612794,97.0076536307055,99.013085566723,94.723915767635,89.6693722246508,89.6693722246508,89.6693722246508,89.6693722246508,89.6693722246508,89.6693722246508,89.6693722246508
422,"LBN","Lebanon",0,0,0,0,0,0,16.7392500191942,33.0461615850007,42.3203702102146,55.7353727236459,66.2565815618352,78.8858025179218,100,83.8501202033188,69.2482690118956,59.9424504144829,63.7873709256292,71.4827716310541,71.1680493384871,71.1151567040952,71.1151567040952,71.1151567040952,71.1151567040952,71.1151567040952,71.1151567040952,71.1151567040952
426,"LSO","Lesotho",40.6882542031447,40.6882542031447,40.6882542031447,40.6882542031447,40.6882542031447,29.7138727770329,20.6991377226555,16.4416038905247,16.1044108151913,18.2474596407459,21.8331414830006,29.4807211477627,31.0631447226209,39.0125506444214,40.1344792869812,36.7060014583061,35.5178095350545,36.4413988623667,38.2442530143203,44.6524068040721,44.6524068040721,44.6524068040721,44.6524068040721,44.6524068040721,44.6524068040721,44.6524068040721
430,"LBR","Liberia",35.257581834083,35.257581834083,35.257581834083,35.257581834083,35.257581834083,35.257581834083,35.257581834083,35.257581834083,35.257581834083,35.257581834083,35.257581834083,35.257581834083,35.257581834083,35.257581834083,35.257581834083,30.1694705543759,21.6784874613214,16.6292404638184,13.8360699154574,16.5937144820898,16.5937144820898,16.5937144820898,16.5937144820898,16.5937144820898,16.5937144820898,16.5937144820898
434,"LBY","Libya",53.8306157964269,53.8306157964269,53.8306157964269,53.8306157964269,53.8306157964269,53.8306157964269,53.8306157964269,53.8306157964269,53.8306157964269,53.8306157964269,53.8306157964269,53.8306157964269,53.8306157964269,53.8306157964269,47.9487490916405,37.4120601793255,40.9803063996019,43.2003801807572,43.3249080713898,46.0578051707422,46.0578051707422,46.0578051707422,46.0578051707422,46.0578051707422,46.0578051707422,46.0578051707422
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",90.1860332215388,90.1860332215388,90.1860332215388,90.1860332215388,90.1860332215388,90.1860332215388,90.1860332215388,90.1860332215388,90.1860332215388,90.1860332215388,92.6488945747256,82.7584029504327,76.1668368193324,67.2071923155697,68.8797792391619,72.6715823042913,80.0647674910342,85.1717057246212,90.7246661332716,95.9425469006607,95.9425469006607,95.9425469006607,95.9425469006607,95.9425469006607,95.9425469006607,95.9425469006607
442,"LUX","Luxembourg",100,100,100,100,100,99.0857745659756,80.5375393555765,67.2397041611867,54.3108319404644,37.6681266458235,28.5436839892685,27.6388159559312,34.3084445742732,48.3897992101823,69.2578462630846,85.7958847658443,100,100,100,100,100,100,100,100,100,100
446,"MAC","Macao",29.6746419234303,29.6746419234303,29.6746419234303,29.6746419234303,29.6746419234303,27.8694495851544,25.7412159972081,31.2379987834113,33.4426874795704,25.7922504113081,30.3613613577905,38.9673107008601,55.5103937810664,69.4720115663297,88.0289809076113,100,100,100,100,77.2936095392694,77.2936095392694,77.2936095392694,77.2936095392694,77.2936095392694,77.2936095392694,77.2936095392694
450,"MDG","Madagascar",38.870511307926,38.870511307926,38.870511307926,38.870511307926,38.870511307926,38.0279878535666,37.1712085343155,37.7697484422187,40.224574385637,38.6795639846045,37.0823661575833,35.8263382518989,35.6972887113194,36.6677607991398,39.5835659558091,40.7342251948779,38.7107919868357,37.8452289628644,39.1099707214093,39.4164435523965,39.4164435523965,39.4164435523965,39.4164435523965,39.4164435523965,39.4164435523965,39.4164435523965
454,"MWI","Malawi",40.2831137588826,40.2831137588826,40.2831137588826,40.2831137588826,40.2831137588826,39.6150008090107,39.7443291309651,36.9495090628927,36.8056689409438,35.4019132183404,34.5941884784196,34.403328408743,34.5868277840617,35.7859817511149,38.4462081187483,39.9345974586339,43.5123101198702,43.9044780282412,44.7191708172359,45.7984023128174,45.7984023128174,45.7984023128174,45.7984023128174,45.7984023128174,45.7984023128174,45.7984023128174
458,"MYS","Malaysia",32.0033463786175,32.0033463786175,32.0033463786175,32.0033463786175,32.0033463786175,37.3979355630452,40.6089020403358,41.6515635218221,42.4542339301964,44.8830106149728,44.9076941761188,41.6321003692071,34.0616309247301,28.6045743542074,30.2441623642888,29.0970618038659,31.6641066059984,34.5627423332117,35.9422468751988,39.0323882801767,39.0323882801767,39.0323882801767,39.0323882801767,39.0323882801767,39.0323882801767,39.0323882801767
462,"MDV","Maldives",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33819482217501,11.5288112507239,15.0410531448706,11.8171083195965,10.2629559527808,3.6775444722599,3.6775444722599,3.6775444722599,3.6775444722599,3.6775444722599,3.6775444722599,3.6775444722599
466,"MLI","Mali",29.7851921777169,29.7851921777169,29.7851921777169,29.7851921777169,29.7851921777169,30.1141610802705,31.640130587251,35.2550183997033,39.8858971781978,39.6218021433113,40.2385018729614,40.869996651201,41.4748823945705,42.3959206536717,43.2783885020713,45.3269705139918,45.7029901547219,46.5950981494054,47.3370800919037,47.7467308546241,47.7467308546241,47.7467308546241,47.7467308546241,47.7467308546241,47.7467308546241,47.7467308546241
470,"MLT","Malta",52.6304316592791,52.6304316592791,52.6304316592791,52.6304316592791,52.6304316592791,69.5344906995659,88.037532759583,100,100,100,100,100,100,92.2172544643953,77.289393378485,66.5147373123842,56.7731542350929,59.743389287974,63.697079896395,61.6310592527891,61.6310592527891,61.6310592527891,61.6310592527891,61.6310592527891,61.6310592527891,61.6310592527891
584,"MHL","Marshall Islands",50.8381804115608,50.8381804115608,50.8381804115608,50.8381804115608,50.8381804115608,52.9019645741484,55.8350042261449,58.2022487805514,58.3039913404293,53.4778173205024,55.9840328599136,55.7512369276419,69.8507072357584,78.3752301639119,93.5902729071065,81.7881297204026,62.8637310465467,40.1051632466487,19.531303385362,1.11359945728162,1.11359945728162,1.11359945728162,1.11359945728162,1.11359945728162,1.11359945728162,1.11359945728162
478,"MRT","Mauritania",70.6592940643069,70.6592940643069,70.6592940643069,70.6592940643069,70.6592940643069,67.9079925391785,61.2199792098452,54.2098174427464,43.7378614262753,42.1283376247542,41.404104089591,41.5624828377491,39.2603507101478,37.9332074169682,36.7345893702918,40.1206827210205,37.6765846441254,39.1383582537113,40.0115318421875,43.4010320844617,43.4010320844617,43.4010320844617,43.4010320844617,43.4010320844617,43.4010320844617,43.4010320844617
480,"MUS","Mauritius",77.4205414739325,77.4205414739325,77.4205414739325,77.4205414739325,77.4205414739325,100,100,100,100,100,98.4516491206257,82.2228763127763,67.6743132565955,52.785357445521,36.6872908468698,39.2403945689134,37.7545286338045,43.1701124608736,48.6478080403545,47.5290176125242,47.5290176125242,47.5290176125242,47.5290176125242,47.5290176125242,47.5290176125242,47.5290176125242
484,"MEX","Mexico",57.8124687677686,57.8124687677686,57.8124687677686,57.8124687677686,57.8124687677686,57.2505821047331,55.7627703078655,56.2395557034896,56.9258786606068,55.0880139268187,56.5314673427224,58.3295689817004,58.975419859468,58.5376732686972,60.8456746711763,61.0897286693331,62.376819304544,65.1480593340546,68.9881823037975,77.1684587634413,77.1684587634413,77.1684587634413,77.1684587634413,77.1684587634413,77.1684587634413,77.1684587634413
583,"FSM","Micronesia",38.1078189030323,38.1078189030323,38.1078189030323,38.1078189030323,38.1078189030323,24.113232176731,11.5654190949203,12.4022852420011,19.3495630862879,29.7579971593658,50.7156268612943,78.682028923599,100,100,100,93.8571262064024,81.3116436225342,71.1947085001422,49.306005331631,25.0263936745388,25.0263936745388,25.0263936745388,25.0263936745388,25.0263936745388,25.0263936745388,25.0263936745388
498,"MDA","Moldova",100,100,100,100,100,100,100,100,100,100,98.1361284849204,76.956672341074,59.8716920492324,44.7868616874877,55.4150902028765,67.5277527881991,77.9380912802401,92.5551305354002,100,100,100,100,100,100,100,100
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",87.961812314123,87.961812314123,87.961812314123,87.961812314123,87.961812314123,89.1491933125309,84.3010076682832,75.7789025738574,73.668470919512,69.3917071621768,67.0286348442029,61.2131747528191,55.3810292427707,47.4008570667411,42.0553132095726,38.8309845856773,36.9759733759152,35.7365296646474,40.7528384952721,44.3602567678577,44.3602567678577,44.3602567678577,44.3602567678577,44.3602567678577,44.3602567678577,44.3602567678577
499,"MNE","Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.393721533343,82.393721533343,82.393721533343,82.393721533343,82.393721533343,82.393721533343,82.393721533343
504,"MAR","Morocco",43.7537709501742,43.7537709501742,43.7537709501742,43.7537709501742,43.7537709501742,47.568113822568,50.2272303384794,51.4133121789319,52.2096587220788,50.1794404677585,47.8334852497034,48.5778101189104,49.0886944109427,49.6724946675008,51.4393801876276,53.1348136032019,52.0947273374728,51.5243639673939,53.6787638902708,64.0390028024746,64.0390028024746,64.0390028024746,64.0390028024746,64.0390028024746,64.0390028024746,64.0390028024746
508,"MOZ","Mozambique",51.4836166833941,51.4836166833941,51.4836166833941,51.4836166833941,51.4836166833941,51.2558237613685,54.1029195887766,54.0632947072952,47.4643553468831,45.752236387058,46.5495519478397,46.6022171667602,43.2909139223082,42.0204273908649,38.2042563602897,36.95748287216,34.8818218866608,36.5532696325995,34.2219667843744,33.2747464671602,33.2747464671602,33.2747464671602,33.2747464671602,33.2747464671602,33.2747464671602,33.2747464671602
104,"MMR","Myanmar",26.4081805702633,26.4081805702633,26.4081805702633,26.4081805702633,26.4081805702633,26.1663906420023,32.4193609071085,39.394203345756,44.7031460598467,32.3026528508032,36.4161515072597,38.7355722928418,38.8646801068302,43.674054378607,51.5854037240257,55.7722020483479,63.3627694064491,66.9292392252724,66.4634679847822,49.5746164090484,49.5746164090484,49.5746164090484,49.5746164090484,49.5746164090484,49.5746164090484,49.5746164090484
516,"NAM","Namibia",0,0,0,0,0,19.7401532228196,25.6228335206342,34.4627493130756,41.6646786811109,46.3090233596487,51.1341484030568,49.8130771376875,50.3672350396118,47.6397709223596,56.3106615356863,68.4521212461595,75.5262586930972,81.3997169426124,81.3421844287022,79.3699277525305,79.3699277525305,79.3699277525305,79.3699277525305,79.3699277525305,79.3699277525305,79.3699277525305
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",44.1885077154039,44.1885077154039,44.1885077154039,44.1885077154039,44.1885077154039,46.2310227359271,48.1611230041683,50.7737793054303,53.5114034554096,53.6547150461181,55.7887030386959,56.6290022431741,57.3372315626643,55.9425310121038,54.5017246768709,51.9933309291533,51.2256264036058,51.3349393100368,51.4747918634814,49.4947729320379,49.4947729320379,49.4947729320379,49.4947729320379,49.4947729320379,49.4947729320379,49.4947729320379
528,"NLD","Netherlands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",58.1270032545341,58.1270032545341,58.1270032545341,58.1270032545341,58.1270032545341,56.4100886981459,53.5801129971415,49.1171081271478,44.890428360314,44.1907361942627,43.0525475147561,44.3799165605705,46.3458567334311,52.2073060895494,59.962187226665,66.3689024551999,70.1768149593266,72.2675660917045,72.4156699883958,74.7219182522938,74.7219182522938,74.7219182522938,74.7219182522938,74.7219182522938,74.7219182522938,74.7219182522938
558,"NIC","Nicaragua",2.7080529466399,2.7080529466399,2.7080529466399,2.7080529466399,2.7080529466399,0,0,0,3.05886843209421,12.7479282017709,25.5531274455617,37.7422479300677,45.8497169552325,55.0958896462718,59.0965134276157,59.5471508431057,59.9061424180676,59.8597531355918,62.068401179283,64.0282529501988,64.0282529501988,64.0282529501988,64.0282529501988,64.0282529501988,64.0282529501988,64.0282529501988
562,"NER","Niger",44.0416385072726,44.0416385072726,44.0416385072726,44.0416385072726,44.0416385072726,26.8738094740928,18.0724272560217,4.58607246393291,0,0,0,0,2.18602712094041,14.7937828974525,32.8270074479324,29.558326775475,36.5838745575757,35.9293907226451,33.7291507098718,1.88903953156716,1.88903953156716,1.88903953156716,1.88903953156716,1.88903953156716,1.88903953156716,1.88903953156716
566,"NGA","Nigeria",50.5740198061018,50.5740198061018,50.5740198061018,50.5740198061018,50.5740198061018,51.1768006440273,45.4173058671803,35.4819813624042,31.3182087631271,34.3204571893027,36.9791393128273,43.0768794780951,47.6556579406448,54.4219097922341,61.7899821755216,62.1526902230672,59.8717673569152,57.0192347641975,57.3736222441346,59.0235357565208,59.0235357565208,59.0235357565208,59.0235357565208,59.0235357565208,59.0235357565208,59.0235357565208
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",53.7509455342739,53.7509455342739,53.7509455342739,53.7509455342739,53.7509455342739,61.652154112635,75.3546010736261,93.2706129501584,84.7326020908764,86.4058276722213,93.7676341071325,72.8846396357648,61.2148877070496,56.889946649569,51.8842640108754,55.8627427951906,61.6545414186555,70.644686458805,83.3853512707907,100,100,100,100,100,100,100
578,"NOR","Norway",56.3168648000462,56.3168648000462,56.3168648000462,56.3168648000462,56.3168648000462,55.9865296777895,59.6617743549829,64.5847971577779,66.520319815898,68.578908377154,68.8241581589534,69.0163896107219,67.4049269458299,66.174087595085,65.9650334754888,67.6933702989611,69.8539728799632,76.3486086075738,85.8656521635334,98.4101223212834,98.4101223212834,98.4101223212834,98.4101223212834,98.4101223212834,98.4101223212834,98.4101223212834
512,"OMN","Oman",45.3775282149229,45.3775282149229,45.3775282149229,45.3775282149229,45.3775282149229,53.7888467739161,52.2551718598422,49.1463787407393,46.5595658847522,47.3683300182646,43.4523377747974,40.8264328986992,40.4876778962954,37.3766443404832,34.0239777823952,29.9043779403089,24.2998436810615,18.6205344601661,16.1088791396791,19.9320075439306,19.9320075439306,19.9320075439306,19.9320075439306,19.9320075439306,19.9320075439306,19.9320075439306
