"code","iso","country","HAD.ind.1995","HAD.ind.1996","HAD.ind.1997","HAD.ind.1998","HAD.ind.1999","HAD.ind.2000","HAD.ind.2001","HAD.ind.2002","HAD.ind.2003","HAD.ind.2004","HAD.ind.2005","HAD.ind.2006","HAD.ind.2007","HAD.ind.2008","HAD.ind.2009","HAD.ind.2010","HAD.ind.2011","HAD.ind.2012","HAD.ind.2013","HAD.ind.2014","HAD.ind.2015","HAD.ind.2016","HAD.ind.2017","HAD.ind.2018","HAD.ind.2019","HAD.ind.2020"
203,"CZE","Czech Republic",63.0038622773515,63.0038622773515,63.0038622773515,63.0038622773515,63.0038622773515,63.0038622773515,63.6969168231914,64.3899713690315,65.0830259148715,65.7760804607115,66.4691350065515,67.1621895523915,67.8552440982315,68.5482986440715,69.2413531899115,69.9344077357516,70.4273252239477,70.9202427121439,71.41316020034,71.9060776885363,72.3989951767324,72.9265184657206,73.4540417547089,73.9815650436972,74.5090883326855,74.5090883326855
180,"COD","Dem. Rep. Congo",3.83320321410459,3.83320321410459,3.83320321410459,3.83320321410459,3.83320321410459,3.83320321410459,4.01041129722056,4.18761938033643,4.36482746345241,4.5420355465684,4.71924362968439,4.89645171280026,5.07365979591623,5.2508678790322,5.42807596214809,5.60528404526404,6.09399688095648,6.58270971664882,7.07142255234123,7.56013538803356,8.048848223726,8.47724513415795,8.90564204458988,9.33403895502192,9.76243586545385,9.76243586545385
208,"DNK","Denmark",92.9525625088411,92.9525625088411,92.9525625088411,92.9525625088411,92.9525625088411,92.9525625088411,93.7688968792338,94.5852312496265,95.4015656200192,96.2178999904118,97.0342343608045,97.8505687311972,98.6669031015899,99.4832374719825,100,100,100,100,100,100,100,100,100,100,100,100
262,"DJI","Djibouti",12.0788980507827,12.0788980507827,12.0788980507827,12.0788980507827,12.0788980507827,12.0788980507827,12.8644785547989,13.6500590588151,14.4356395628314,15.2212200668476,16.0068005708637,16.7923810748799,17.5779615788961,18.3635420829124,19.1491225869286,19.9347030909448,20.4093279466512,20.8839528023577,21.3585776580641,21.8332025137705,22.307827369477,22.9693113903479,23.6307954112188,24.2922794320898,24.9537634529607,24.9537634529607
212,"DMA","Dominica",33.8261637799939,33.8261637799939,33.8261637799939,33.8261637799939,33.8261637799939,33.8261637799939,34.595120756622,35.3640777332501,36.1330347098783,36.9019916865064,37.6709486631346,38.4399056397627,39.2088626163908,39.977819593019,40.7467765696471,41.5157335462752,42.0367165845811,42.5576996228868,43.0786826611927,43.5996656994984,44.1206487378043,44.5114576870127,44.9022666362212,45.2930755854296,45.683884534638,45.683884534638
214,"DOM","Dominican Republic",24.8370856559601,24.8370856559601,24.8370856559601,24.8370856559601,24.8370856559601,24.8370856559601,25.6096869512853,26.3822882466104,27.1548895419354,27.9274908372606,28.7000921325857,29.4726934279109,30.245294723236,31.0178960185611,31.7904973138862,32.5630986092114,32.8237574731967,33.0844163371821,33.3450752011674,33.6057340651529,33.8663929291382,34.8492765527626,35.8321601763871,36.8150438000116,37.797927423636,37.797927423636
218,"ECU","Ecuador",33.3513822556602,33.3513822556602,33.3513822556602,33.3513822556602,33.3513822556602,33.3513822556602,34.1810955326536,35.010808809647,35.8405220866404,36.6702353636339,37.4999486406272,38.3296619176206,39.159375194614,39.9890884716074,40.8188017486009,41.6485150255942,42.6550613580934,43.6616076905925,44.6681540230916,45.6747003555908,46.6812466880899,47.5034063543874,48.325566020685,49.1477256869826,49.9698853532801,49.9698853532801
818,"EGY","Egypt",46.7493918958831,46.7493918958831,46.7493918958831,46.7493918958831,46.7493918958831,46.7493918958831,48.9952843533811,51.241176810879,53.4870692683769,55.7329617258749,57.9788541833729,60.2247466408708,62.4706390983688,64.7165315558667,66.9624240133647,69.2083164708626,70.8607960618541,72.5132756528458,74.1657552438374,75.8182348348291,77.4707144258206,79.3635890950502,81.2564637642799,83.1493384335095,85.042213102739,85.042213102739
222,"SLV","El Salvador",21.813295622107,21.813295622107,21.813295622107,21.813295622107,21.813295622107,21.813295622107,22.4436802167768,23.0740648114466,23.7044494061164,24.3348340007862,24.965218595456,25.5956031901256,26.2259877847954,26.8563723794652,27.486756974135,28.1171415688047,29.1098517021398,30.1025618354749,31.0952719688101,32.0879821021452,33.0806922354803,34.4638263521513,35.8469604688222,37.230094585493,38.6132287021639,38.6132287021639
226,"GNQ","Equatorial Guinea",7.54818600915318,7.54818600915318,7.54818600915318,7.54818600915318,7.54818600915318,7.54818600915318,8.80526842795999,10.0623508467668,11.3194332655736,12.5765156843804,13.8335981031872,15.090680521994,16.3477629408008,17.6048453596076,18.8619277784144,20.1190101972212,21.6271127013331,23.1352152054451,24.6433177095571,26.1514202136691,27.6595227177811,28.9413301504599,30.2231375831387,31.5049450158176,32.7867524484964,32.7867524484964
232,"ERI","Eritrea",5.10115957284518,5.10115957284518,5.10115957284518,5.10115957284518,5.10115957284518,5.10115957284518,5.296138993209,5.49111841357283,5.68609783393666,5.88107725430051,6.07605667466433,6.27103609502828,6.46601551539212,6.66099493575595,6.85597435611977,7.05095377648361,7.35790643657781,7.6648590966721,7.97181175676639,8.27876441686058,8.58571707695489,9.01606848274601,9.44641988853712,9.87677129432825,10.3071227001194,10.3071227001194
233,"EST","Estonia",39.9045349587737,39.9045349587737,39.9045349587737,39.9045349587737,39.9045349587737,39.9045349587737,41.0638988987055,42.2232628386374,43.3826267785692,44.541990718501,45.7013546584328,46.8607185983647,48.0200825382965,49.1794464782283,50.3388104181602,51.498174358092,52.7419919695413,53.9858095809906,55.22962719244,56.4734448038893,57.7172624153386,58.3345684737324,58.9518745321261,59.5691805905198,60.1864866489136,60.1864866489136
748,"SWZ","Eswatini",8.20851273769759,8.20851273769759,8.20851273769759,8.20851273769759,8.20851273769759,8.20851273769759,8.3838085943909,8.5591044510842,8.73440030777741,8.9096961644707,9.08499202116401,9.26028787785731,9.43558373455062,9.61087959124383,9.78617544793713,9.96147130463044,10.6283086820216,11.2951460594127,11.961983436804,12.6288208141951,13.2956581915863,13.8579225679598,14.4201869443336,14.9824513207073,15.5447156970808,15.5447156970808
231,"ETH","Ethiopia",1.29135814839545,1.29135814839545,1.29135814839545,1.29135814839545,1.29135814839545,1.29135814839545,1.80683766188692,2.32231717537839,2.83779668886984,3.3532762023613,3.86875571585277,4.38423522934434,4.8997147428358,5.41519425632728,5.93067376981874,6.4461532833102,6.93236546434815,7.41857764538611,7.90478982642406,8.39100200746201,8.87721418849996,9.28745759008414,9.69770099166824,10.1079443932524,10.5181877948366,10.5181877948366
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",13.3299898008434,13.3299898008434,13.3299898008434,13.3299898008434,13.3299898008434,13.3299898008434,13.7165103393618,14.1030308778803,14.4895514163987,14.8760719549172,15.2625924934357,15.6491130319542,16.0356335704727,16.4221541089911,16.8086746475096,17.1951951860281,17.727753064479,18.26031094293,18.7928688213809,19.3254266998318,19.8579845782827,20.5390286052875,21.2200726322922,21.901116659297,22.5821606863017,22.5821606863017
246,"FIN","Finland",86.7318167482858,86.7318167482858,86.7318167482858,86.7318167482858,86.7318167482858,86.7318167482858,87.7485531351212,88.7652895219566,89.782025908792,90.7987622956275,91.8154986824629,92.8322350692983,93.8489714561337,94.8657078429692,95.8824442298046,96.89918061664,98.1814630899284,99.4637455632168,100,100,100,100,100,100,100,100
250,"FRA","France",88.0699690369627,88.0699690369627,88.0699690369627,88.0699690369627,88.0699690369627,88.0699690369627,88.9623085292933,89.8546480216238,90.7469875139544,91.6393270062849,92.5316664986155,93.4240059909461,94.3163454832766,95.2086849756072,96.1010244679377,96.9933639602683,97.6105760861867,98.2277882121051,98.8450003380236,99.462212463942,100,100,100,100,100,100
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",17.8545181035288,17.8545181035288,17.8545181035288,17.8545181035288,17.8545181035288,17.8545181035288,18.8516585216189,19.8487989397089,20.845939357799,21.8430797758891,22.8402201939792,23.8373606120692,24.8345010301593,25.8316414482494,26.8287818663394,27.8259222844295,29.4989882841717,31.1720542839138,32.8451202836561,34.5181862833982,36.1912522831404,37.701767223257,39.2122821633735,40.7227971034901,42.2333120436066,42.2333120436066
270,"GMB","Gambia",6.59675908323558,6.59675908323558,6.59675908323558,6.59675908323558,6.59675908323558,6.59675908323558,6.77677302903739,6.95678697483933,7.13680092064115,7.31681486644297,7.49682881224477,7.67684275804672,7.85685670384854,8.03687064965034,8.21688459545229,8.3968985412541,8.72416939032777,9.05144023940144,9.3787110884751,9.70598193754876,10.0332527866224,10.1497778317445,10.2663028768666,10.3828279219886,10.4993529671107,10.4993529671107
268,"GEO","Georgia",17.1236445177551,17.1236445177551,17.1236445177551,17.1236445177551,17.1236445177551,17.1236445177551,17.6677235990348,18.2118026803144,18.7558817615942,19.2999608428738,19.8440399241536,20.3881190054333,20.932198086713,21.4762771679927,22.0203562492724,22.5644353305521,23.5677760777872,24.5711168250222,25.5744575722574,26.5777983194924,27.5811390667275,28.0083138486904,28.4354886306534,28.8626634126164,29.2898381945793,29.2898381945793
276,"DEU","Germany",96.7132888943684,96.7132888943684,96.7132888943684,96.7132888943684,96.7132888943684,96.7132888943684,97.4367179521175,98.1601470098666,98.8835760676157,99.6070051253647,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
288,"GHA","Ghana",9.54008879386501,9.54008879386501,9.54008879386501,9.54008879386501,9.54008879386501,9.54008879386501,9.79116112940298,10.0422334649409,10.2933058004789,10.5443781360169,10.7954504715549,11.0465228070927,11.2975951426307,11.5486674781687,11.7997398137066,12.0508121492446,12.6607389593398,13.270665769435,13.8805925795302,14.4905193896254,15.1004461997206,15.7692986550869,16.4381511104531,17.1070035658194,17.7758560211856,17.7758560211856
300,"GRC","Greece",68.8917874311527,68.8917874311527,68.8917874311527,68.8917874311527,68.8917874311527,68.8917874311527,69.8922350862864,70.89268274142,71.8931303965538,72.8935780516875,73.8940257068213,74.8944733619549,75.8949210170886,76.8953686722224,77.895816327356,78.8962639824897,79.5358225029455,80.1753810234012,80.8149395438568,81.4544980643126,82.0940565847683,82.5619786102631,83.029900635758,83.4978226612528,83.9657446867476,83.9657446867476
304,"GRL","Greenland",47.5087000445557,47.5087000445557,47.5087000445557,47.5087000445557,47.5087000445557,47.5087000445557,49.0761109819471,50.6435219193385,52.2109328567298,53.7783437941212,55.3457547315126,56.9131656689039,58.4805766062953,60.0479875436866,61.615398481078,63.1828094184693,63.882021385215,64.5812333519608,65.2804453187065,65.9796572854523,66.678869252198,67.2504522814497,67.8220353107014,68.3936183399531,68.9652013692048,68.9652013692048
308,"GRD","Grenada",37.69460797653,37.69460797653,37.69460797653,37.69460797653,37.69460797653,37.69460797653,38.7087300248556,39.7228520731811,40.7369741215067,41.7510961698322,42.7652182181577,43.7793402664832,44.7934623148087,45.8075843631343,46.8217064114598,47.8358284597853,48.4898429858303,49.1438575118753,49.7978720379204,50.4518865639654,51.1059010900104,51.8886616414707,52.6714221929311,53.4541827443915,54.2369432958518,54.2369432958518
320,"GTM","Guatemala",10.7987567101427,10.7987567101427,10.7987567101427,10.7987567101427,10.7987567101427,10.7987567101427,11.3657609590663,11.9327652079901,12.4997694569138,13.0667737058376,13.6337779547613,14.200782203685,14.7677864526088,15.3347907015325,15.9017949504562,16.4687991993799,17.0761540744962,17.6835089496124,18.2908638247287,18.8982186998449,19.5055735749612,20.0468217235742,20.5880698721872,21.1293180208001,21.6705661694131,21.6705661694131
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",1.69139722439583,1.69139722439583,1.69139722439583,1.69139722439583,1.69139722439583,1.69139722439583,1.91789474404519,2.14439226369453,2.3708897833439,2.59738730299325,2.82388482264271,3.05038234229208,3.27687986194144,3.50337738159081,3.72987490124017,3.95637242088951,4.1038830978698,4.2513937748502,4.39890445183049,4.54641512881086,4.69392580579117,5.05466607177344,5.4154063377556,5.77614660373776,6.13688686972002,6.13688686972002
624,"GNB","Guinea-Bissau",1.61899195802529,1.61899195802529,1.61899195802529,1.61899195802529,1.61899195802529,1.61899195802529,1.80218666959306,1.98538138116082,2.1685760927287,2.35177080429646,2.53496551586422,2.71816022743199,2.90135493899975,3.08454965056762,3.26774436213539,3.45093907370315,3.76906928981531,4.08719950592747,4.40532972203974,4.72345993815188,5.04159015426403,5.38188337302167,5.72217659177927,6.06246981053702,6.40276302929463,6.40276302929463
328,"GUY","Guyana",23.6991969571013,23.6991969571013,23.6991969571013,23.6991969571013,23.6991969571013,23.6991969571013,24.3191077216919,24.9390184862824,25.5589292508729,26.1788400154634,26.7987507800539,27.4186615446445,28.038572309235,28.6584830738255,29.278393838416,29.8983046030065,30.9560313413251,32.0137580796436,33.0714848179622,34.1292115562807,35.1869382945992,36.1650523642552,37.143166433911,38.1212805035669,39.0993945732228,39.0993945732228
332,"HTI","Haiti",4.37360131683693,4.37360131683693,4.37360131683693,4.37360131683693,4.37360131683693,4.37360131683693,4.53054979956967,4.68749828230253,4.84444676503526,5.00139524776809,5.15834373050082,5.31529221323358,5.47224069596641,5.62918917869914,5.78613766143199,5.94308614416472,6.09750857670089,6.25193100923696,6.40635344177313,6.5607758743093,6.71519830684537,6.98436609194128,7.2535338770372,7.52270166213312,7.79186944722903,7.79186944722903
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",14.9195386955586,14.9195386955586,14.9195386955586,14.9195386955586,14.9195386955586,14.9195386955586,15.1496836446833,15.3798285938079,15.6099735429325,15.8401184920572,16.0702634411819,16.3004083903066,16.5305533394313,16.7606982885559,16.9908432376806,17.2209881868053,17.3669093503604,17.5128305139156,17.6587516774707,17.8046728410259,17.9505940045811,18.3188941322156,18.6871942598502,19.0554943874849,19.4237945151194,19.4237945151194
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",34.2638050053721,34.2638050053721,34.2638050053721,34.2638050053721,34.2638050053721,34.2638050053721,34.7661673920994,35.2685297788267,35.770892165554,36.2732545522813,36.7756169390086,37.2779793257359,37.7803417124632,38.2827040991904,38.7850664859177,39.287428872645,39.6527507182517,40.0180725638585,40.3833944094652,40.748716255072,41.1140381006787,41.7506450201897,42.3872519397008,43.0238588592118,43.6604657787229,43.6604657787229
352,"ISL","Iceland",90.797018619133,90.797018619133,90.797018619133,90.797018619133,90.797018619133,90.797018619133,91.8643948093411,92.9317709995492,93.9991471897573,95.0665233799654,96.1338995701735,97.2012757603815,98.2686519505896,99.3360281407977,100,100,100,100,100,100,100,100,100,100,100,100
356,"IND","India",7.23440951265063,7.23440951265063,7.23440951265063,7.23440951265063,7.23440951265063,7.23440951265063,7.71383702673474,8.19326454081873,8.67269205490283,9.15211956898685,9.63154708307094,10.110974597155,10.5904021112389,11.0698296253231,11.5492571394071,12.0286846534912,12.7666206680832,13.5045566826753,14.2424926972674,14.9804287118595,15.7183647264515,16.4271517746222,17.1359388227928,17.8447258709636,18.5535129191342,18.5535129191342
360,"IDN","Indonesia",14.5076660715361,14.5076660715361,14.5076660715361,14.5076660715361,14.5076660715361,14.5076660715361,14.8105959157189,15.1135257599019,15.4164556040849,15.7193854482678,16.0223152924507,16.3252451366336,16.6281749808165,16.9311048249995,17.2340346691824,17.5369645133653,18.0520682524765,18.5671719915877,19.082275730699,19.5973794698102,20.1124832089214,20.9211420171648,21.7298008254081,22.5384596336515,23.3471184418949,23.3471184418949
364,"IRN","Iran",45.8232110901312,45.8232110901312,45.8232110901312,45.8232110901312,45.8232110901312,45.8232110901312,48.0011435022638,50.1790759143965,52.3570083265291,54.5349407386617,56.7128731507942,58.8908055629269,61.0687379750595,63.2466703871921,65.4246027993248,67.6025352114574,69.2058577393443,70.8091802672313,72.4125027951181,74.015825323005,75.619147850892,77.4177329556268,79.2163180603617,81.0149031650964,82.8134882698313,82.8134882698313
368,"IRQ","Iraq",30.9298305710282,30.9298305710282,30.9298305710282,30.9298305710282,30.9298305710282,30.9298305710282,32.9956147742252,35.0613989774222,37.1271831806193,39.1929673838163,41.2587515870133,43.3245357902103,45.3903199934073,47.4561041966044,49.5218883998014,51.5876726029984,54.6844949426374,57.7813172822765,60.8781396219155,63.9749619615545,67.0717843011936,69.2402729856021,71.4087616700105,73.577250354419,75.7457390388275,75.7457390388275
372,"IRL","Ireland",81.6847352683216,81.6847352683216,81.6847352683216,81.6847352683216,81.6847352683216,81.6847352683216,83.0495674091394,84.4143995499572,85.779231690775,87.1440638315928,88.5088959724105,89.8737281132283,91.2385602540461,92.6033923948639,93.9682245356817,95.3330566764995,96.1450912929882,96.9571259094768,97.7691605259655,98.5811951424541,99.3932297589428,100,100,100,100,100
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",85.969716335166,85.969716335166,85.969716335166,85.969716335166,85.969716335166,85.969716335166,87.007845937754,88.0459755403419,89.0841051429299,90.1222347455179,91.1603643481058,92.1984939506938,93.2366235532818,94.2747531558698,95.3128827584578,96.3510123610457,96.8216535884066,97.2922948157674,97.7629360431282,98.2335772704891,98.7042184978499,99.177734508665,99.6512505194801,100,100,100
380,"ITA","Italy",75.7202995154606,75.7202995154606,75.7202995154606,75.7202995154606,75.7202995154606,75.7202995154606,76.6524908741884,77.5846822329163,78.5168735916441,79.4490649503719,80.3812563090999,81.3134476678277,82.2456390265555,83.1778303852833,84.1100217440112,85.042213102739,85.6477642895838,86.2533154764285,86.8588666632733,87.464417850118,88.0699690369627,88.661051557349,89.2521340777352,89.8432165981214,90.4342991185077,90.4342991185077
388,"JAM","Jamaica",32.2655186222641,32.2655186222641,32.2655186222641,32.2655186222641,32.2655186222641,32.2655186222641,32.8279277704929,33.3903369187216,33.9527460669504,34.5151552151792,35.0775643634079,35.6399735116367,36.2023826598654,36.7647918080942,37.3272009563229,37.8896101045517,38.2398385188779,38.590066933204,38.9402953475302,39.2905237618564,39.6407521761825,40.4080587960182,41.175365415854,41.9426720356898,42.7099786555255,42.7099786555255
392,"JPN","Japan",87.7884766001301,87.7884766001301,87.7884766001301,87.7884766001301,87.7884766001301,87.7884766001301,88.8185004545806,89.8485243090311,90.8785481634816,91.9085720179321,92.9385958723826,93.9686197268331,94.9986435812836,96.0286674357341,97.0586912901846,98.088715144635,98.5589601200676,99.0292050955001,99.4994500709326,99.9696950463651,100,100,100,100,100,100
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",71.5143321116163,71.5143321116163,71.5143321116163,71.5143321116163,71.5143321116163,71.5143321116163,73.4063288123054,75.2983255129945,77.1903222136837,79.0823189143729,80.974315615062,82.8663123157511,84.7583090164403,86.6503057171294,88.5423024178186,90.4342991185077,91.8828763948986,93.3314536712894,94.7800309476803,96.2286082240712,97.677185500462,98.5508624830901,99.4245394657181,100,100,100
398,"KAZ","Kazakhstan",21.5700897385814,21.5700897385814,21.5700897385814,21.5700897385814,21.5700897385814,21.5700897385814,22.5804323848841,23.5907750311869,24.6011176774896,25.6114603237924,26.6218029700951,27.632145616398,28.6424882627008,29.6528309090035,30.6631735553062,31.673516201609,32.772255657351,33.8709951130931,34.9697345688351,36.0684740245772,37.1672134803192,38.0419039156169,38.9165943509146,39.7912847862122,40.6659752215099,40.6659752215099
404,"KEN","Kenya",9.49990662284661,9.49990662284661,9.49990662284661,9.49990662284661,9.49990662284661,9.49990662284661,9.62316360830954,9.74642059377234,9.86967757923526,9.99293456469817,10.1161915501611,10.239448535624,10.3627055210869,10.4859625065497,10.6092194920126,10.7324764774756,11.1207694613178,11.50906244516,11.8973554290022,12.2856484128444,12.6739413966866,12.9723183840301,13.2706953713735,13.569072358717,13.8674493460605,13.8674493460605
296,"KIR","Kiribati",2.16273154193526,2.16273154193526,2.16273154193526,2.16273154193526,2.16273154193526,2.16273154193526,2.34237273951915,2.52201393710303,2.70165513468692,2.88129633227079,3.0609375298547,3.2405787274386,3.42021992502248,3.59986112260637,3.77950232019025,3.95914351777415,4.19907490695191,4.43900629612963,4.67893768530737,4.91886907448513,5.15880046366286,5.49563656769043,5.83247267171811,6.16930877574569,6.50614487977326,6.50614487977326
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",73.6668158899525,73.6668158899525,73.6668158899525,73.6668158899525,73.6668158899525,73.6668158899525,75.1571982652672,76.6475806405819,78.1379630158965,79.6283453912112,81.1187277665259,82.6091101418405,84.0994925171552,85.5898748924698,87.0802572677845,88.5706396430992,89.8282216123616,91.0858035816241,92.3433855508866,93.6009675201491,94.8585494894116,95.8116412581937,96.7647330269759,97.717824795758,98.6709165645401,98.6709165645401
417,"KGZ","Kyrgyzstan",13.8018673577364,13.8018673577364,13.8018673577364,13.8018673577364,13.8018673577364,13.8018673577364,14.3320491849669,14.8622310121975,15.392412839428,15.9225946666586,16.4527764938891,16.9829583211196,17.5131401483502,18.0433219755807,18.5735038028113,19.1036856300418,19.9759394007788,20.8481931715158,21.7204469422527,22.5927007129896,23.4649544837266,24.2953872497166,25.1258200157066,25.9562527816966,26.7866855476866,26.7866855476866
418,"LAO","Laos",0.779008319915633,0.779008319915633,0.779008319915633,0.779008319915633,0.779008319915633,0.779008319915633,1.2426414494457,1.70627457897578,2.16990770850585,2.63354083803593,3.09717396756599,3.56080709709617,4.02444022662624,4.48807335615631,4.95170648568639,5.41533961521644,5.88945338253265,6.36356714984885,6.83768091716502,7.31179468448123,7.78590845179741,8.17855443090511,8.57120041001284,8.96384638912043,9.35649236822815,9.35649236822815
428,"LVA","Latvia",41.6046041567937,41.6046041567937,41.6046041567937,41.6046041567937,41.6046041567937,41.6046041567937,42.376861468655,43.1491187805164,43.9213760923777,44.6936334042391,45.4658907161004,46.2381480279617,47.0104053398231,47.7826626516844,48.5549199635458,49.3271772754071,50.0156376473926,50.704098019378,51.3925583913633,52.0810187633487,52.7694791353342,53.3849817134403,54.0004842915464,54.6159868696527,55.2314894477588,55.2314894477588
422,"LBN","Lebanon",48.4148878197611,48.4148878197611,48.4148878197611,48.4148878197611,48.4148878197611,48.4148878197611,50.1318149700081,51.8487421202552,53.5656692705022,55.2825964207493,56.9995235709964,58.7164507212435,60.4333778714905,62.1503050217376,63.8672321719846,65.5841593222317,67.4196025385171,69.2550457548025,71.090488971088,72.9259321873734,74.7613754036589,76.1475830448821,77.5337906861055,78.9199983273288,80.3062059685521,80.3062059685521
426,"LSO","Lesotho",7.16760723293,7.16760723293,7.16760723293,7.16760723293,7.16760723293,7.16760723293,7.13260385928717,7.09760048564434,7.06259711200153,7.02759373835862,6.9925903647158,6.95758699107296,6.92258361743016,6.88758024378723,6.85257687014442,6.81757349650159,7.0752903343294,7.33300717215721,7.5907240099849,7.84844084781271,8.10615768564051,8.5892931979331,9.07242871022558,9.55556422251807,10.0386997348106,10.0386997348106
430,"LBR","Liberia",4.49351660570399,4.49351660570399,4.49351660570399,4.49351660570399,4.49351660570399,4.49351660570399,4.88381324349797,5.27410988129186,5.66440651908583,6.05470315687971,6.44499979467372,6.8352964324677,7.22559307026158,7.61588970805558,8.00618634584944,8.39648298364344,8.7489166623044,9.10135034096534,9.45378401962618,9.80621769828713,10.1586513769481,10.4785790227908,10.7985066686335,11.1184343144763,11.438361960319,11.438361960319
434,"LBY","Libya",49.34673685947,49.34673685947,49.34673685947,49.34673685947,49.34673685947,49.34673685947,51.5026150098254,53.6584931601809,55.8143713105365,57.970249460892,60.1261276112475,62.282005761603,64.4378839119585,66.5937620623141,68.7496402126695,70.905518363025,71.9434723255308,72.9814262880367,74.0193802505424,75.0573342130483,76.095288175554,77.1924548297349,78.2896214839157,79.3867881380965,80.4839547922773,80.4839547922773
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",47.4867056874051,47.4867056874051,47.4867056874051,47.4867056874051,47.4867056874051,47.4867056874051,48.3724101850185,49.258114682632,50.1438191802454,51.0295236778589,51.9152281754724,52.8009326730857,53.6866371706992,54.5723416683126,55.4580461659261,56.3437506635395,57.2211536602184,58.0985566568973,58.9759596535761,59.853362650255,60.7307656469338,61.7190721911603,62.7073787353868,63.6956852796134,64.6839918238398,64.6839918238398
442,"LUX","Luxembourg",87.9082016750319,87.9082016750319,87.9082016750319,87.9082016750319,87.9082016750319,87.9082016750319,88.8651078486263,89.8220140222208,90.7789201958152,91.7358263694096,92.6927325430041,93.6496387165985,94.606544890193,95.5634510637874,96.5203572373818,97.4772634109763,98.3050360306703,99.1328086503643,99.9605812700583,100,100,100,100,100,100,100
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",2.96966259439779,2.96966259439779,2.96966259439779,2.96966259439779,2.96966259439779,2.96966259439779,3.17367654150301,3.37769048860834,3.58170443571365,3.78571838281889,3.98973232992419,4.19374627702942,4.39776022413463,4.60177417123995,4.80578811834528,5.0098020654505,5.29056099145959,5.5713199174687,5.8520788434779,6.132837769487,6.4135966954961,6.67183748088543,6.93007826627476,7.18831905166419,7.44655983705351,7.44655983705351
454,"MWI","Malawi",2.86761046390602,2.86761046390602,2.86761046390602,2.86761046390602,2.86761046390602,2.86761046390602,3.22825191702265,3.5888933701393,3.94953482325595,4.31017627637249,4.67081772948912,5.03145918260577,5.3921006357224,5.75274208883894,6.11338354195559,6.47402499507224,6.82055602571634,7.16708705636057,7.5136180870047,7.86014911764893,8.20668014829305,8.48968596674011,8.77269178518708,9.05569760363416,9.33870342208122,9.33870342208122
458,"MYS","Malaysia",53.7866841955268,53.7866841955268,53.7866841955268,53.7866841955268,53.7866841955268,53.7866841955268,54.7177360694944,55.6487879434623,56.57983981743,57.5108916913977,58.4419435653655,59.3729954393332,60.3040473133009,61.2350991872686,62.1661510612364,63.0972029352041,63.8886958824194,64.6801888296348,65.4716817768501,66.2631747240655,67.0546676712809,67.9572375756891,68.8598074800973,69.7623773845056,70.6649472889138,70.6649472889138
462,"MDV","Maldives",17.3838289354695,17.3838289354695,17.3838289354695,17.3838289354695,17.3838289354695,17.3838289354695,18.8123268609451,20.2408247864207,21.6693227118963,23.097820637372,24.5263185628475,25.954816488323,27.3833144137987,28.8118123392742,30.2403102647499,31.6688081902254,32.7807257328648,33.8926432755042,35.0045608181438,36.1164783607832,37.2283959034226,38.0723151092763,38.9162343151302,39.760153520984,40.6040727268378,40.6040727268378
