"code","iso","country","GRL.ind.1995","GRL.ind.1996","GRL.ind.1997","GRL.ind.1998","GRL.ind.1999","GRL.ind.2000","GRL.ind.2001","GRL.ind.2002","GRL.ind.2003","GRL.ind.2004","GRL.ind.2005","GRL.ind.2006","GRL.ind.2007","GRL.ind.2008","GRL.ind.2009","GRL.ind.2010","GRL.ind.2011","GRL.ind.2012","GRL.ind.2013","GRL.ind.2014","GRL.ind.2015","GRL.ind.2016","GRL.ind.2017","GRL.ind.2018","GRL.ind.2019","GRL.ind.2020"
208,"DNK","Denmark",80.6830201791132,80.6830201791132,80.6830201791132,77.8986721561251,62.0203706092481,62.7265768411424,57.1058914020282,52.733405702326,52.47779966816,57.4798967893083,57.7680494951887,64.6076485048995,83.4766721585341,86.0866845433611,87.0960250846937,86.0866845433611,87.0960250846937,83.4766721585341,87.0960250846937,72.3705306422549,72.6928435955362,72.6928435955362,72.6928435955362,72.6928435955362,72.6928435955362,72.6928435955362
262,"DJI","Djibouti",82.5275546990086,82.5275546990086,82.5275546990086,90.5603000993328,90.5603000993328,51.6643893609445,36.3718417976175,19.9162075360854,19.7529098456236,19.6452355253919,20.3058740731455,22.463878866036,46.7660868697415,43.3934720580871,40.9487157849824,39.8871379367336,41.3586199841718,44.2854849329423,42.6771698379943,45.2471971552573,47.7763420222145,47.7763420222145,47.7763420222145,47.7763420222145,47.7763420222145,47.7763420222145
212,"DMA","Dominica",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
214,"DOM","Dominican Republic",62.3992672440107,62.3992672440107,62.3992672440107,59.8395071386112,51.8942983563815,49.8051589009951,46.4224525034645,44.6097311821136,41.2131318344182,34.4117479839123,33.5224232328726,33.7845803775052,33.4958482149636,33.662890879069,41.0895529913657,43.2477738654794,45.6330021873689,48.8453581072672,56.3315019079444,59.7832645973006,63.4112877439116,63.4112877439116,63.4112877439116,63.4112877439116,63.4112877439116,63.4112877439116
218,"ECU","Ecuador",52.0838094942367,52.0838094942367,52.0838094942367,52.6298193292592,52.3129122037607,54.5111661090973,58.8759830105757,61.8799471905064,60.8313108084597,63.5232047460802,61.9392563831739,56.7522001376527,51.145765042905,44.7042665889049,42.6989070306349,40.7334747930302,39.6656823412535,39.8422807030914,39.4388705168566,35.0390652549987,36.1992426744531,36.1992426744531,36.1992426744531,36.1992426744531,36.1992426744531,36.1992426744531
818,"EGY","Egypt",46.1766921795275,46.1766921795275,46.1766921795275,37.6548157850158,37.6548157850158,37.6548157850158,46.1766921795275,46.1766921795275,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
222,"SLV","El Salvador",28.3020618612039,28.3020618612039,28.3020618612039,31.318709334995,30.022122094713,32.0220753869304,33.562178364962,32.7680647287406,32.0220753869304,32.7680647287406,30.6533580066077,30.6533580066077,31.318709334995,30.6533580066077,30.6533580066077,32.7680647287406,33.562178364962,36.3075203046155,35.3228146653226,41.2943299529745,42.9360352321574,42.9360352321574,42.9360352321574,42.9360352321574,42.9360352321574,42.9360352321574
226,"GNQ","Equatorial Guinea",100,100,100,100,2.56859944059033,2.56859944059033,2.56859944059033,2.56859944059033,2.56859944059033,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
232,"ERI","Eritrea",53.8126153288539,53.8126153288539,53.8126153288539,49.0248910210278,45.6192862831539,45.2976640423757,41.8422612588711,41.7281131148494,43.8209679135311,46.0030113379113,51.2582342246852,60.8415717981104,57.7015769833347,48.9380173672801,47.7820622761299,46.5204278348023,46.1352652190098,47.7427196108911,54.1572956814747,42.2377582087847,42.8709940947674,42.8709940947674,42.8709940947674,42.8709940947674,42.8709940947674,42.8709940947674
233,"EST","Estonia",100,100,100,100,100,100,71.2553771029009,62.1628816976227,51.4219784684476,50.8103465075357,48.9910573924851,49.9861410260179,51.785625033496,60.747289291094,56.5744825512973,59.1378731073673,61.5361737038513,61.9504152350816,64.7796387558291,61.5361737038513,63.0514221529071,63.0514221529071,63.0514221529071,63.0514221529071,63.0514221529071,63.0514221529071
748,"SWZ","Eswatini",100,100,100,97.9541308583576,97.9541308583576,97.9541308583576,81.3627034083715,63.3149564663418,62.6992614648798,59.6944581655559,54.418021059541,53.8197201304936,57.8077545995903,58.3581098544413,58.3581098544413,54.5206264054697,55.3737829160803,55.7095980362363,56.1720904705496,58.2181978817577,72.6070628996927,72.6070628996927,72.6070628996927,72.6070628996927,72.6070628996927,72.6070628996927
231,"ETH","Ethiopia",72.2232815686977,72.2232815686977,72.2232815686977,66.4383441477406,54.8677497560702,51.1000387217498,49.6100719011279,48.0185126856541,48.2090705251871,50.0967018802477,51.4339683449707,50.7625916068079,48.4502138394576,44.2346389834796,44.1574885107272,43.5205217907048,43.4443027062085,45.6830431380182,49.1401429973476,49.3930722388701,53.0426755186957,53.0426755186957,53.0426755186957,53.0426755186957,53.0426755186957,53.0426755186957
234,"FRO","Faeroe Islands",82.6198049677115,82.6198049677115,82.6198049677115,82.6198049677115,80.79567232762,82.6198049677115,100,100,100,100,100,100,100,100,74.3456682657315,73.380357117287,73.380357117287,73.380357117287,73.380357117287,100,100,100,100,100,100,100
238,"FLK","Falkland Islands",81.0595543278768,81.0595543278768,81.0595543278768,75.757376073628,66.9203186703515,61.2916775493571,58.4853106286101,56.649470542573,56.4115661104601,53.6196529114286,55.9945886706348,59.9335395377119,61.2567061243953,63.0585857347501,78.2634480098271,77.9886077692224,77.5875178600734,80.8863876456883,80.8863876456883,86.1741103722145,91.3518219909893,91.3518219909893,91.3518219909893,91.3518219909893,91.3518219909893,91.3518219909893
242,"FJI","Fiji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,"FIN","Finland",88.3987557680212,88.3987557680212,88.3987557680212,88.3987557680212,88.3987557680212,33.7662819561815,33.464118588961,32.5380428106487,32.5380428106487,31.7054864065833,52.1685722402364,52.1685722402364,55.4468851126613,53.2774218547834,56.9148567729979,59.6465933660645,61.4392154838774,63.5380084729379,66.0695434109591,48.751254113076,48.982967984002,48.982967984002,48.982967984002,48.982967984002,48.982967984002,48.982967984002
250,"FRA","France",54.2743935338586,54.2743935338586,54.2743935338586,52.9494888134827,50.6032834011454,52.8603934045829,53.5337062978426,54.6108695944894,53.9191952345038,54.0279360661808,54.2791361688514,56.7560543176961,55.4423803795297,54.1846287979583,54.5840968006354,55.1716690680371,56.5861190999608,60.1278060889773,66.0022661322063,69.7267095937381,70.5609524469335,70.5609524469335,70.5609524469335,70.5609524469335,70.5609524469335,70.5609524469335
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",75.7283875031567,75.7283875031567,75.7283875031567,76.2507374111041,67.7361246008632,59.5501470410157,57.1814605797744,56.1486147729966,55.8396654654241,56.8458448773459,63.7718737193532,68.8543636276999,75.4752934661841,70.4120989948339,75.2272968485285,73.4049249779364,60.7778187233967,57.9416156173857,59.2782402280479,42.5738433496426,42.8010241102404,42.8010241102404,42.8010241102404,42.8010241102404,42.8010241102404,42.8010241102404
270,"GMB","Gambia",33.6899242110308,33.6899242110308,33.6899242110308,28.700345699814,33.6899242110308,33.6899242110308,22.4127309015026,22.4127309015026,25.1595049123285,0,0,0.352594719370117,0.770029476482421,0.770029476482421,100,100,100,42.2154889567197,33.6899242110308,33.6899242110308,33.6899242110308,33.6899242110308,33.6899242110308,33.6899242110308,33.6899242110308,33.6899242110308
268,"GEO","Georgia",51.9952777590215,51.9952777590215,51.9952777590215,51.4784974162158,50.8616031670441,69.7470795299756,71.0707932621414,69.6084134968349,70.0291859548796,72.5541360362524,73.8456328819825,69.6084134968349,61.4442696932632,58.104240326524,57.4707363990323,57.3173250166911,58.8294381888742,59.6613556652955,64.1334858154338,51.2280190710741,51.5737561362972,51.5737561362972,51.5737561362972,51.5737561362972,51.5737561362972,51.5737561362972
276,"DEU","Germany",49.4670879773225,49.4670879773225,49.4670879773225,48.5091203036174,44.4016584821915,46.010305936137,46.3992518536763,44.7523518973655,42.2937165586556,41.3056648155377,42.4261087845991,44.1063619369332,46.762966163039,51.2733238645076,65.7233337590479,66.3806040345033,67.0626360502369,70.2778177365415,73.2843466614985,64.8193570873072,65.3537422197799,65.3537422197799,65.3537422197799,65.3537422197799,65.3537422197799,65.3537422197799
288,"GHA","Ghana",15.6897033611138,15.6897033611138,15.6897033611138,15.4249280678657,0.679831130993847,0.548699505724741,0.239566408484038,0.163480697362218,0,12.2149016593177,13.6398431974019,18.2597465430308,20.5483082342157,24.4024307037116,27.7043747719884,30.933284254535,33.3004664036837,38.2885777442389,37.7418212587321,40.7564605613612,43.8461694383236,43.8461694383236,43.8461694383236,43.8461694383236,43.8461694383236,43.8461694383236
300,"GRC","Greece",77.6023010823195,77.6023010823195,77.6023010823195,73.2555895648178,67.852836756462,64.8416919762961,65.6191542668199,63.2384133572656,63.7918504834434,66.5273235217843,71.9687980566228,72.7246307668602,72.9872485869508,68.8546524679167,67.4230846950128,65.8399947764247,65.692328579934,66.5273235217843,68.1180765404129,64.5039008143183,62.9413671596131,62.9413671596131,62.9413671596131,62.9413671596131,62.9413671596131,62.9413671596131
304,"GRL","Greenland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
308,"GRD","Grenada",49.5049230354902,49.5049230354902,49.5049230354902,49.5049230354902,38.2429789682889,34.1037449551346,38.2429789682889,38.2429789682889,38.2429789682889,49.5049230354902,100,100,49.5049230354902,49.5049230354902,49.5049230354902,49.5049230354902,49.5049230354902,58.0051462513632,58.0051462513632,49.5049230354902,49.5049230354902,49.5049230354902,49.5049230354902,49.5049230354902,49.5049230354902,49.5049230354902
320,"GTM","Guatemala",63.4767269999783,63.4767269999783,63.4767269999783,63.5717018000593,59.2031726651898,58.9385685915017,50.7065371870352,47.1235113901024,46.1131318470359,45.3953854502354,43.5945587743013,44.0939751529518,42.2918137982405,40.6754099429184,39.3263795804216,38.6656189468163,39.0760512741173,39.77363479282,38.4406240146683,38.3542243320124,39.5683210232296,39.5683210232296,39.5683210232296,39.5683210232296,39.5683210232296,39.5683210232296
831,"GGY","Guernsey",15.1548743718928,15.1548743718928,15.1548743718928,15.1548743718928,15.1548743718928,15.1548743718928,100,100,32.218963583198,27.2290202158088,27.2290202158088,27.2290202158088,27.2290202158088,40.7456218112082,100,100,100,100,100,100,100,100,100,100,100,100
324,"GIN","Guinea",100,100,100,52.4239864062631,52.4239864062631,52.4239864062631,25.4074073820133,25.4074073820133,25.4074073820133,20.8808422276613,16.8746080901212,18.3246554227633,12.347279922745,10.5853929504447,6.73927116670609,7.04330396809604,6.73927116670609,6.44256453435382,5.59307061165121,8.68742409121755,9.41189724380514,9.41189724380514,9.41189724380514,9.41189724380514,9.41189724380514,9.41189724380514
624,"GNB","Guinea-Bissau",54.6224954937504,54.6224954937504,54.6224954937504,54.6224954937504,54.6224954937504,54.6224954937504,46.1138425183041,43.3714284579566,43.3714284579566,43.3714284579566,36.143023003624,32.6035275397993,33.6741598359291,29.8575609637151,29.8575609637151,30.7066172486003,37.5918978511435,36.143023003624,43.3714284579566,43.3714284579566,54.6224954937504,54.6224954937504,54.6224954937504,54.6224954937504,54.6224954937504,54.6224954937504
328,"GUY","Guyana",72.7339860450186,72.7339860450186,72.7339860450186,69.8719852074571,68.0917909615357,66.0591786285968,65.1562497421901,64.7284579279772,66.0591786285968,66.0591786285968,64.7284579279772,58.8290913000054,54.6700353246054,52.6211821645166,52.6211821645166,53.603045075703,57.829196530789,67.0335924770823,76.469259241801,80.2735913095911,85.8074754330821,85.8074754330821,85.8074754330821,85.8074754330821,85.8074754330821,85.8074754330821
332,"HTI","Haiti",90.7260477611431,90.7260477611431,90.7260477611431,82.5499755454869,62.0846253918864,58.3066267480604,56.0283708927666,54.1659968969666,52.3670645424305,54.5750101041399,56.4874726001713,57.6567140551931,59.05909136187,62.1699525487962,67.6512493764546,68.6724167109039,65.5288393306429,67.2999549034976,68.3382233673959,67.6067855726753,67.8760090713709,67.8760090713709,67.8760090713709,67.8760090713709,67.8760090713709,67.8760090713709
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",78.6421185521075,78.6421185521075,78.6421185521075,74.4264286338745,71.4659281990039,66.4842682879681,61.9360490054866,60.5595476439026,59.4531296976703,52.3985643301039,50.5655017168221,50.3110691043516,49.1408459667543,47.5834266134875,50.8581665690432,51.9230556529398,52.7388604838275,53.1283352815829,55.7658720487263,55.4274142447975,58.4990340657774,58.4990340657774,58.4990340657774,58.4990340657774,58.4990340657774,58.4990340657774
344,"HKG","Hong Kong",9.9702345253432,9.9702345253432,9.9702345253432,7.58782557574258,1.16202708033431,0,0,2.07452497481363,2.51962329954034,9.69661425939873,21.8172219196876,22.1847132096903,20.1282290864922,19.2159086963183,19.8165512905543,28.3486813074634,27.1756228779629,27.1756228779629,43.1594808881574,48.1418190855661,51.673808796334,51.673808796334,51.673808796334,51.673808796334,51.673808796334,51.673808796334
348,"HUN","Hungary",78.9619677753974,78.9619677753974,78.9619677753974,77.632841867111,72.5453002032499,72.8263164080725,67.0374415549563,58.9840450510497,55.0288109888745,51.702953243438,51.6519264530104,52.6319535638511,56.5226134896497,59.1701691515534,67.2163704794267,68.8523942967094,71.7387960773193,72.0018049890792,81.8484167332313,75.6939754730046,76.0580922923931,76.0580922923931,76.0580922923931,76.0580922923931,76.0580922923931,76.0580922923931
352,"ISL","Iceland",100,100,100,99.270157382879,97.7094982215703,96.3245738169961,98.3102402385664,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
356,"IND","India",41.6288671523822,41.6288671523822,41.6288671523822,39.8215363840537,38.0650981401433,44.0153110377076,40.0487903464496,38.4441742543219,37.5564721649751,36.8827058741739,37.4009110251951,41.913420143483,44.7473828771629,48.2588623194679,54.114418777156,56.3645905853915,52.898609545591,52.9954657260885,53.8038948148257,47.3203123189406,47.8220010655605,47.8220010655605,47.8220010655605,47.8220010655605,47.8220010655605,47.8220010655605
360,"IDN","Indonesia",75.5916612959903,75.5916612959903,75.5916612959903,63.1596242202188,58.2987232565054,57.9175811467203,54.1138136420294,51.02286541801,47.9549484919062,47.4234658302926,44.6736463119094,47.1269627874052,50.244042533292,56.3762462462027,49.896789738271,52.29205256929,49.7267678487646,48.6422310642348,47.5845693089811,42.9029597713671,43.8384729790952,43.8384729790952,43.8384729790952,43.8384729790952,43.8384729790952,43.8384729790952
364,"IRN","Iran",43.6728180167302,43.6728180167302,43.6728180167302,42.4408657056486,36.5898020552062,34.6220531712518,32.9317310969095,31.6854066753613,31.1842771799639,33.7456681124626,37.7428949882098,39.5553518510678,43.3457458885127,43.1555190320775,43.4696048758661,42.9776753160939,46.7488828267286,47.3459516930038,50.3959014976089,48.1109465310782,52.0883872474032,52.0883872474032,52.0883872474032,52.0883872474032,52.0883872474032,52.0883872474032
368,"IRQ","Iraq",61.1217723553743,61.1217723553743,61.1217723553743,58.4989859111615,50.2174958569579,44.6305071601433,33.7800004175652,31.6646564114965,28.4536264655707,24.7200393350212,22.9286344913302,24.8660398170777,25.3656024542825,26.874658846302,31.579915177838,37.7446617677905,42.8506648590391,43.5320512000696,47.0885457716266,47.6539399450753,49.3704111553063,49.3704111553063,49.3704111553063,49.3704111553063,49.3704111553063,49.3704111553063
372,"IRL","Ireland",58.5128471477693,58.5128471477693,58.5128471477693,57.5658127442541,51.8064772391723,47.5843682334197,46.7029492681184,46.4685231618851,44.4813059009857,44.314189791959,47.7695061601365,49.3689916902305,51.6829652393813,54.5969172241238,57.9161118249312,57.9452716732563,59.1464154558082,60.4631791510934,63.2576983698106,67.4841700081751,71.2313176780996,71.2313176780996,71.2313176780996,71.2313176780996,71.2313176780996,71.2313176780996
833,"IMN","Isle of Man",60.9763004753312,60.9763004753312,60.9763004753312,59.3431657406956,45.1222279829313,45.8672108173306,40.8831043537946,38.2762737247082,36.3603772322967,36.7204484491369,36.8428505834089,40.8831043537946,44.8835904020316,50.102756087653,66.3675319968234,67.800642253223,67.800642253223,63.9216420268008,56.013224071732,61.8819982634236,61.8819982634236,61.8819982634236,61.8819982634236,61.8819982634236,61.8819982634236,61.8819982634236
376,"ISR","Israel",100,100,100,100,100,100,34.0653855465253,29.9249949220723,29.9249949220723,29.9249949220723,29.9249949220723,45.333391233849,45.333391233849,36.8106272061885,36.8106272061885,36.8106272061885,36.8106272061885,36.8106272061885,45.333391233849,45.333391233849,45.333391233849,45.333391233849,45.333391233849,45.333391233849,45.333391233849,45.333391233849
380,"ITA","Italy",63.0787608893734,63.0787608893734,63.0787608893734,62.3964062909638,58.7466584197938,65.2747243699529,61.9616437487124,59.6332698008774,54.5145158117613,51.4341976616435,51.5712200970286,51.5436933605658,50.6938352955109,50.7366802719568,53.3255375698864,53.6692449154469,55.3345175263079,58.7631202880352,67.1100790512774,70.2323719122783,71.6956969305793,71.6956969305793,71.6956969305793,71.6956969305793,71.6956969305793,71.6956969305793
388,"JAM","Jamaica",64.4414482263657,64.4414482263657,64.4414482263657,64.4414482263657,66.4770691429109,66.4770691429109,60.4671041363974,55.0570382446779,37.179235166131,36.2895928051006,35.1953323446531,35.1083859635438,35.9139305274538,50.0826022794248,50.6815553850892,55.0570382446779,57.4673167162343,56.9460387551164,54.6268309253619,54.6268309253619,49.2354905546659,49.2354905546659,49.2354905546659,49.2354905546659,49.2354905546659,49.2354905546659
392,"JPN","Japan",29.3031048549086,29.3031048549086,29.3031048549086,32.4345779520422,33.1543601591591,35.2502319097207,34.9036476452763,34.733946283057,35.3384239315903,37.7775133412118,30.4977595603026,29.1415220867251,26.6765894437334,23.9036874994108,21.4112308221606,21.8472913763352,21.0177181520003,21.4398259938424,17.2975991547243,17.8197801868843,19.6324669889465,19.6324669889465,19.6324669889465,19.6324669889465,19.6324669889465,19.6324669889465
832,"JEY","Jersey",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
400,"JOR","Jordan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,45.9871683370456,45.9871683370456,45.9871683370456,45.9871683370456,45.9871683370456,45.9871683370456,45.9871683370456
398,"KAZ","Kazakhstan",56.8385202643634,56.8385202643634,56.8385202643634,52.0912806074755,41.6987629890196,33.7650302477588,31.9703566479614,31.6748241246818,31.9609484793484,33.5606063590798,41.3857068549441,45.2942472982536,46.7614442052172,44.8332729959226,44.0118463546627,38.9350143602973,37.9850264944684,38.3906512733905,39.3157221398294,41.8509489568212,49.9191266820513,49.9191266820513,49.9191266820513,49.9191266820513,49.9191266820513,49.9191266820513
404,"KEN","Kenya",62.0857151636838,62.0857151636838,62.0857151636838,60.4525149052161,58.0459892352752,50.042568227555,44.5318685647099,45.0340129239265,44.6367300289965,44.1543779636488,47.8931134786476,53.7450238168948,50.7080445182894,46.6551382145182,46.6220417623588,45.3494055025485,46.7609629307458,49.8648411274646,52.9761016976396,50.0604828401461,53.1880490599926,53.1880490599926,53.1880490599926,53.1880490599926,53.1880490599926,53.1880490599926
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",88.1225152814746,88.1225152814746,88.1225152814746,88.1225152814746,83.4020030886109,77.3340612308778,71.6733381953411,71.6733381953411,61.1455393053331,50.5806009448771,51.1386340013026,46.0643031502789,42.7672008525225,38.1235247738429,39.3753645854384,39.4856641119201,42.4812873261345,45.8767047224099,63.2447406136551,71.6733381953411,68.9681538561271,68.9681538561271,68.9681538561271,68.9681538561271,68.9681538561271,68.9681538561271
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"KGZ","Kyrgyzstan",43.3265575310004,43.3265575310004,43.3265575310004,40.6427280974632,33.9825229076338,33.4899823289105,34.3312989644939,33.6189112729064,34.2223202855265,37.3508810651424,38.9365700428596,40.1397741281158,38.7763410188234,37.2602917482009,39.4045915691076,39.4950704797935,41.6434185637984,44.0805314849756,46.5493363409877,44.659512173316,47.060368627552,47.060368627552,47.060368627552,47.060368627552,47.060368627552,47.060368627552
418,"LAO","Laos",26.6727760531311,26.6727760531311,26.6727760531311,26.6727760531311,26.2370348063431,49.0451712719517,55.0879280684497,66.4742545134872,66.4742545134872,75.8337388838352,75.8337388838352,70.9406007134797,70.9406007134797,70.9406007134797,72.365962279597,73.9781787604966,78.0193879176226,78.0193879176226,78.0193879176226,43.0447639095489,43.0447639095489,43.0447639095489,43.0447639095489,43.0447639095489,43.0447639095489,43.0447639095489
428,"LVA","Latvia",82.8704824349328,82.8704824349328,82.8704824349328,82.3460645331036,79.5967217645874,88.1383884761852,75.4516437880446,65.2695196442666,56.230528715743,55.2827745018019,53.7817452625773,54.45597661848,57.0581907482377,62.4191713680851,51.8690403323847,52.6724447257869,53.3844663658086,54.0883486554361,52.1310605278066,43.1831195889616,43.247311593187,43.247311593187,43.247311593187,43.247311593187,43.247311593187,43.247311593187
422,"LBN","Lebanon",100,100,100,100,100,100,100,100,100,100,9.04433345911565,4.29578094339958,0,0,0,8.00321671394505,14.9767809633661,100,100,100,100,100,100,100,100,100
426,"LSO","Lesotho",72.2670736460234,72.2670736460234,72.2670736460234,62.1345475757145,53.5035133701402,36.4154135064287,34.0223148324219,32.7632683284355,31.5822017506795,31.3776037672948,39.7319032295475,44.095651316649,47.4333525382979,53.9580710922037,58.3008545303955,57.1647144160224,57.4390738660306,58.8662319202812,58.2372581500245,52.7361577996564,54.0029642921914,54.0029642921914,54.0029642921914,54.0029642921914,54.0029642921914,54.0029642921914
430,"LBR","Liberia",19.8165512905543,19.8165512905543,19.8165512905543,21.4603809047429,25.6021947433114,26.4513996093133,24.8077948977413,26.4513996093133,26.4513996093133,28.3486813074634,21.4603809047429,22.0609935078904,17.9188197994935,18.3665438954429,18.3665438954429,24.0615530005865,30.5924938975485,50.3806073812868,45.4003598953158,36.8776641539531,36.8776641539531,36.8776641539531,36.8776641539531,36.8776641539531,36.8776641539531,36.8776641539531
434,"LBY","Libya",9.64699706316324,9.64699706316324,9.64699706316324,3.18802341653748,0,0,0,0,1.34345895975051,15.0974007273683,19.2693178864424,24.7351331714152,29.0715205762671,28.7694880529872,33.759048322815,43.9580155415475,51.9700537449182,51.9700537449182,63.1889162667872,100,100,100,100,100,100,100
438,"LIE","Liechtenstein",51.8459987428535,51.8459987428535,51.8459987428535,51.8459987428535,51.8459987428535,60.3388940424532,100,51.8459987428535,38.3462381072812,29.8180530724915,28.8329686393923,28.8329686393923,30.8888491202123,36.4500832120202,60.3388940424532,100,100,100,100,100,100,100,100,100,100,100
440,"LTU","Lithuania",92.6222558355727,92.6222558355727,92.6222558355727,91.124388044041,83.8746083441331,84.6833676229752,76.8937028879041,74.8524237715313,59.9563052475492,60.2976471371387,60.6487215413961,61.8969967335059,62.4340345553736,83.1157096406127,74.8524237715313,74.8524237715313,75.2345026524281,75.6288175449446,76.0361781639463,64.2018305459469,64.3612739535515,64.3612739535515,64.3612739535515,64.3612739535515,64.3612739535515,64.3612739535515
442,"LUX","Luxembourg",67.1852042665602,67.1852042665602,67.1852042665602,66.2109294371043,67.1852042665602,64.4670040975167,57.2818155431277,54.1013444208982,51.5760126659226,50.2258105170807,51.5760126659226,55.9910302963378,62.9396981238677,73.7173554527568,100,100,100,100,100,100,100,100,100,100,100,100
446,"MAC","Macao",11.8068491126102,11.8068491126102,11.8068491126102,20.3404851517621,100,100,11.8068491126102,6.81457851503573,6.81457851503573,0.524809451250732,0,0,0,0,0,0.524809451250732,0.524809451250732,3.27239137376968,3.27239137376968,11.8068491126102,11.8068491126102,11.8068491126102,11.8068491126102,11.8068491126102,11.8068491126102,11.8068491126102
450,"MDG","Madagascar",60.9739461485361,60.9739461485361,60.9739461485361,56.653021498772,49.1320704061981,47.2933259124304,45.7154020914928,44.5651185953161,43.5265461543303,40.299466061326,41.4000262856981,41.9204353721518,41.7815043383145,41.845722971414,46.2006452479309,47.6668747135625,49.6963370462832,52.7374852355876,57.7970934271288,68.549806625128,70.1985369961009,70.1985369961009,70.1985369961009,70.1985369961009,70.1985369961009,70.1985369961009
454,"MWI","Malawi",54.0663950551015,54.0663950551015,54.0663950551015,53.4231776411587,50.419179432282,59.8611545756933,35.3352823612873,30.1755731698158,27.2998426449307,26.1335682251251,25.230460230956,29.8413158451683,31.6419695676222,31.2808963652666,32.9622146583629,33.9343424629436,32.6600362951406,34.7713824436033,38.4355787369686,37.129019051767,37.9419619235333,37.9419619235333,37.9419619235333,37.9419619235333,37.9419619235333,37.9419619235333
458,"MYS","Malaysia",100,100,100,100,100,100,100,100,100,100,6.2905533582629,6.2905533582629,100,100,100,100,28.3486813074634,28.3486813074634,14.8247828306869,14.8247828306869,14.8247828306869,14.8247828306869,14.8247828306869,14.8247828306869,14.8247828306869,14.8247828306869
462,"MDV","Maldives",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
466,"MLI","Mali",41.3795231343618,41.3795231343618,41.3795231343618,34.9186278096338,32.4485888299752,34.0067721395887,32.6338859031982,32.8912203571162,36.9798500902491,39.5367882919892,42.4520852199021,47.1554962359324,43.5743376271135,39.6333823695235,38.3759819137804,38.2878531595492,38.3711184063713,41.9212213584592,48.1509675632321,53.8933039176629,58.1036928041398,58.1036928041398,58.1036928041398,58.1036928041398,58.1036928041398,58.1036928041398
470,"MLT","Malta",0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",50.4913957498686,50.4913957498686,50.4913957498686,42.5845200701396,38.1416326783417,31.6791064198593,27.9801949325013,28.1423454396601,29.2355798340067,30.4780736850147,33.9412680749013,38.1667258663009,38.8627613281627,36.0866320715234,35.7113767570362,30.4875737787809,31.1447206393322,31.5613098993418,34.2194131633781,35.3813475263876,53.5979515870202,53.5979515870202,53.5979515870202,53.5979515870202,53.5979515870202,53.5979515870202
480,"MUS","Mauritius",100,100,100,100,100,100,20.3404851517621,18.4427732213584,16.798845804196,16.798845804196,10.821345211227,9.90890242765401,8.26479893576453,7.51835164845949,6.81457851503573,9.90890242765401,18.4427732213584,25.3316603081517,33.8620111929607,42.3874392738605,100,100,100,100,100,100
484,"MEX","Mexico",77.4966197210652,77.4966197210652,77.4966197210652,74.3096888115163,69.4985467571641,65.3680056956079,61.8929303339534,59.2222468729537,58.8958932930577,58.5068407003039,60.5139130403228,62.4299995434999,65.2974592726532,65.3362097804894,67.4019518484591,67.1663717437208,67.7318068976575,68.2303761788565,67.2774007057001,66.9794868909962,68.0399405407024,68.0399405407024,68.0399405407024,68.0399405407024,68.0399405407024,68.0399405407024
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
