"code","iso","country","MPA.ind.1995","MPA.ind.1996","MPA.ind.1997","MPA.ind.1998","MPA.ind.1999","MPA.ind.2000","MPA.ind.2001","MPA.ind.2002","MPA.ind.2003","MPA.ind.2004","MPA.ind.2005","MPA.ind.2006","MPA.ind.2007","MPA.ind.2008","MPA.ind.2009","MPA.ind.2010","MPA.ind.2011","MPA.ind.2012","MPA.ind.2013","MPA.ind.2014","MPA.ind.2015","MPA.ind.2016","MPA.ind.2017","MPA.ind.2018","MPA.ind.2019","MPA.ind.2020"
36,"AUS","Australia",0.196098512887121,0.199394365836558,0.336351720429112,0.41164512730074,0.667715402678813,0.729936501782343,0.819842572179235,0.854103050583299,11.1675406798616,11.1685145013176,49.5510907756442,50.0331711460977,50.7736110532297,51.2893510620897,51.3433067282056,55.1963873550594,55.2358799920975,55.5281081158781,98.0650982111728,98.2014516862117,98.2193059076914,98.2195452383644,100,100,100,100
40,"AUT","Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,"AZE","Azerbaijan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,"BHS","Bahamas",1.1132324358421,1.1132324358421,1.1132324358421,1.11323243583905,1.11323243583905,1.11323243583905,1.11323243583905,1.11323243583905,1.32611316838446,1.32611316838446,1.32611316838446,1.32611316838446,1.32611316838446,1.32611316838446,1.65480685863104,1.85853393652198,1.86976132198983,1.86976132198983,1.86976132198983,1.86976132198983,1.86976132198983,71.2821751120124,71.2821751120124,71.2821751120124,71.2821751120124,71.2821751120124
48,"BHR","Bahrain",0,0,0,4.46799213840944,4.46799213840944,4.46799213840944,4.46799213840944,4.46799213840944,4.79690660127539,8.6062171909528,8.6062171909528,8.6062171909528,9.31503178399818,10.3486621989697,10.3486621989697,10.3486621989697,10.3486621989697,10.3486621989697,10.3486621989697,10.3486621989697,10.3486621989697,10.3486621989697,10.3486621989697,10.3486621989697,10.3486621989697,10.3486621989697
50,"BGD","Bangladesh",0,0,0,0,0,0,14.5036864440755,14.5036864440755,14.5036864440755,14.5036864440755,14.5036864440755,14.5036864440755,14.5036864440755,14.5036864440755,14.5036864440755,14.5036864440755,14.5036864440755,14.5036864440755,14.5578923421638,14.5578923421638,29.8799187184791,29.8799187184791,29.8799187184791,29.8799187184791,29.8799187184791,29.8799187184791
52,"BRB","Barbados",0.0584235087813743,0.0584235087813743,0.0584235087813743,0.0584235087813743,0.0584235087813743,0.0584235087813743,0.0584235087813743,0.0584235087813743,0.0584235087813743,0.0584235087813743,0.0584235087813743,0.0601959042271171,0.0601959042271171,0.0601959042271171,0.0601959042271171,0.0601959042271171,0.0601959042271171,0.0601959042271171,0.0601959042271171,0.0601959042271171,0.0601959042271171,0.0601959042271171,0.0601959042271171,0.0601959042271171,0.0601959042271171,0.0601959042271171
112,"BLR","Belarus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,"BEL","Belgium",15.1448274784458,15.1448274784458,15.1448274784458,15.1465083671613,15.1465083671613,15.1465083671613,15.1465083671613,15.1465083671613,15.1465083790459,15.1465083789625,15.1465083789625,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
84,"BLZ","Belize",12.1230415184766,12.1230415184766,33.4336609389749,33.4336609389749,55.2499039906527,55.2499039906527,69.7798680664887,69.7798680665092,70.7040252761158,72.2871529438779,72.2871529438779,72.2871529438779,72.2871529438779,72.2871529438779,72.2871529438779,72.2871529438779,72.2871688459582,72.2871688459582,100,100,100,100,100,100,100,100
204,"BEN","Benin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,"BMU","Bermuda",0,0,0,0,0,0,0,0,0,0,1.79613995870243e-06,1.79613995870243e-06,1.79613995870243e-06,1.79613995870243e-06,1.79613995870243e-06,1.79613995870243e-06,1.79613995870243e-06,1.79613995870243e-06,1.79613995870243e-06,1.79613995870243e-06,1.79613995870243e-06,1.79613995870243e-06,1.79613995870243e-06,1.79613995870243e-06,1.79613995870243e-06,1.79613995870243e-06
64,"BTN","Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"BOL","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"BIH","Bosnia and Herzegovina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"BWA","Botswana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,"BRA","Brazil",2.84851393813987,2.84851393685101,2.84857949539547,4.07467344091581,4.13314416966983,4.43798973253708,5.48202820674268,5.89670902913678,5.8967247675007,6.65171949249885,6.6762385626697,6.67623856266984,6.90560910380855,6.90705085732539,9.95977834960775,10.0393246196913,10.4166841607341,10.4166841607707,10.4166841607705,11.112874711467,11.3286580103075,11.328661301602,11.5111910864544,11.5111910864579,100,100
92,"VGB","British Virgin Islands",0.0315649506397872,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999,0.0316221233033999
96,"BRN","Brunei Darussalam",1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063,1.18335031042063
100,"BGR","Bulgaria",0.0222689783387554,0.0222689807280889,0.0222689807280889,0.0222689807280889,0.0222689807280889,0.0222689807280889,0.0222689807280889,0.180066367193943,0.191503802863773,0.19151141461248,0.19151141461248,0.19151141464412,0.19151141461248,39.69181657567,39.6918165757231,39.69181657567,39.6918165757231,39.69181657567,39.6918165757231,55.8207278954451,55.8207278954451,55.8207278954451,55.8207278954451,55.8207278954451,55.8207278954451,55.8207278954451
854,"BFA","Burkina Faso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,"BDI","Burundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,"CPV","Cabo Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,"KHM","Cambodia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,"CMR","Cameroon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,"CAN","Canada",0.373794792497548,0.625135324033909,0.6314604034013,0.633225741567565,0.938773556496558,0.938773556496736,0.965523125700677,0.974119132929493,0.974119132929691,1.00273853697968,1.41443435557964,1.73072657535621,1.74159756700425,1.74159756700373,2.8466803684573,2.84732395891747,4.41319573979501,4.42841872335432,4.42841872335343,4.53985623672748,4.53987813345894,4.56953729899898,4.97664457445429,24.8019482125182,26.8030367029306,26.9769160216872
136,"CYM","Cayman Islands",0.564410014473176,0.564410014473176,0.564410014473176,0.564410014473176,0.564410014473176,0.564410014473176,0.564410014473176,0.564410014473176,0.615211512409509,0.66344745182942,0.663447451835651,0.663447451835651,0.663447451835651,0.712228343022351,0.712228343022351,0.712228343022351,0.712228343028576,0.712228343028576,0.712228343028576,0.712228343028576,0.712228343022351,0.712228343022351,0.712228343022351,0.712228343022351,0.712228343022351,0.712228343022351
140,"CAF","Central African Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,"TCD","Chad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"CHL","Chile",0.0010700342288141,0.0010700342288141,0.040009824089437,0.0409388953653269,0.0409388953653269,0.0409388953653269,0.0409824467616516,0.0409824467616516,0.0409824467616516,0.0448900782668533,0.371363650439944,0.397341516450248,0.408895410097883,0.409219516428643,0.409219516428643,0.409219516428643,41.3976212324817,41.3976212324817,41.3976212324817,41.3976212324817,41.3976212324817,41.4585456046809,100,100,100,100
156,"CHN","China",0.0197276645364131,0.0197276645364131,0.0197276645364131,0.0197276645364131,0.0197276645364131,0.0197276645368126,0.0197276645368126,0.0197276645368126,1.3175128992196,1.3175128992196,1.3175128992196,1.3175128992196,1.3175128992196,1.3175128992196,1.35372896078661,1.35372896078661,1.35372896078661,1.35372896078661,1.35372896078661,1.35372896078661,1.35372896078661,1.61213724804825,1.61213724804825,1.61213724804825,1.61213724804825,1.61213724804825
170,"COL","Colombia",2.3385904196201,36.7313076269876,36.7313076269876,36.7313076269876,37.5701122164576,37.5701122164576,37.5723272847056,37.5723272846994,37.5701122164516,37.5723272846994,37.6442928040378,77.995122666116,77.995122666116,77.995122666116,77.995122666116,77.995122666116,78.584110353856,78.5846093973089,78.5846093973081,80.7552973376337,81.6343259353699,81.6343259353668,81.6343259353779,100,100,100
174,"COM","Comoros",0,0,0,0,0,0,0,0.16012067942304,0.16012067942304,0.16012067942304,0.16012067942304,0.16012067942304,0.160334478363724,0.160334478363724,0.160334478363724,0.160334478363724,0.160334478363724,0.160334478363724,0.160334478363724,0.160334478363724,0.160334478363724,0.160334478363724,0.160334478363724,0.160334478363724,0.160334478363724,0.160334478363724
184,"COK","Cook Islands",0.00495736908018866,0.00495736908018866,0.00495736908018866,0.00495736908018866,0.00539747675659866,0.00539747675659866,0.00723076496037674,0.00723076496037674,0.00723076496037674,0.00723076496037674,0.00723076496037674,0.00723076496037674,0.00723076496037674,0.00723076496037674,0.00723076496037674,0.00723076496037674,0.00723076496037674,0.00723076496037674,0.00723076496037674,0.00723076496037674,0.00723076496037674,0.00723076496037674,0.00723076496037674,100,100,100
188,"CRI","Costa Rica",5.17075709544253,5.41175074552188,5.41175074552188,5.41175074552188,5.51475653955651,5.51475653872427,5.51475653872427,5.51475653872427,5.51475653872427,5.51475653872427,5.51475653872427,5.51475653872427,5.84620418452723,5.84620418452723,5.84620418452723,5.84620418452723,5.84620418452723,21.796401985485,21.796401985485,21.796401985485,21.796401985485,21.796401985485,21.796401985485,23.1566967635483,23.1566967635483,23.1566967635483
384,"CIV","Cote d'Ivoire",0.00476332079366648,0.00476332079366648,0.00476332079366648,0.00476332079366648,0.00476332079366648,0.00476332079366648,0.00476332079366648,0.00476332079366648,0.00476332079366648,0.00476332079366648,0.00476332079366648,0.957313198014235,0.957313198014235,0.957313198014235,0.957313198014235,0.957313198014235,0.957313198014235,0.957313198014235,0.957313198014235,0.957313198014235,0.957313198014235,0.957313198014235,0.957313198014235,0.957313198014235,0.957313198014235,0.957313198014235
191,"HRV","Croatia",2.36190194806779,2.36190194806779,2.36190194806779,2.36190194806779,2.36190194806779,2.36190194806779,2.36190194806779,2.36190194806779,2.36190194806779,2.36190194805338,2.36190194805338,2.36190194805338,2.36190194806779,2.36190194806779,2.36190194806779,2.36190194806779,2.36190194806779,2.36190194806779,2.36190194806779,74.7280557545003,74.7280557545003,74.922325563972,74.9223255642342,74.9223255642314,74.9223255642314,74.9223255642314
192,"CUB","Cuba",0,0,0,0,0,0,0,2.58049215776211,2.58049215776211,2.58049215776211,2.58049215776211,2.58049215776211,2.58049215776211,2.58049215776211,3.39387753909664,3.39387753909664,9.97960394255204,9.97960394255204,15.137686718504,15.137686718504,15.137686718504,15.137686718504,15.137686718504,15.137686718504,15.137686718504,15.137686718504
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",0.0560426481578546,0.0560426481578546,0.0560426481578546,0.0560426481578546,0.0560426481578546,0.0560426481578546,0.0560426481578546,0.0560426481578546,0.0560426481578546,0.0560426481578546,0.456982200188514,0.456982200188514,0.456982200188514,0.456982200188514,0.456982200188514,0.456982200188514,0.456982200188514,0.456982200188514,0.456982200188514,0.456982200188514,0.456982200625281,0.456982200625281,0.549237996544737,0.549237996544737,0.549237996544737,0.549237996544737
203,"CZE","Czech Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,"COD","Dem. Rep. Congo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,"DNK","Denmark",69.6173670702195,84.56139556462,84.561395564617,84.5613955646101,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
262,"DJI","Djibouti",0,0,0,0,0,0,0,0,1.77296741947386,1.77296741947386,1.77296741947386,1.77296741947386,1.77296741947386,1.77296741947386,1.77296741947386,1.77296741947386,1.77296741947386,1.77296741947386,1.77296741947386,1.77296741947386,1.77296741947386,1.77296741947386,1.77296741947386,1.77296741947386,1.77296741947386,1.77296741947386
212,"DMA","Dominica",0.197866720023221,0.197866720023221,0.197866720023221,0.197866720023221,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552,0.370091499867552
214,"DOM","Dominican Republic",0.0261282346896381,0.0261282346896381,0.0261282346896381,0.0261282346896381,0.0261282346896381,0.0261282346896381,0.0261282346896381,0.0261282346896381,0.0261282346896381,0.0261282346896381,92.5884548175307,92.5884548175307,92.5884548175307,92.5884548175307,92.5884548175307,100,100,100,100,100,100,100,100,100,100,100
218,"ECU","Ecuador",0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
818,"EGY","Egypt",2.687592600017,2.687592600017,2.687592600017,2.687592600017,2.687592600017,2.687592600017,2.687592600017,2.687592600017,2.687592600017,2.687592600017,2.687592600017,2.687592600017,9.00010193726196,9.00010193726196,9.00010193726196,9.00010193726196,10.2555405721981,10.2555405721981,10.2555405721981,10.2555405721981,10.2555405721981,10.2555405721981,10.2555405721981,10.2555405721981,10.2555405721981,10.2555405721981
222,"SLV","El Salvador",0,0,0,0,0,0,0,0,0,0,0,0,0,2.18886899727707,2.18886899727707,2.18886899727707,2.18886899727707,2.18886899727707,2.18886899727707,2.18886899727707,2.65236278622697,2.65236278622697,2.65236278622697,2.65236278622697,2.65236278622697,2.65236278622697
226,"GNQ","Equatorial Guinea",0,0,0,0,0,0,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702,1.94412501861702
232,"ERI","Eritrea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,"EST","Estonia",0,0,0,3.76952824544358,3.76952824544358,8.06732052395013,8.06732052395013,8.06732052395013,8.06732052395013,8.1521088519242,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
748,"SWZ","Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"FRO","Faeroe Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,"FLK","Falkland Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,"FJI","Fiji",0.328978178434785,0.328978178434785,0.328978178434785,0.399135113058057,0.399135113058057,0.40601845095131,0.675202789475235,1.8854978712842,2.0150906128952,5.31040128611692,8.28380257837532,8.49184939407274,9.20436949326573,9.49011622596473,9.49011622596473,9.49011622596473,9.49011622596473,9.49011622596473,9.49011622596473,9.49011622596473,9.49011622596473,9.49011622596473,9.49011622596473,9.49011622596473,9.49530418065281,9.49530418065281
246,"FIN","Finland",19.3950289566831,19.6631185272989,27.6695930686953,28.9355311777259,93.9276085076235,93.9335781972015,93.9387963924503,93.9804690342823,93.9930863001402,94.2762944335152,94.4607567217094,97.2542072797304,97.3713787830548,97.3998489732505,97.4350806260488,97.473090725491,97.493524781803,100,100,100,100,100,100,100,100,100
250,"FRA","France",0.429830584963937,0.429830584963953,0.429830584963953,0.491556416245322,0.539613901327518,1.97871865331383,1.98001900175872,2.01419624508313,3.4065374147087,3.95887569534794,4.02587502718303,4.52467816609279,100,100,100,100,100,100,100,100,100,100,100,100,100,100
258,"PYF","French Polynesia",0.0208918412704964,0.0208918412704964,0.0208918412704964,0.0208918412704964,0.0208918412704964,0.0208918412704964,0.0208918412704964,0.0208918412704964,0.0208918412704964,0.0208918412704964,0.0208918412704964,0.0208918412704964,0.0208918412704964,0.0208918412704964,0.0235495265879911,0.0235495265879911,0.0235495265879911,0.0235495265879911,0.0235495265879911,0.0235495265879911,0.0235495265879911,0.0235495265879911,0.0235495265879911,0.0235495265879911,0.0235495265879911,0.0235495265879911
266,"GAB","Gabon",0,0,0,0,0,0,0,0,0,4.06693341569459,4.06693341569459,4.06693341569459,4.06693341569459,4.06693341569459,4.06693341569459,4.06693341569459,4.06693341569459,4.06693341569459,4.06693341569459,4.06693341569459,4.06693341569459,4.06693341569459,4.06693341569459,100,100,100
270,"GMB","Gambia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,"GEO","Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,"DEU","Germany",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
288,"GHA","Ghana",1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522,1.14176310728522
300,"GRC","Greece",25.5474410323537,25.5474410310614,32.6873569776201,33.3184480527254,33.3184482242081,33.3184482229055,33.3184482226547,37.4118614985852,39.7474861864866,39.7475192305347,39.7475192301047,39.7475192300942,39.7475185920286,39.7475185894731,39.7475185922002,39.7475185923821,40.4765536087365,40.4765536087365,40.4765536087584,40.4765536087584,40.4765536087584,40.4765536087584,40.4765536087584,40.4765536087584,40.4765536087584,40.4765536087584
304,"GRL","Greenland",0.0520505364362575,0.0520505364362575,0.0520505364362575,0.0520505364362575,0.0520505364362575,0.0520505364362575,0.0520505364362575,0.0520505364362575,0.0520505364362575,0.0520505364362575,0.0520505364362575,0.0520505364362575,0.0520505364362575,0.0520505364362575,0.0566630547053023,0.0566630547053023,0.0566630547053023,0.105875650655612,0.105875650655612,0.105875650655612,0.105875650655612,0.105875650655612,0.105875650655612,0.105875650655612,0.105875650655612,0.105875650655612
308,"GRD","Grenada",0,0,0,0,0,0.157516634178147,0.157516634178147,0.157516634178147,0.157516634178147,0.157516634178147,0.157516634178147,0.157516634178147,0.157516634178147,0.157516634178147,0.157516634178147,0.388784189466603,0.388784189466603,0.388784189466603,0.489474202095198,0.489474202095198,0.489474202095198,0.489474202095198,0.489474202095198,0.489474202095198,1.00756540885177,1.00756540885177
320,"GTM","Guatemala",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1521387382289,0.1521387382289,0.1521387382289,0.1521387382289,0.1521387382289,0.1521387382289,0.1521387382289,0.1521387382289,0.1521387382289,0.1521387382289,0.1521387382289,0.1521387382289,0.1521387382289
831,"GGY","Guernsey",0,0,0,0,0,0,0,0,0,0,0,2.06305079099683,2.52588962230868,2.52588962230868,2.52588962230868,2.52588962230868,2.52588962230868,2.52588962230868,2.52588962230868,2.52588962230868,2.52588962230868,5.0880207439823,5.0880207439823,5.0880207439823,5.0880207439823,5.0880207439823
324,"GIN","Guinea",0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563,0.0216307404311563
624,"GNB","Guinea-Bissau",0,0,50.8368837466197,50.8368837466197,50.8368837466197,50.8368837466197,50.8368837466197,50.8368837466197,50.8368837466197,50.8368837466197,50.8368837466197,50.8368837466197,50.8368837466197,50.8368837466197,50.8368837466197,50.8368837466197,50.8368837466197,50.8368837466197,50.8368837466197,50.8368837466197,59.2629603691136,59.2629603691136,59.2629603691136,59.2629603691136,59.2629603691136,59.2629603691136
328,"GUY","Guyana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,"HTI","Haiti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28209103446221,6.28209103446221,6.28209103446221,6.28209103446221,6.85122617500856,6.85122617500856,6.85122617500856
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",2.41669333435083,2.41669333435083,2.41669333435083,2.41669333435083,2.41669333435083,3.08745857861204,3.08745857861204,3.08745857861204,3.08745857861204,8.87282005651191,8.87282005651191,8.87282005646987,8.87282005646987,8.87282005646987,8.87282005646987,8.87282005646987,8.87282005646987,8.87282005646987,8.87282005646987,39.6044714651425,39.6044714651425,39.6044714651425,39.6044714651425,39.6044714651425,39.6044714651425,39.6044714651425
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
