"code","iso","country","GIB.ind.1995","GIB.ind.1996","GIB.ind.1997","GIB.ind.1998","GIB.ind.1999","GIB.ind.2000","GIB.ind.2001","GIB.ind.2002","GIB.ind.2003","GIB.ind.2004","GIB.ind.2005","GIB.ind.2006","GIB.ind.2007","GIB.ind.2008","GIB.ind.2009","GIB.ind.2010","GIB.ind.2011","GIB.ind.2012","GIB.ind.2013","GIB.ind.2014","GIB.ind.2015","GIB.ind.2016","GIB.ind.2017","GIB.ind.2018","GIB.ind.2019","GIB.ind.2020"
270,"GMB","Gambia",41.3318068602144,41.3318068602144,41.3318068602144,41.3318068602144,41.3318068602144,42.7963406221422,44.7158600482878,44.7347180982797,47.6462608802656,46.6577121920228,40.1693128124159,27.7312569603794,22.0055189928441,14.5552276841493,7.98221362292581,2.9596794546194,6.85581137723085,10.3614732909566,17.0433198447354,20.3190021516806,23.1326296067664,22.7952038595627,25.5760334936305,25.5760334936305,25.5760334936305,25.5760334936305
268,"GEO","Georgia",30.3479298323311,30.3479298323311,30.3479298323311,30.3479298323311,30.3479298323311,74.1699682541171,100,100,89.3474619086684,73.183959711241,81.8174481588236,76.7785131768555,75.6232069293403,78.2488855347867,70.9671559574953,59.7366065658508,52.1319699496716,46.2929800874343,45.4205000747878,39.2538816311097,42.1568489079431,41.0720455109743,45.8612118809107,45.8612118809107,45.8612118809107,45.8612118809107
276,"DEU","Germany",66.5725012046774,66.5725012046774,66.5725012046774,66.5725012046774,66.5725012046774,61.6738132952528,59.8363934381705,60.4591771366201,58.874275704593,57.489014997503,56.454865643234,52.5809141854061,52.3044081777602,52.2773441741903,53.7068608899474,53.6228800584039,55.3357475301274,55.5364007200314,52.7569268264221,52.5051208088067,52.1599802971615,50.5864680474361,52.1826074744217,52.1826074744217,52.1826074744217,52.1826074744217
288,"GHA","Ghana",46.5998306714281,46.5998306714281,46.5998306714281,46.5998306714281,46.5998306714281,45.9590712481184,45.0379998361609,45.5194089588401,47.2146792031458,52.62124599657,53.3346958988994,53.3754608234103,52.4617448618491,54.8646457280078,64.4790930568346,65.5586237001382,64.3396481085359,66.3003169426344,64.199435635919,66.2473209009989,62.7481667659534,55.4573931053575,48.4134735915812,48.4134735915812,48.4134735915812,48.4134735915812
300,"GRC","Greece",35.2716097562741,35.2716097562741,35.2716097562741,35.2716097562741,35.2716097562741,36.3724159298285,41.4318029159749,45.6710331880133,50.069845847862,54.0859296206229,55.6676289729958,59.8228417579148,63.2172287970435,63.046243762178,61.1485800951771,56.9685461366742,49.2584181723566,36.7156583431361,30.6829040252701,28.6659768930167,26.1072358562546,28.3193216900461,28.7950941408937,28.7950941408937,28.7950941408937,28.7950941408937
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",3.90760133412043,3.90760133412043,3.90760133412043,3.90760133412043,3.90760133412043,12.5680645957861,21.3928594696888,27.8520366212957,36.2941194296775,38.9033982727122,43.1023126887409,41.1942373738925,38.807961765028,38.0576390748571,32.5697500485065,26.1360326666756,20.2482775900745,10.0613248334652,0,8.66214916989342,24.9468329319149,35.5412663778734,49.673784206443,49.673784206443,49.673784206443,49.673784206443
320,"GTM","Guatemala",31.7004455585238,31.7004455585238,31.7004455585238,31.7004455585238,31.7004455585238,30.5179115364786,29.266641890411,25.5608255014319,26.7558708466107,24.2013693861282,21.6258195644756,25.65568354489,30.7834522580383,38.4785282210222,41.8309014840777,43.5075773705304,43.8463940592065,43.7650457453474,43.5430030943099,34.4450311566907,29.1152415394987,25.2685384513402,24.7107378357146,24.7107378357146,24.7107378357146,24.7107378357146
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",46.4332326144784,46.4332326144784,46.4332326144784,46.4332326144784,46.4332326144784,44.9955685673141,39.6144024379667,33.4632765580009,29.2193697062461,24.6048922632071,14.839374049574,11.4399820477443,16.7473866397525,19.3565693850806,22.4160934262436,21.493617049813,19.6097604664477,17.3893093652819,19.0045255380795,23.2927827858422,24.6425888112817,25.388549234226,36.6790996331579,36.6790996331579,36.6790996331579,36.6790996331579
624,"GNB","Guinea-Bissau",33.9049484377965,33.9049484377965,33.9049484377965,33.9049484377965,33.9049484377965,25.0372991012233,13.4135972698232,0,0,0,0,0,18.4594637136416,28.3047343072705,32.987715845973,42.3723572637196,49.7089391606556,45.9535438176845,42.8613094573324,41.5662236092987,42.2898647800013,42.4429638076402,42.1189402597917,42.1189402597917,42.1189402597917,42.1189402597917
328,"GUY","Guyana",43.1219215368618,43.1219215368618,43.1219215368618,43.1219215368618,43.1219215368618,44.9974044016514,43.5257005789401,46.8363578368321,47.7098652319398,46.0728615802137,45.1531060960424,51.7718595974825,55.3231943068744,54.6325496392188,52.6661825580104,51.5248987564451,50.4674271790669,49.0671783313088,44.289433037585,36.5452245092825,32.851495171824,40.2117186488613,44.3887517589678,44.3887517589678,44.3887517589678,44.3887517589678
332,"HTI","Haiti",0,0,0,0,0,4.96186053789589,12.0065317178719,13.8638277561183,17.2252818081953,12.7380586890485,0,0,0,0,0,0,0,5.88762083936741,18.6373771325224,28.0213766758435,26.4264981332453,24.8275809917635,23.156208565271,23.156208565271,23.156208565271,23.156208565271
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",41.0891237977519,41.0891237977519,41.0891237977519,41.0891237977519,41.0891237977519,42.5886182546132,37.6895013347978,32.7978954158846,31.4757981252495,27.0108222020841,23.7385327889103,27.9839030850404,28.6928076824298,32.1637382566345,37.1562367030392,44.2227010992843,46.2060319768234,49.6584486366003,47.0599071965137,43.6104441370534,38.898307599019,39.7317697765526,38.4751949970438,38.4751949970438,38.4751949970438,38.4751949970438
344,"HKG","Hong Kong",37.6240447696417,37.6240447696417,37.6240447696417,37.6240447696417,37.6240447696417,32.8545746651414,31.8206063165677,24.0117294246728,12.410169923059,17.6991021940609,25.5783267876749,46.7629573103008,69.085815512529,72.6224731664919,68.6638094470453,73.2122558468765,75.7461722406522,74.2760455943138,65.0244811347097,61.1310810982355,55.6027895941317,53.2545560292781,49.1052242961543,49.1052242961543,49.1052242961543,49.1052242961543
348,"HUN","Hungary",54.7418760387583,54.7418760387583,54.7418760387583,54.7418760387583,54.7418760387583,58.9965133549023,60.8020737694819,65.028871298142,65.2393109852106,68.6588081845366,71.9505200646303,71.1937282067981,68.8039095572288,67.9275319646873,67.0925160841486,65.5191384315418,64.5480842880106,62.5528065594527,60.4889959657366,57.9938223158185,55.238226024563,55.4048657557311,52.494665828306,52.494665828306,52.494665828306,52.494665828306
352,"ISL","Iceland",64.5954188161367,64.5954188161367,64.5954188161367,64.5954188161367,64.5954188161367,55.5533325774624,46.3499473573767,47.771847370249,46.5023036016589,48.772862020836,53.5519455304591,52.9133864539237,55.4384282364802,51.9962013844779,46.7163860436711,40.3601742326967,35.9070274489504,28.8158926963726,22.1493050586013,19.0598976585768,20.22254746089,25.0768364517943,34.361979683589,34.361979683589,34.361979683589,34.361979683589
356,"IND","India",55.9194929435511,55.9194929435511,55.9194929435511,55.9194929435511,55.9194929435511,60.0555409144848,62.0215775341669,63.1468671109009,64.2740445489152,65.0466088727872,66.4356068438865,67.2014326829754,65.8240129056202,61.1228157243485,56.4727726427673,54.9978817691437,53.0879750256392,50.0283762557395,49.8404780781303,49.297643612473,51.9298498880609,56.7520429827768,62.1858265299428,62.1858265299428,62.1858265299428,62.1858265299428
360,"IDN","Indonesia",50.872026354687,50.872026354687,50.872026354687,50.872026354687,50.872026354687,49.1756482104698,42.9820008737886,35.2680225583996,28.4767528229843,26.3065601835231,30.3497292995981,36.1375145987381,41.6958005781124,45.1473455861662,44.6268236003751,47.1863044912451,38.2415461640996,30.9738049331328,36.1677670781743,43.1971767122196,51.3835150699557,60.5437152398651,67.5579952313631,67.5579952313631,67.5579952313631,67.5579952313631
364,"IRN","Iran",23.6312226949997,23.6312226949997,23.6312226949997,23.6312226949997,23.6312226949997,17.9425459346656,13.9756255817109,16.5368436620122,23.7068757766405,22.8908015201109,25.1626162794826,30.3155728057731,39.6134205068282,45.5014508129569,40.0125886682164,39.4015687795077,36.1468185841153,30.6187956923187,24.8973715910553,43.8440572405564,58.0478565675586,73.0880286802386,86.1073729039637,86.1073729039637,86.1073729039637,86.1073729039637
368,"IRQ","Iraq",97.6886397017752,97.6886397017752,97.6886397017752,97.6886397017752,97.6886397017752,100,100,100,83.0689635365787,60.4077927094283,35.5901612187435,27.2612782567598,37.1397252167598,45.2409805070606,55.9346377407825,67.4319041978787,69.9491326706941,72.1486096450023,48.6425073714357,33.6692938430769,19.5879550398789,17.9205175177863,33.0476870168644,33.0476870168644,33.0476870168644,33.0476870168644
372,"IRL","Ireland",77.971250483092,77.971250483092,77.971250483092,77.971250483092,77.971250483092,82.9824255772645,84.2204615043448,85.8378197916822,85.2228502528209,83.0466047491766,83.3373315172848,82.3429352228616,82.7161934784831,79.1202444026494,73.7199611109243,68.5601248273462,64.5664870018284,58.5626664593255,52.9140236348004,51.7004812186965,61.5561145450792,69.5140813344199,80.420993385152,80.420993385152,80.420993385152,80.420993385152
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",33.2465276530593,33.2465276530593,33.2465276530593,33.2465276530593,33.2465276530593,33.8403269511562,35.4241022912787,36.5943493544623,34.546517637505,36.1390956007715,41.0083750085134,43.2179934976433,45.7021885718735,44.8051297358923,49.2629302133665,51.1638419860057,49.9373823907645,47.0477584126103,47.507523249702,52.2739025227455,56.8017242775186,59.5376206963096,62.765674265729,62.765674265729,62.765674265729,62.765674265729
380,"ITA","Italy",39.7941479273361,39.7941479273361,39.7941479273361,39.7941479273361,39.7941479273361,39.5616845608954,40.0435374782305,40.1886768537031,38.6644663545036,38.9461639372815,37.6244792112484,38.714947448062,40.5516854029187,42.2015355892392,44.9789433444369,47.1616977261978,50.9327731888039,54.0356273606141,55.7246855033733,58.4551662475748,56.8698070607518,55.2602453420004,53.2882328676754,53.2882328676754,53.2882328676754,53.2882328676754
388,"JAM","Jamaica",16.5434693279529,16.5434693279529,16.5434693279529,16.5434693279529,16.5434693279529,9.44577705236689,5.0274505505308,5.84973679945109,12.1253608250796,21.7921407758107,29.7763308124037,33.4364590796977,43.4925690175243,49.0836803096959,61.8236139646955,70.6641200941877,72.3812548285937,74.2286814397827,68.4341240475366,64.7383624537327,58.7823596780737,46.9035266343512,42.833942972085,42.833942972085,42.833942972085,42.833942972085
392,"JPN","Japan",31.4391628953095,31.4391628953095,31.4391628953095,31.4391628953095,31.4391628953095,32.2484565165045,35.435074025926,36.7560172111195,37.8653322944131,36.2885811575401,35.6997970027371,36.1236436224961,37.2041700177444,40.2081163543458,41.6650948940384,41.5326385100685,40.9955344038618,38.0137848426821,34.4186414487655,32.149748997273,32.940984510643,34.3988743129134,36.2069964310477,36.2069964310477,36.2069964310477,36.2069964310477
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",41.5659549038458,41.5659549038458,41.5659549038458,41.5659549038458,41.5659549038458,40.6914856791081,42.3686201074288,40.5144815394523,42.2075139134984,40.2696562245384,40.1229715055085,42.141599053314,44.6042730927373,51.0314213121503,58.2806340068387,64.3721118128954,67.8607374280511,63.6100951159929,59.326922790283,50.4264332078221,51.486935998435,54.0119701733198,55.4483931060391,55.4483931060391,55.4483931060391,55.4483931060391
398,"KAZ","Kazakhstan",77.5663312297438,77.5663312297438,77.5663312297438,77.5663312297438,77.5663312297438,91.58251731237,99.8911886585248,100,100,88.9408286187572,78.0788001379016,70.4164743741247,63.1597620336234,53.6791286930638,50.3552433089901,44.5497452349891,42.9895280643281,40.3522071639674,40.5608759757315,40.7390648204385,44.9442755163118,48.0594007683921,47.7410992574058,47.7410992574058,47.7410992574058,47.7410992574058
404,"KEN","Kenya",35.9523475690448,35.9523475690448,35.9523475690448,35.9523475690448,35.9523475690448,35.1211002460883,40.267875421462,42.8860008803013,43.2161338618416,42.2559960612213,43.6410900209666,47.8861545866961,39.6226660040801,29.3866502596289,19.7047006005398,16.8761316674436,18.4684561067371,23.8673395332802,32.5085015977216,40.3573606750581,52.3843401653186,66.8832618093213,70.0654501639737,70.0654501639737,70.0654501639737,70.0654501639737
296,"KIR","Kiribati",19.115972703684,19.115972703684,19.115972703684,19.115972703684,19.115972703684,27.331282851539,38.1250993733475,31.936135017024,24.1464733618721,14.2700810998654,0,0,0,0,0,0,6.61090920380094,11.545343350453,22.5855270032632,26.1269918152382,24.3127854944164,14.3174985678465,16.3137699806247,16.3137699806247,16.3137699806247,16.3137699806247
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",13.6604926563742,13.6604926563742,13.6604926563742,13.6604926563742,13.6604926563742,22.395501511193,25.4901764138684,36.7945442046736,50.4986577311738,59.6206554313184,57.5555340710819,60.5199272682327,59.8051772988943,61.1565682786894,53.7298845333037,44.6447402780615,36.3809448967786,25.8913103835106,22.2492838001538,26.4400316109719,24.2472620693207,27.9209042947295,33.2478847432289,33.2478847432289,33.2478847432289,33.2478847432289
417,"KGZ","Kyrgyzstan",55.2907160032311,55.2907160032311,55.2907160032311,55.2907160032311,55.2907160032311,74.2146745542052,94.4233630177687,92.0363889270014,85.1659263870628,74.0303121215026,69.6873647930869,61.6218165938894,54.6555011491904,42.1657752419877,39.6476137819272,39.1352806723694,42.9339681089408,29.913900515123,24.8623267222827,24.0092522521981,26.0866354003921,32.257897977974,39.1826671641685,39.1826671641685,39.1826671641685,39.1826671641685
418,"LAO","Laos",67.4372483913101,67.4372483913101,67.4372483913101,67.4372483913101,67.4372483913101,67.8626151077779,69.0169804174666,67.3039087397549,67.1759372971011,64.9869738060276,64.8069810780107,65.7497583447565,68.2825312576452,73.5592181707277,78.0493747121162,79.0397308990451,82.0639689323563,81.5418855180414,82.8378174625687,80.3550044186644,78.033015344754,75.4355216324682,76.0539478890461,76.0539478890461,76.0539478890461,76.0539478890461
428,"LVA","Latvia",100,100,100,100,100,100,100,100,100,100,100,93.8748888064024,88.3191924386842,80.1999148812007,68.297055719629,52.9832854944497,41.6193200488952,35.0133527258821,29.8137349069877,26.9989834323327,28.774416068378,32.3387708532257,41.7118907442691,41.7118907442691,41.7118907442691,41.7118907442691
422,"LBN","Lebanon",42.0091699793978,42.0091699793978,42.0091699793978,42.0091699793978,42.0091699793978,20.2908876244732,18.4015534769854,19.1452879190779,17.6188245734318,25.5986417703922,34.7387828529663,54.0197883304116,71.1074191526005,74.7264097672535,70.1615333805281,72.8888366248798,69.9205559296505,62.1299876506409,47.8003356873804,35.1058889203378,39.0733439905663,47.9266766467319,63.721524995834,63.721524995834,63.721524995834,63.721524995834
426,"LSO","Lesotho",58.5251648493645,58.5251648493645,58.5251648493645,58.5251648493645,58.5251648493645,51.4933616180214,46.9271932814893,43.5747211990266,40.8516303421041,39.8889409145564,38.780101448859,42.3989605276492,48.578199380302,59.1370842315434,57.4663346200551,58.1196784116378,59.3317787120211,62.8897662313208,66.2482190608708,67.92709056478,65.6949334265811,63.7497836598508,54.3992238215363,54.3992238215363,54.3992238215363,54.3992238215363
430,"LBR","Liberia",0,0,0,0,0,0,0,25.265938605497,0,0,0,0,0,0,0,5.59307087782396,25.9209708421857,52.7265078568332,59.5176068916305,59.2162289286647,49.8606219905404,36.9629676177239,28.5247500090186,28.5247500090186,28.5247500090186,28.5247500090186
434,"LBY","Libya",49.2864549450466,49.2864549450466,49.2864549450466,49.2864549450466,49.2864549450466,49.2864549450466,40.2415087442657,36.2527135695888,44.3559472706579,49.4013294178746,55.0628658248939,59.2554090206258,66.8612795635596,66.1335503369072,66.3973506452423,63.8356719389758,30.1529158924279,27.5656511780947,14.3750682649466,0,0,0,0,0,0,0
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",99.3777129026355,99.3777129026355,99.3777129026355,99.3777129026355,99.3777129026355,100,100,100,100,99.6167330535352,97.7200356054856,94.2366017197628,89.3772701528891,82.0714151358856,73.6736176401993,64.4028417912988,53.0485843157512,42.1249169481267,42.2815308051222,42.4126594167906,42.6081139183757,44.1315340989516,45.2163393645924,45.2163393645924,45.2163393645924,45.2163393645924
442,"LUX","Luxembourg",100,100,100,100,100,100,100,95.5469109930727,77.2546882946683,53.4600565603352,39.284433465369,27.2527285738366,26.3083902570395,30.7426961563862,37.0154811256451,44.2727424184663,51.6572218583172,56.6708292693524,62.8689421443689,64.8003145294556,66.4464095019924,70.415318058608,75.6934011402417,75.6934011402417,75.6934011402417,75.6934011402417
446,"MAC","Macao",5.51741849039489,5.51741849039489,5.51741849039489,5.51741849039489,5.51741849039489,0,0,3.99238698455326,22.9578123130314,46.951146669855,72.9043643486289,97.8804382460087,100,100,100,100,100,100,100,100,100,100,77.5128612237013,77.5128612237013,77.5128612237013,77.5128612237013
450,"MDG","Madagascar",42.0779430236843,42.0779430236843,42.0779430236843,42.0779430236843,42.0779430236843,52.5791267407407,60.0461455785888,61.4539552368275,59.7479781090925,60.8568180099752,54.5462786306432,52.5161876745528,49.3710795495026,49.8196940203629,46.4996304729813,44.9436653393836,47.0952308721761,44.6226099385421,42.7662715615855,46.5983797036686,45.0243987440732,46.1341336857624,47.8333141118061,47.8333141118061,47.8333141118061,47.8333141118061
454,"MWI","Malawi",57.9000850598534,57.9000850598534,57.9000850598534,57.9000850598534,57.9000850598534,57.7784367430896,56.1751896063121,45.2222333433018,37.7844918891068,26.5668310673329,22.4356857168316,21.7324337716825,25.2474359505024,28.553667413072,38.2465864263497,43.9487208247861,47.4390346911197,46.9881186605602,45.9599528579813,43.4879927436387,40.9824509119461,36.3378669543745,33.4292290078837,33.4292290078837,33.4292290078837,33.4292290078837
458,"MYS","Malaysia",33.7892256991477,33.7892256991477,33.7892256991477,33.7892256991477,33.7892256991477,40.2640102963121,42.0928312406695,46.1525024042326,39.3135319473589,37.7963383830141,29.74996019489,29.4828838514427,31.2288598383251,27.7710557551173,30.9647613971288,33.7043500365891,37.5113872524191,44.4198996070126,44.1014199115715,45.0268419513181,44.1858074951391,50.0126656916781,55.8105438102043,55.8105438102043,55.8105438102043,55.8105438102043
462,"MDV","Maldives",2.2941274310305,2.2941274310305,2.2941274310305,2.2941274310305,2.2941274310305,0,0,0,0,0,0,0,0,11.6459202163488,11.3524045171255,14.7573950953122,18.3518034393047,7.34027440800762,21.0539969911252,16.97940414699,16.553526234161,18.8610038514395,25.8461298623269,25.8461298623269,25.8461298623269,25.8461298623269
466,"MLI","Mali",49.6254239966285,49.6254239966285,49.6254239966285,49.6254239966285,49.6254239966285,43.6297600259588,47.1761110225486,46.9853751271945,51.3066464414684,47.5139916918646,45.5860064851529,46.5928533115609,49.2693021938462,49.4238089371067,51.8469252097428,47.17817505941,46.4225643325934,42.8749451618647,43.879746114918,39.6661067257315,40.0152042627489,37.4495230327808,36.758859073515,36.758859073515,36.758859073515,36.758859073515
470,"MLT","Malta",69.9464947573709,69.9464947573709,69.9464947573709,69.9464947573709,69.9464947573709,77.0965186726229,76.1033763844775,80.2352106106577,63.018577511483,49.7242443986341,44.2681516799474,39.4965744835753,27.4891283554607,30.7653360346806,31.8452760825813,41.8385138970826,42.0191269034884,45.942541660462,52.5456804309499,60.068901083945,63.9213032281697,67.7194936676973,68.0713586019212,68.0713586019212,68.0713586019212,68.0713586019212
584,"MHL","Marshall Islands",15.0636056207157,15.0636056207157,15.0636056207157,15.0636056207157,15.0636056207157,5.081467914591,0,0,0,0,9.35049814788056,14.4208201100845,15.3712317821796,10.8697875848239,9.73146591482084,7.44374866775765,8.47911511327189,9.8754242170909,14.0139223229881,12.0313615703589,14.9340022062182,11.3899013750223,9.107890404516,9.107890404516,9.107890404516,9.107890404516
478,"MRT","Mauritania",32.2228097718706,32.2228097718706,32.2228097718706,32.2228097718706,32.2228097718706,26.2468794841639,18.7661650961027,13.9810265114598,14.7512557894312,16.321387356355,28.3280021497128,45.6681859527993,56.8184145960209,68.3145939336096,73.1011539878235,71.3380681992199,66.7661606293021,59.9981407897328,53.5337672971624,47.7313259913197,40.2553255168212,36.3137053330558,33.7178302374633,33.7178302374633,33.7178302374633,33.7178302374633
480,"MUS","Mauritius",50.8887798389351,50.8887798389351,50.8887798389351,50.8887798389351,50.8887798389351,48.690613997941,44.6392846674991,38.1706824071055,32.0707557876898,34.4585821002977,28.2719367341935,22.6688160802802,24.136911204091,29.5391827452795,34.2017272130948,37.369957523415,40.435656532882,44.012497342747,46.7775522230439,49.8569970096238,49.6577631983542,46.0775046223832,43.5102845556759,43.5102845556759,43.5102845556759,43.5102845556759
484,"MEX","Mexico",28.7480684220787,28.7480684220787,28.7480684220787,28.7480684220787,28.7480684220787,31.070164637369,32.7710732043706,35.9310100378642,36.0943194410282,39.1238271964072,36.2191809131261,33.8883891893001,29.9935308538944,22.6388791032435,17.1207038116832,19.2988983983706,24.7326242624731,31.920389392351,37.0272602151878,45.3488561914819,51.523808497407,55.4276465671645,57.8548270490406,57.8548270490406,57.8548270490406,57.8548270490406
583,"FSM","Micronesia",29.6257849852624,29.6257849852624,29.6257849852624,29.6257849852624,29.6257849852624,24.3382043420656,10.2061363009177,5.96653554731805,8.84441458212881,9.40316849556096,22.3410556417313,33.6065045012458,32.690676097794,36.9108544547468,32.0259438305103,41.803186742994,36.5492422666932,31.6450383402698,23.2262261917659,10.489733577947,9.13759401338335,5.4629836062792,0,0,0,0
498,"MDA","Moldova",100,100,100,100,100,100,100,100,100,100,100,98.6674605610662,89.0678442131194,77.9159661333955,72.6106007926687,73.9639560385313,73.7785871957198,72.8756834504232,71.9605182714907,72.2466813318256,61.5030437416265,51.7666785543555,43.4433609836426,43.4433609836426,43.4433609836426,43.4433609836426
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",42.1410435420731,42.1410435420731,42.1410435420731,42.1410435420731,42.1410435420731,53.8699447107666,58.4253663918439,63.5136567356447,70.3162093473955,81.7798331835847,88.5886908664963,89.5671709602369,83.2513569298713,77.8437328061721,63.4744790980221,46.4485011689534,25.7834843421541,13.3359499819683,0.510817498908708,16.1884578344726,26.5263911208991,31.4968919371617,33.3188744808886,33.3188744808886,33.3188744808886,33.3188744808886
499,"MNE","Montenegro",100,100,100,100,100,100,67.5347826566845,45.1520909482633,33.8477182094728,26.157209443195,25.8987254879478,29.6208842802694,29.8596835764283,27.6941725123134,46.7593040712695,53.0312586990501,53.2408802735985,52.3377196845308,51.3313691559256,46.5368514766813,40.3621367241104,35.9102948168273,37.0134643954948,37.0134643954948,37.0134643954948,37.0134643954948
504,"MAR","Morocco",35.617846588483,35.617846588483,35.617846588483,35.617846588483,35.617846588483,35.7853695749195,38.1682956519273,39.2871241030006,40.7882294103311,40.8583465759448,35.6430538644696,36.9749157565275,35.0039273396959,37.4439093959408,40.228971071914,40.8148888191161,41.2370808902475,39.8780859956628,46.0184030550824,47.8691997688048,49.0245662681209,50.709053892902,50.2028292763422,50.2028292763422,50.2028292763422,50.2028292763422
508,"MOZ","Mozambique",100,100,100,100,100,100,100,100,94.6244258391852,84.1743751027513,66.6387733743522,61.4709629604996,62.6952112148502,59.9495989964356,69.1058247198609,75.2948003608936,77.9939540664387,78.4955203171776,77.0728477771455,71.0364110443393,64.7329291350481,65.0790942199278,62.118210064096,62.118210064096,62.118210064096,62.118210064096
104,"MMR","Myanmar",72.6072211945817,72.6072211945817,72.6072211945817,72.6072211945817,72.6072211945817,77.7082451604809,84.270869670758,92.2047035322918,99.2562324039353,100,100,100,100,100,100,100,100,100,100,100,92.5322213959561,82.5378744634516,73.1975521411448,73.1975521411448,73.1975521411448,73.1975521411448
516,"NAM","Namibia",66.8142915069981,66.8142915069981,66.8142915069981,66.8142915069981,66.8142915069981,61.751663984013,52.2693895897937,57.5202708350865,58.6948542576482,59.3963962747347,50.7732986180811,43.4189716685103,47.7300448626163,54.3669385052368,48.6605350433744,46.4025393816807,25.4081736394786,15.081050827056,39.5730756695597,65.1517490646447,80.8192934352844,88.6208419642692,86.9950066698403,86.9950066698403,86.9950066698403,86.9950066698403
520,"NRU","Nauru",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
524,"NPL","Nepal",51.8075825100432,51.8075825100432,51.8075825100432,51.8075825100432,51.8075825100432,51.6740919459503,53.2752012545192,55.1821560545194,55.7403527031426,58.8629130287222,58.5776779935368,58.3421748551122,58.1009586182707,57.172316023593,53.2463757341679,50.9335321020248,48.6550236692201,46.6730638232119,44.6990168603522,43.6879520834248,43.5584165773845,42.5646941210625,45.0191445037258,45.0191445037258,45.0191445037258,45.0191445037258
528,"NLD","Netherlands",55.6621977922087,55.6621977922087,55.6621977922087,55.6621977922087,55.6621977922087,62.9685910374683,67.8647903873117,70.6268350979971,70.0451314957775,68.1645782324067,63.7355507331077,57.4295419113056,55.0300979296163,54.2225076279408,53.8562751060731,51.6287010540082,53.250949263612,51.9582650831224,47.8870912040279,44.9665731899022,41.1269391819848,38.5650812922983,40.8574177882386,40.8574177882386,40.8574177882386,40.8574177882386
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",48.8180016920183,48.8180016920183,48.8180016920183,48.8180016920183,48.8180016920183,50.1005975956518,49.2581076664997,48.8567869885183,49.9168603943416,53.2107514893711,57.4724003464157,61.9302530992171,63.5369569341838,63.392498222259,61.1871114121217,58.548719938902,54.9795873752165,49.9888919053613,46.4863451401025,44.311857448971,44.7174920550836,48.2250426135562,51.478916928021,51.478916928021,51.478916928021,51.478916928021
558,"NIC","Nicaragua",44.3985320090281,44.3985320090281,44.3985320090281,44.3985320090281,44.3985320090281,41.1036387135863,46.7602670054278,44.3940317093938,34.8241903283076,28.6038470870706,29.1112784340599,34.5834605734331,39.5815206723144,47.3834127487672,48.1571029368901,49.6317506184459,49.4668279817692,49.2210969886947,46.4091317760074,45.1637744981346,42.0167204973255,40.7176084407757,43.7887037609216,43.7887037609216,43.7887037609216,43.7887037609216
562,"NER","Niger",14.1856067525162,14.1856067525162,14.1856067525162,14.1856067525162,14.1856067525162,17.3701248554483,25.8833562364185,26.5900816718543,26.848170796963,24.9850885510083,23.794350712824,23.5411464574491,22.4555067399922,28.1727286210362,28.3119473171201,28.2269398191919,33.5569532594196,38.9822960848934,44.4451593431303,46.6742576449448,48.7178313726212,50.2330483160785,49.3624405557785,49.3624405557785,49.3624405557785,49.3624405557785
