"code","iso","country","PMD.ind.1995","PMD.ind.1996","PMD.ind.1997","PMD.ind.1998","PMD.ind.1999","PMD.ind.2000","PMD.ind.2001","PMD.ind.2002","PMD.ind.2003","PMD.ind.2004","PMD.ind.2005","PMD.ind.2006","PMD.ind.2007","PMD.ind.2008","PMD.ind.2009","PMD.ind.2010","PMD.ind.2011","PMD.ind.2012","PMD.ind.2013","PMD.ind.2014","PMD.ind.2015","PMD.ind.2016","PMD.ind.2017","PMD.ind.2018","PMD.ind.2019","PMD.ind.2020"
372,"IRL","Ireland",58.8794760927748,58.8794760927748,58.8794760927748,58.8794760927748,58.8794760927748,58.8794760927748,60.6634597777584,62.4474434627422,64.2314271477257,66.0154108327092,67.7993945176927,69.5833782026766,71.3673618876601,73.1513455726436,74.9353292576274,76.7193129426109,78.7591541444638,80.7989953463166,82.8388365481698,84.8786777500226,86.9185189518755,87.9335127638036,88.9485065757317,89.9635003876595,90.9784941995876,90.9784941995876
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",44.7067854212899,44.7067854212899,44.7067854212899,44.7067854212899,44.7067854212899,44.7067854212899,45.6200287507292,46.5332720801682,47.4465154096075,48.3597587390464,49.2730020684857,50.186245397925,51.099488727364,52.0127320568032,52.9259753862422,53.8392187156815,54.805557126925,55.7718955381685,56.7382339494117,57.7045723606552,58.6709107718988,59.6602243964191,60.6495380209395,61.6388516454599,62.6281652699803,62.6281652699803
380,"ITA","Italy",48.274238663686,48.274238663686,48.274238663686,48.274238663686,48.274238663686,48.274238663686,49.3347453675815,50.395252071477,51.4557587753727,52.5162654792683,53.5767721831637,54.6372788870593,55.6977855909548,56.7582922948505,57.818798998746,58.8793057026416,60.0166306510046,61.1539555993678,62.2912805477308,63.4286054960941,64.5659304444572,65.5570616432746,66.5481928420922,67.5393240409096,68.530455239727,68.530455239727
388,"JAM","Jamaica",45.8139959470667,45.8139959470667,45.8139959470667,45.8139959470667,45.8139959470667,45.8139959470667,45.9303738803542,46.046751813642,46.1631297469295,46.2795076802171,46.3958856135046,46.5122635467924,46.62864148008,46.7450194133675,46.8613973466553,46.9777752799428,46.2220091928032,45.4662431056635,44.7104770185241,43.9547109313845,43.1989448442448,43.3218159442086,43.4446870441721,43.5675581441359,43.6904292440994,43.6904292440994
392,"JPN","Japan",70.7067004035559,70.7067004035559,70.7067004035559,70.7067004035559,70.7067004035559,70.7067004035559,71.5984194149372,72.4901384263188,73.3818574377001,74.2735764490817,75.1652954604629,76.0570144718443,76.9487334832258,77.8404524946071,78.7321715059887,79.62389051737,79.1588264954316,78.6937624734932,78.2286984515548,77.7636344296164,77.298570407678,77.4845167395667,77.6704630714553,77.8564094033439,78.0423557352325,78.0423557352325
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",15.7854521440012,15.7854521440012,15.7854521440012,15.7854521440012,15.7854521440012,15.7854521440012,16.4832392505854,17.1810263571698,17.8788134637539,18.5766005703381,19.2743876769225,19.9721747835066,20.6699618900907,21.3677489966749,22.0655361032593,22.7633232098434,23.4815299839033,24.1997367579632,24.9179435320234,25.6361503060833,26.3543570801432,27.039240846961,27.724124613779,28.4090083805968,29.0938921474147,29.0938921474147
398,"KAZ","Kazakhstan",16.675374199817,16.675374199817,16.675374199817,16.675374199817,16.675374199817,16.675374199817,17.078876205453,17.4823782110889,17.8858802167246,18.2893822223605,18.6928842279965,19.0963862336324,19.4998882392683,19.903390244904,20.3068922505399,20.7103942561759,21.3265362554339,21.9426782546918,22.5588202539495,23.1749622532075,23.7911042524655,24.5010493506449,25.2109944488247,25.9209395470042,26.6308846451837,26.6308846451837
404,"KEN","Kenya",53.382573247872,53.382573247872,53.382573247872,53.382573247872,53.382573247872,53.382573247872,52.6558581325854,51.9291430172991,51.2024279020125,50.4757127867259,49.7489976714393,49.022282556153,48.2955674408664,47.5688523255798,46.8421372102935,46.1154220950069,45.6100892337729,45.1047563725389,44.5994235113046,44.0940906500706,43.5887577888366,45.1650529311482,46.7413480734595,48.3176432157712,49.8939383580828,49.8939383580828
296,"KIR","Kiribati",45.0433884604661,45.0433884604661,45.0433884604661,45.0433884604661,45.0433884604661,45.0433884604661,45.4635945100569,45.8838005596476,46.3040066092384,46.7242126588292,47.1444187084199,47.5646247580104,47.9848308076012,48.405036857192,48.8252429067827,49.2454489563735,49.6351198855331,50.0247908146926,50.4144617438519,50.8041326730115,51.1938036021711,49.9278397186283,48.6618758350856,47.3959119515431,46.1299480680004,46.1299480680004
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",16.0579360440344,16.0579360440344,16.0579360440344,16.0579360440344,16.0579360440344,16.0579360440344,16.4285184239089,16.7991008037831,17.1696831836575,17.5402655635317,17.9108479434062,18.2814303232806,18.6520127031548,19.0225950830293,19.3931774629034,19.7637598427779,20.4142068489115,21.0646538550452,21.7151008611791,22.3655478673127,23.0159948734464,23.3078529763738,23.5997110793012,23.8915691822289,24.1834272851563,24.1834272851563
417,"KGZ","Kyrgyzstan",19.7492868853665,19.7492868853665,19.7492868853665,19.7492868853665,19.7492868853665,19.7492868853665,20.1176845751521,20.486082264938,20.8544799547236,21.2228776445095,21.5912753342951,21.9596730240807,22.3280707138666,22.6964684036522,23.0648660934381,23.4332637832238,23.7222440231418,24.0112242630599,24.3002045029777,24.5891847428958,24.8781649828139,25.6248965787564,26.3716281746989,27.1183597706417,27.8650913665842,27.8650913665842
418,"LAO","Laos",40.7657085364451,40.7657085364451,40.7657085364451,40.7657085364451,40.7657085364451,40.7657085364451,40.4994502346455,40.2331919328461,39.9669336310464,39.700675329247,39.4344170274473,39.1681587256476,38.9019004238483,38.6356421220486,38.3693838202492,38.1031255184495,39.0705765101267,40.0380275018042,41.0054784934813,41.9729294851588,42.940380476836,42.5276635005144,42.1149465241929,41.7022295478713,41.2895125715497,41.2895125715497
428,"LVA","Latvia",29.3343367800823,29.3343367800823,29.3343367800823,29.3343367800823,29.3343367800823,29.3343367800823,29.8104045865955,30.2864723931083,30.7625401996215,31.2386080061346,31.7146758126475,32.1907436191606,32.6668114256738,33.1428792321869,33.6189470386997,34.0950148452129,36.6226409462794,39.1502670473459,41.6778931484122,44.2055192494787,46.7331453505452,48.3511361383509,49.9691269261566,51.5871177139625,53.2051085017682,53.2051085017682
422,"LBN","Lebanon",23.6910001078553,23.6910001078553,23.6910001078553,23.6910001078553,23.6910001078553,23.6910001078553,23.4361710541297,23.1813420004038,22.9265129466782,22.6716838929524,22.4168548392268,22.1620257855012,21.9071967317754,21.6523676780498,21.3975386243239,21.1427095705983,21.3215969986906,21.5004844267825,21.6793718548747,21.8582592829666,22.0371467110588,22.7779242631675,23.5187018152762,24.259479367385,25.0002569194937,25.0002569194937
426,"LSO","Lesotho",30.6870629005243,30.6870629005243,30.6870629005243,30.6870629005243,30.6870629005243,30.6870629005243,29.4670754842751,28.2470880680259,27.0271006517768,25.8071132355276,24.5871258192784,23.3671384030292,22.14715098678,20.9271635705308,19.7071761542816,18.4871887380324,17.9776435576777,17.468098377323,16.9585531969686,16.4490080166139,15.9394628362592,16.6443014235154,17.3491400107719,18.0539785980284,18.7588171852846,18.7588171852846
430,"LBR","Liberia",53.3156648431675,53.3156648431675,53.3156648431675,53.3156648431675,53.3156648431675,53.3156648431675,53.1030767264078,52.8904886096478,52.6779004928881,52.4653123761282,52.2527242593685,52.0401361426088,51.8275480258488,51.6149599090891,51.4023717923292,51.1897836755695,49.369243069639,47.5487024637085,45.7281618577778,43.9076212518473,42.0870806459168,42.5027895231993,42.9184984004816,43.3342072777639,43.7499161550464,43.7499161550464
434,"LBY","Libya",18.276701065979,18.276701065979,18.276701065979,18.276701065979,18.276701065979,18.276701065979,18.2552847052423,18.2338683445057,18.2124519837687,18.191035623032,18.1696192622954,18.1482029015587,18.126786540822,18.105370180085,18.0839538193484,18.0625374586116,18.6210185552516,19.1794996518913,19.7379807485313,20.296461845171,20.8549429418109,20.7640003063215,20.673057670832,20.5821150353425,20.491172399853,20.491172399853
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",40.4476041988391,40.4476041988391,40.4476041988391,40.4476041988391,40.4476041988391,40.4476041988391,40.528976631511,40.6103490641831,40.6917214968549,40.7730939295271,40.8544663621989,40.9358387948707,41.0172112275429,41.0985836602147,41.1799560928869,41.2613285255587,43.2857044589115,45.3100803922643,47.3344563256171,49.3588322589699,51.3832081923227,53.6571962697677,55.9311843472127,58.2051724246577,60.4791605021027,60.4791605021027
442,"LUX","Luxembourg",58.5079414610136,58.5079414610136,58.5079414610136,58.5079414610136,58.5079414610136,58.5079414610136,59.3671083935089,60.2262753260039,61.0854422584991,61.9446091909941,62.8037761234894,63.6629430559846,64.5221099884796,65.3812769209749,66.2404438534699,67.0996107859651,69.3883833481318,71.6771559102983,73.965928472465,76.2547010346314,78.5434735967981,79.2539375477231,79.9644014986484,80.6748654495737,81.3853294004987,81.3853294004987
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",64.6560597877754,64.6560597877754,64.6560597877754,64.6560597877754,64.6560597877754,64.6560597877754,64.1349793909194,63.6138989940634,63.0928185972071,62.5717382003511,62.0506578034951,61.5295774066391,61.008497009783,60.4874166129268,59.9663362160707,59.4452558192147,58.7078298362541,57.9704038532934,57.2329778703328,56.4955518873721,55.7581259044115,55.9121203374131,56.0661147704143,56.2201092034156,56.3741036364171,56.3741036364171
454,"MWI","Malawi",63.4187531005857,63.4187531005857,63.4187531005857,63.4187531005857,63.4187531005857,63.4187531005857,63.12738855084,62.8360240010944,62.5446594513486,62.2532949016028,61.9619303518573,61.6705658021115,61.3792012523657,61.0878367026199,60.7964721528744,60.5051076031286,59.8561582895678,59.207208976007,58.5582596624465,57.9093103488857,57.260361035325,58.2484222931864,59.2364835510481,60.2245448089096,61.212606066771,61.212606066771
458,"MYS","Malaysia",27.1740694782169,27.1740694782169,27.1740694782169,27.1740694782169,27.1740694782169,27.1740694782169,27.7245283040779,28.2749871299388,28.8254459557998,29.3759047816609,29.9263636075217,30.4768224333828,31.0272812592438,31.5777400851049,32.1281989109657,32.6786577368268,32.9058636094415,33.1330694820563,33.360275354671,33.5874812272857,33.8146870999004,34.4802453214069,35.1458035429133,35.81136176442,36.4769199859265,36.4769199859265
462,"MDV","Maldives",52.9612744240931,52.9612744240931,52.9612744240931,52.9612744240931,52.9612744240931,52.9612744240931,53.1545931365456,53.3479118489982,53.5412305614504,53.734549273903,53.9278679863556,54.1211866988081,54.3145054112607,54.5078241237129,54.7011428361655,54.894461548618,56.8432178968212,58.791974245024,60.7407305932271,62.68948694143,64.6382432896331,63.8048241064002,62.9714049231673,62.1379857399341,61.3045665567012,61.3045665567012
466,"MLI","Mali",51.9167618114865,51.9167618114865,51.9167618114865,51.9167618114865,51.9167618114865,51.9167618114865,51.5822531557367,51.2477444999865,50.9132358442367,50.5787271884865,50.2442185327366,49.9097098769867,49.5752012212366,49.2406925654867,48.9061839097365,48.5716752539867,47.95331169932,47.3349481446534,46.7165845899868,46.0982210353201,45.4798574806535,45.4982350457104,45.5166126107676,45.5349901758245,45.5533677408814,45.5533677408814
470,"MLT","Malta",49.3554439887542,49.3554439887542,49.3554439887542,49.3554439887542,49.3554439887542,49.3554439887542,49.7818325384269,50.2082210880995,50.6346096377721,51.0609981874448,51.4873867371174,51.91377528679,52.3401638364626,52.7665523861353,53.1929409358079,53.6193294854805,55.7242954252944,57.829261365108,59.9342273049219,62.0391932447355,64.1441591845494,64.7648578956344,65.3855566067191,66.0062553178039,66.6269540288889,66.6269540288889
584,"MHL","Marshall Islands",41.6032154985571,41.6032154985571,41.6032154985571,41.6032154985571,41.6032154985571,41.6032154985571,41.2625597564328,40.9219040143085,40.5812482721842,40.2405925300599,39.8999367879356,39.5592810458116,39.2186253036873,38.877969561563,38.5373138194387,38.1966580773144,38.3547475300081,38.5128369827017,38.6709264353954,38.829015888089,38.9871053407827,38.6520170756596,38.3169288105368,37.981840545414,37.646752280291,37.646752280291
478,"MRT","Mauritania",23.4771156142347,23.4771156142347,23.4771156142347,23.4771156142347,23.4771156142347,23.4771156142347,23.5593828103587,23.6416500064827,23.7239172026069,23.8061843987309,23.8884515948549,23.9707187909789,24.0529859871028,24.1352531832271,24.2175203793511,24.299787575475,23.6251638165923,22.9505400577097,22.2759162988272,21.6012925399445,20.9266687810618,21.1860336574574,21.4453985338533,21.7047634102489,21.9641282866446,21.9641282866446
480,"MUS","Mauritius",29.2713227318137,29.2713227318137,29.2713227318137,29.2713227318137,29.2713227318137,29.2713227318137,29.8173510107427,30.3633792896717,30.9094075686007,31.4554358475297,32.0014641264587,32.547492405388,33.093520684317,33.639548963246,34.185577242175,34.731605521104,35.1852668589288,35.6389281967536,36.0925895345787,36.5462508724035,36.9999122102283,37.2057858665568,37.4116595228849,37.6175331792134,37.8234068355419,37.8234068355419
484,"MEX","Mexico",34.1549277829223,34.1549277829223,34.1549277829223,34.1549277829223,34.1549277829223,34.1549277829223,34.9657356263917,35.7765434698614,36.5873513133308,37.3981591568006,38.20896700027,39.0197748437394,39.8305826872091,40.6413905306785,41.4521983741482,42.2630062176177,42.075043451379,41.8870806851405,41.6991179189018,41.5111551526634,41.3231923864247,41.5359505611835,41.7487087359423,41.9614669107009,42.1742250854597,42.1742250854597
583,"FSM","Micronesia",37.6258954426331,37.6258954426331,37.6258954426331,37.6258954426331,37.6258954426331,37.6258954426331,37.2739665428585,36.9220376430839,36.5701087433093,36.2181798435348,35.8662509437602,35.5143220439853,35.1623931442107,34.8104642444361,34.4585353446615,34.1066064448869,33.1241568653656,32.1417072858445,31.1592577063232,30.1768081268021,29.1943585472808,29.6444349578154,30.0945113683501,30.5445877788847,30.9946641894194,30.9946641894194
498,"MDA","Moldova",26.3639342979659,26.3639342979659,26.3639342979659,26.3639342979659,26.3639342979659,26.3639342979659,26.1852513175816,26.0065683371974,25.8278853568134,25.6492023764292,25.4705193960449,25.2918364156606,25.1131534352764,24.9344704548924,24.7557874745082,24.5771044941239,26.0485421632174,27.5199798323106,28.9914175014041,30.4628551704972,31.9342928395907,34.3722704216118,36.8102480036333,39.2482255856544,41.6862031676755,41.6862031676755
492,"MCO","Monaco",54.8387574357686,54.8387574357686,54.8387574357686,54.8387574357686,54.8387574357686,54.8387574357686,55.353728802167,55.8687001685655,56.3836715349639,56.8986429013624,57.4136142677608,57.928585634159,58.4435570005575,58.958528366956,59.4734997333544,59.9884710997529,60.8107812108355,61.633091321918,62.4554014330006,63.2777115440832,64.1000216551658,65.3994117161015,66.6988017770375,67.9981918379732,69.2975818989089,69.2975818989089
496,"MNG","Mongolia",11.5603817210155,11.5603817210155,11.5603817210155,11.5603817210155,11.5603817210155,11.5603817210155,11.6803679578097,11.8003541946038,11.920340431398,12.0403266681921,12.1603129049862,12.2802991417804,12.4002853785746,12.5202716153687,12.6402578521628,12.760244088957,12.6542165142221,12.548188939487,12.4421613647522,12.3361337900171,12.2301062152822,11.9830383630701,11.7359705108578,11.4889026586456,11.2418348064334,11.2418348064334
499,"MNE","Montenegro",21.1503682831728,21.1503682831728,21.1503682831728,21.1503682831728,21.1503682831728,21.1503682831728,21.5269129853275,21.9034576874819,22.2800023896365,22.6565470917909,23.0330917939456,23.4096364961002,23.7861811982546,24.1627259004093,24.5392706025637,24.9158153047184,25.5462642129801,26.1767131212415,26.8071620295033,27.4376109377647,28.0680598460265,28.8572931365833,29.6465264271398,30.4357597176966,31.2249930082533,31.2249930082533
504,"MAR","Morocco",19.7108670851395,19.7108670851395,19.7108670851395,19.7108670851395,19.7108670851395,19.7108670851395,19.3546668311609,18.9984665771824,18.6422663232039,18.2860660692253,17.9298658152468,17.573665561268,17.2174653072895,16.8612650533109,16.5050647993324,16.1488645453539,15.9795747813467,15.8102850173395,15.6409952533321,15.4717054893249,15.3024157253177,14.9712787993637,14.64014187341,14.3090049474563,13.9778680215023,13.9778680215023
508,"MOZ","Mozambique",78.2016352045808,78.2016352045808,78.2016352045808,78.2016352045808,78.2016352045808,78.2016352045808,77.1776670520238,76.1536988994668,75.1297307469098,74.1057625943527,73.0817944417958,72.0578262892384,71.0338581366814,70.0098899841244,68.9859218315674,67.9619536790103,66.9496863128313,65.937418946652,64.925151580473,63.9128842142937,62.9006168481147,63.3022405657312,63.7038642833475,64.1054880009638,64.5071117185804,64.5071117185804
104,"MMR","Myanmar",29.6766304709004,29.6766304709004,29.6766304709004,29.6766304709004,29.6766304709004,29.6766304709004,29.0426919516653,28.4087534324299,27.7748149131948,27.1408763939597,26.5069378747246,25.8729993554892,25.2390608362541,24.6051223170189,23.9711837977835,23.3372452785484,24.0065712896635,24.6758973007787,25.3452233118935,26.0145493230086,26.6838753341238,26.7720792431814,26.8602831522391,26.9484870612968,27.0366909703545,27.0366909703545
516,"NAM","Namibia",27.1072339659167,27.1072339659167,27.1072339659167,27.1072339659167,27.1072339659167,27.1072339659167,27.0162280467325,26.9252221275484,26.834216208364,26.7432102891798,26.6522043699957,26.5611984508115,26.4701925316274,26.379186612443,26.2881806932589,26.1971747740747,26.0109576153785,25.8247404566825,25.6385232979863,25.4523061392904,25.2660889805941,25.7405414548335,26.2149939290733,26.6894464033127,27.1638988775524,27.1638988775524
520,"NRU","Nauru",39.3331142353925,39.3331142353925,39.3331142353925,39.3331142353925,39.3331142353925,39.3331142353925,39.7349512663034,40.1367882972143,40.5386253281251,40.940462359036,41.3422993899466,41.7441364208575,42.1459734517683,42.5478104826792,42.9496475135901,43.3514845445009,43.7529813935344,44.1544782425682,44.5559750916016,44.9574719406354,45.3589687896689,45.3489763864801,45.3389839832917,45.328991580103,45.3189991769143,45.3189991769143
