"code","iso","country","TCL.ind.1995","TCL.ind.1996","TCL.ind.1997","TCL.ind.1998","TCL.ind.1999","TCL.ind.2000","TCL.ind.2001","TCL.ind.2002","TCL.ind.2003","TCL.ind.2004","TCL.ind.2005","TCL.ind.2006","TCL.ind.2007","TCL.ind.2008","TCL.ind.2009","TCL.ind.2010","TCL.ind.2011","TCL.ind.2012","TCL.ind.2013","TCL.ind.2014","TCL.ind.2015","TCL.ind.2016","TCL.ind.2017","TCL.ind.2018","TCL.ind.2019","TCL.ind.2020"
70,"BIH","Bosnia and Herzegovina",56.6676100878468,56.6676100878468,56.6676100878468,56.6676100878468,56.6676100878468,56.6676100878468,56.6676100878468,56.6676100878468,56.6676100878468,56.6676100878468,56.6676100878468,58.4833294108411,54.9861923430114,53.2031212146331,57.6825482382002,57.073268343977,56.3034440355307,56.7325629026919,55.0445842697331,54.3086398648894,54.7899535509988,52.9135159004445,54.4195641001185,54.2781604520257,54.2781604520257,54.2781604520257
72,"BWA","Botswana",37.1694919082979,37.1694919082979,37.1694919082979,37.1694919082979,37.1694919082979,37.1694919082979,37.1694919082979,37.1694919082979,37.1694919082979,37.1694919082979,37.1694919082979,42.6702376556087,41.8636031979826,40.7101087095988,41.3076636633629,42.5196999471606,43.9437240284576,45.5485894948557,46.7440563325482,49.6696825477518,54.5974438158906,59.5252415096783,63.9442819897429,68.852843913849,68.852843913849,68.852843913849
76,"BRA","Brazil",25.2845173530851,25.2845173530851,25.2845173530851,25.2845173530851,25.2845173530851,25.2845173530851,25.2845173530851,25.2845173530851,25.2845173530851,25.2845173530851,25.2845173530851,25.1868622191491,25.8641255385102,26.5120667480737,28.3149648943237,29.0994891709781,30.1069250610828,29.7841257851566,30.3303571054612,29.385474045839,29.8792591393762,26.6073171166062,25.3362625685776,24.6006790507614,24.6006790507614,24.6006790507614
92,"VGB","British Virgin Islands",59.6284840824504,59.6284840824504,59.6284840824504,59.6284840824504,59.6284840824504,59.6284840824504,59.6284840824504,59.6284840824504,59.6284840824504,59.6284840824504,59.6284840824504,60.4431499627466,58.1414149356416,55.045538487717,53.9921479353418,53.9921479353418,49.0377908393249,50.8727664797572,53.0197577179458,55.6070582446137,58.1414149356416,71.9908475991899,25.7119853784716,25.497564788434,25.497564788434,25.497564788434
96,"BRN","Brunei Darussalam",39.4218838318399,39.4218838318399,39.4218838318399,39.4218838318399,39.4218838318399,39.4218838318399,39.4218838318399,39.4218838318399,39.4218838318399,39.4218838318399,39.4218838318399,39.9624557865466,38.8927074966443,37.8547826028452,36.0434346606879,36.5925536644702,33.963136221533,33.5589149991425,34.1553978888277,34.0860819749446,32.9515851006805,33.0244045534459,34.3056507675347,34.4304756951578,34.4304756951578,34.4304756951578
100,"BGR","Bulgaria",43.1102602108007,43.1102602108007,43.1102602108007,43.1102602108007,43.1102602108007,43.1102602108007,43.1102602108007,43.1102602108007,43.1102602108007,43.1102602108007,43.1102602108007,44.3376222409723,42.4073449989862,41.958480635971,42.7123343136035,43.8875900650879,44.6683579673164,44.4781253535919,45.7200842727014,45.4407564656144,43.8207538562429,42.2649299195137,43.122178117176,40.9747114125817,40.9747114125817,40.9747114125817
854,"BFA","Burkina Faso",0,0,0,0,0,0,0,0,0,0,0,0,0.64507746274856,0,1.0740059520909,6.42403550933071,0,0.64507746274856,2.45561266703619,4.56920003038874,9.41481980473081,100,100,100,100,100
108,"BDI","Burundi",40.3030502291269,40.3030502291269,40.3030502291269,40.3030502291269,40.3030502291269,40.3030502291269,40.3030502291269,40.3030502291269,40.3030502291269,40.3030502291269,40.3030502291269,43.1673637507943,40.7792301024599,39.2288474417637,38.6607338072334,36.8753692688911,35.7942229772669,37.576702452819,38.7627177675495,36.5221206053332,37.3298681552226,36.2160032961229,34.7448784472191,32.6702897872038,32.6702897872038,32.6702897872038
132,"CPV","Cabo Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,"KHM","Cambodia",25.3562619489541,25.3562619489541,25.3562619489541,25.3562619489541,25.3562619489541,25.3562619489541,25.3562619489541,25.3562619489541,25.3562619489541,25.3562619489541,25.3562619489541,23.2279886977088,22.3957674388887,21.4897196047167,20.1876103123101,15.8837494871676,13.7275131010387,11.7897652320057,10.2611010507995,9.72235287426935,11.1624997378498,11.3042103429384,12.4908508526223,13.795098358855,13.795098358855,13.795098358855
120,"CMR","Cameroon",50.2620466033811,50.2620466033811,50.2620466033811,50.2620466033811,50.2620466033811,50.2620466033811,50.2620466033811,50.2620466033811,50.2620466033811,50.2620466033811,50.2620466033811,50.5516986963831,49.0746061003231,48.3020121623304,47.3396182518952,45.2019763347351,45.7118643333844,45.3830298111042,42.6878198950701,37.015205580306,36.3745378450912,33.9677003612757,30.9947286858061,30.3083326731172,30.3083326731172,30.3083326731172
124,"CAN","Canada",28.0286063699361,28.0286063699361,28.0286063699361,28.0286063699361,28.0286063699361,28.0286063699361,28.0286063699361,28.0286063699361,28.0286063699361,28.0286063699361,28.0286063699361,26.8683457415354,27.0805867336893,26.7183505007164,27.988753985032,28.9688538656371,29.2791386430445,28.743541415911,27.7319448048892,26.5508258090402,25.9186264086976,25.9937037372227,25.9795717512898,26.6522828821696,26.6522828821696,26.6522828821696
136,"CYM","Cayman Islands",45.1285917162201,45.1285917162201,45.1285917162201,45.1285917162201,45.1285917162201,45.1285917162201,45.1285917162201,45.1285917162201,45.1285917162201,45.1285917162201,45.1285917162201,45.6969194270621,44.1915928967463,41.1144878366614,42.9630141589958,39.7719670995229,37.913749498138,38.6412631630988,39.8632778468673,42.1688946263035,47.5732765724305,43.3192261648198,37.2258029369233,35.6208906283872,35.6208906283872,35.6208906283872
140,"CAF","Central African Republic",57.0892052966025,57.0892052966025,57.0892052966025,57.0892052966025,57.0892052966025,57.0892052966025,57.0892052966025,57.0892052966025,57.0892052966025,57.0892052966025,57.0892052966025,54.6223590620653,54.3813645678778,52.9648438876678,50.6938172400801,49.55856210127,50.0622489363771,48.9383253678897,48.2925428866159,47.8108961733796,48.9008832376633,48.7933589619429,48.4469839457455,48.6171005594835,48.6171005594835,48.6171005594835
148,"TCD","Chad",40.6061315736502,40.6061315736502,40.6061315736502,40.6061315736502,40.6061315736502,40.6061315736502,40.6061315736502,40.6061315736502,40.6061315736502,40.6061315736502,40.6061315736502,35.2168016988484,37.3916545919943,31.2221324778305,30.3252930452627,30.6380343735921,34.0614314017485,31.5020453673472,32.3111546908087,29.4467906359789,26.6804468042677,24.4937111898396,21.1508732804213,18.6441261823502,18.6441261823502,18.6441261823502
152,"CHL","Chile",30.1263951013181,30.1263951013181,30.1263951013181,30.1263951013181,30.1263951013181,30.1263951013181,30.1263951013181,30.1263951013181,30.1263951013181,30.1263951013181,30.1263951013181,29.5686853650103,28.3886849639679,27.3891735115479,27.3223700518143,27.6948805368879,27.5140773350768,26.2907649214249,26.754791399062,26.07366192563,25.7630653194559,25.4602595451095,24.6638390332052,25.1621083919974,25.1621083919974,25.1621083919974
156,"CHN","China",40.1700917557617,40.1700917557617,40.1700917557617,40.1700917557617,40.1700917557617,40.1700917557617,40.1700917557617,40.1700917557617,40.1700917557617,40.1700917557617,40.1700917557617,37.7367259396778,35.3793111077928,33.0670339730184,32.6390347464759,31.6325263738411,31.540394439248,31.7302258874976,32.9733936847152,33.2760629392133,33.9113323581021,33.3539315272942,33.1774793400427,32.6168347960149,32.6168347960149,32.6168347960149
170,"COL","Colombia",37.9063821853548,37.9063821853548,37.9063821853548,37.9063821853548,37.9063821853548,37.9063821853548,37.9063821853548,37.9063821853548,37.9063821853548,37.9063821853548,37.9063821853548,38.4364960248556,37.3168904446006,36.0327694472286,36.2114161539088,36.1175899185615,36.1192154558021,36.591125880498,37.7251462680329,38.1925923800368,38.959742862932,37.6129084502316,35.3379800180031,33.2632129292744,33.2632129292744,33.2632129292744
174,"COM","Comoros",62.3406617009613,62.3406617009613,62.3406617009613,62.3406617009613,62.3406617009613,62.3406617009613,62.3406617009613,62.3406617009613,62.3406617009613,62.3406617009613,62.3406617009613,63.7119716230854,61.7069927778754,61.3514975189758,58.1790315069291,57.9473331775143,54.3424508146982,52.9796423088407,34.0519308356799,27.9270102914916,26.7785237764621,26.7720097063841,26.1990647616936,32.0781264996559,32.0781264996559,32.0781264996559
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",34.0695926762489,34.0695926762489,34.0695926762489,34.0695926762489,34.0695926762489,34.0695926762489,34.0695926762489,34.0695926762489,34.0695926762489,34.0695926762489,34.0695926762489,35.1968299388717,35.6087920230494,32.8613144626298,30.7447897645185,31.2802178522146,31.2101307157129,31.3830219127845,33.8896708008193,36.3910308276492,39.0056689114543,38.0742425983499,35.2127308569779,34.2541304336691,34.2541304336691,34.2541304336691
384,"CIV","Cote d'Ivoire",25.6893975858362,25.6893975858362,25.6893975858362,25.6893975858362,25.6893975858362,25.6893975858362,25.6893975858362,25.6893975858362,25.6893975858362,25.6893975858362,25.6893975858362,26.3843058308789,28.0229985938284,26.7449839316434,25.0699212367369,24.3879182489057,23.7472104252741,23.6260956298645,22.563497858606,18.3253027821554,17.4490963972854,16.1551198444185,13.1988209305204,11.7776630124822,11.7776630124822,11.7776630124822
191,"HRV","Croatia",44.7553515454816,44.7553515454816,44.7553515454816,44.7553515454816,44.7553515454816,44.7553515454816,44.7553515454816,44.7553515454816,44.7553515454816,44.7553515454816,44.7553515454816,45.6767282464907,44.9749452319027,43.4303741745311,46.3142427515557,45.6999241413515,45.1400718471791,43.8480371160182,44.4826583324697,43.3277458258309,43.9027906142006,42.28292932154,41.7715132660612,38.9827418573121,38.9827418573121,38.9827418573121
192,"CUB","Cuba",32.2004852471496,32.2004852471496,32.2004852471496,32.2004852471496,32.2004852471496,32.2004852471496,32.2004852471496,32.2004852471496,32.2004852471496,32.2004852471496,32.2004852471496,33.3709765518336,34.7634345071369,32.7658060435103,33.8123532137236,34.6425967974534,33.8487420569028,33.3853149604147,35.5973746779009,38.11307730046,38.6305053135747,28.2400840379889,21.9419520737253,21.296050574794,21.296050574794,21.296050574794
531,"CUW","Curacao",69.8812528384497,69.8812528384497,69.8812528384497,69.8812528384497,69.8812528384497,69.8812528384497,69.8812528384497,69.8812528384497,69.8812528384497,69.8812528384497,69.8812528384497,65.642424604023,61.1434073276718,56.8954136271746,53.7207866549108,53.0376465112415,53.7207866549108,51.7729617009156,51.1850674627755,53.0376465112415,53.7207866549108,53.7207866549108,58.8419614409142,65.642424604023,65.642424604023,65.642424604023
196,"CYP","Cyprus",56.0393689881353,56.0393689881353,56.0393689881353,56.0393689881353,56.0393689881353,56.0393689881353,56.0393689881353,56.0393689881353,56.0393689881353,56.0393689881353,56.0393689881353,57.0667676214319,39.0322803111125,38.1743150663275,38.540217177616,38.198382068264,37.4841820458716,50.8180628151003,53.7443688108125,54.8174858205071,56.9072379598635,43.5078230556504,37.9243375120088,37.7139330257865,37.7139330257865,37.7139330257865
203,"CZE","Czech Republic",33.2536806503998,33.2536806503998,33.2536806503998,33.2536806503998,33.2536806503998,33.2536806503998,33.2536806503998,33.2536806503998,33.2536806503998,33.2536806503998,33.2536806503998,32.0845265135744,29.2659709255672,27.1976325781202,27.1898455016808,28.7764242400205,26.7382641811609,27.824762123946,29.338522798772,29.2652786549725,30.618766686521,30.4357755900745,28.2559635645143,24.0059561913122,24.0059561913122,24.0059561913122
180,"COD","Dem. Rep. Congo",39.3183929430074,39.3183929430074,39.3183929430074,39.3183929430074,39.3183929430074,39.3183929430074,39.3183929430074,39.3183929430074,39.3183929430074,39.3183929430074,39.3183929430074,39.3323240248419,39.6428634392531,38.8742871734295,37.5929821111979,36.0104199230251,36.1189716169069,35.3664867511639,33.3035186223908,30.9442811073425,30.5898400815151,28.032122841169,26.1437679248511,25.22786614937,25.22786614937,25.22786614937
208,"DNK","Denmark",27.1522681198224,27.1522681198224,27.1522681198224,27.1522681198224,27.1522681198224,27.1522681198224,27.1522681198224,27.1522681198224,27.1522681198224,27.1522681198224,27.1522681198224,26.5669558730931,24.6525897535811,22.3659731808628,20.528236540992,22.5478019351014,23.5713117524437,23.5375789852667,25.8007537217538,26.6437116393037,27.9093790291553,26.8515840189571,26.9067545038377,26.1629717912135,26.1629717912135,26.1629717912135
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"DMA","Dominica",56.8165794289391,56.8165794289391,56.8165794289391,56.8165794289391,56.8165794289391,56.8165794289391,56.8165794289391,56.8165794289391,56.8165794289391,56.8165794289391,56.8165794289391,56.6197481556998,54.8034958051062,51.4971307390239,51.6720445713716,50.0617529206014,49.3091836615072,45.986929105426,48.1910756923772,50.4555177150604,54.6912015032604,57.0165212137425,0,0,0,0
214,"DOM","Dominican Republic",26.333003690773,26.333003690773,26.333003690773,26.333003690773,26.333003690773,26.333003690773,26.333003690773,26.333003690773,26.333003690773,26.333003690773,26.333003690773,25.9830481558352,25.1122498331823,23.5784383184291,24.3187624378666,25.9623491152043,26.0349443946413,25.7434325784923,27.2298553428378,27.2779555141139,27.1036938140099,25.1712944375737,23.8664516029624,23.6947996020355,23.6947996020355,23.6947996020355
218,"ECU","Ecuador",41.8727435445928,41.8727435445928,41.8727435445928,41.8727435445928,41.8727435445928,41.8727435445928,41.8727435445928,41.8727435445928,41.8727435445928,41.8727435445928,41.8727435445928,42.6080703932469,40.3459010515771,38.0113199637222,36.9155477550341,37.2609432803797,36.844759903371,36.1651917047754,36.3374242951614,37.7255769783573,37.92981235554,37.9079915562731,38.0840708621388,38.6411964229655,38.6411964229655,38.6411964229655
818,"EGY","Egypt",57.5872021340164,57.5872021340164,57.5872021340164,57.5872021340164,57.5872021340164,57.5872021340164,57.5872021340164,57.5872021340164,57.5872021340164,57.5872021340164,57.5872021340164,61.5790997660353,60.315973750105,59.5012888187335,61.1438951231627,59.4637725721385,57.3631190457439,49.1071703476278,48.8131999633704,47.9852864964675,48.9756729035714,50.0324282303726,59.7670642478495,61.0586221459746,61.0586221459746,61.0586221459746
222,"SLV","El Salvador",25.9025174195162,25.9025174195162,25.9025174195162,25.9025174195162,25.9025174195162,25.9025174195162,25.9025174195162,25.9025174195162,25.9025174195162,25.9025174195162,25.9025174195162,28.1052863274707,28.9660598976542,30.4522008555633,30.6094581211838,32.5533155724272,33.5472303273541,33.8933350048062,34.9294308874197,36.704730400077,37.1966607963149,34.8976656690684,33.1527520856202,32.6830007428409,32.6830007428409,32.6830007428409
226,"GNQ","Equatorial Guinea",51.8067781128303,51.8067781128303,51.8067781128303,51.8067781128303,51.8067781128303,51.8067781128303,51.8067781128303,51.8067781128303,51.8067781128303,51.8067781128303,51.8067781128303,54.958290340843,54.7217296282757,51.0237286407938,46.1713794380687,42.8407627727775,39.5192554830291,38.7259992922049,37.7166873946781,33.2750577524221,33.0341029024412,32.5433915012258,30.8394496284071,30.7176357027606,30.7176357027606,30.7176357027606
232,"ERI","Eritrea",0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
233,"EST","Estonia",26.587830448454,26.587830448454,26.587830448454,26.587830448454,26.587830448454,26.587830448454,26.587830448454,26.587830448454,26.587830448454,26.587830448454,26.587830448454,25.8149780935023,26.7262926516257,24.7877600706277,24.6841296802073,23.7769555999323,23.083318911103,22.9010279164067,23.0506616411557,22.4798601014552,22.0268898156816,21.0247217756572,18.9660399570403,17.0593596905628,17.0593596905628,17.0593596905628
748,"SWZ","Eswatini",18.4202182515692,18.4202182515692,18.4202182515692,18.4202182515692,18.4202182515692,18.4202182515692,18.4202182515692,18.4202182515692,18.4202182515692,18.4202182515692,18.4202182515692,17.1853014384363,16.0682615329703,16.5476558213944,14.523435717267,13.7912102787312,16.2989704227034,17.5560937484553,18.2324545685494,21.2602345572455,23.5307989356943,22.0430607670309,20.3323714555419,21.0286128174075,21.0286128174075,21.0286128174075
231,"ETH","Ethiopia",47.3457457550051,47.3457457550051,47.3457457550051,47.3457457550051,47.3457457550051,47.3457457550051,47.3457457550051,47.3457457550051,47.3457457550051,47.3457457550051,47.3457457550051,47.3226208538023,45.1938568396173,43.7087067687153,41.6726384720341,41.1729368269316,40.7920992861908,39.132714763705,38.4869289549285,38.1736580129697,39.0952309809303,38.7041912284691,39.3028777928163,40.5348429627923,40.5348429627923,40.5348429627923
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
242,"FJI","Fiji",50.0591793879443,50.0591793879443,50.0591793879443,50.0591793879443,50.0591793879443,50.0591793879443,50.0591793879443,50.0591793879443,50.0591793879443,50.0591793879443,50.0591793879443,48.7526334520511,46.6307757770967,45.5775309176699,45.9534900051827,45.1113801301103,46.8021513489537,48.1413731839409,47.6721883105448,45.1509788093057,45.7729477785989,38.4671696107204,37.2062734538068,38.0929286014764,38.0929286014764,38.0929286014764
246,"FIN","Finland",24.2640547812269,24.2640547812269,24.2640547812269,24.2640547812269,24.2640547812269,24.2640547812269,24.2640547812269,24.2640547812269,24.2640547812269,24.2640547812269,24.2640547812269,23.7538032959517,23.6031750840417,21.9679809136333,21.5620602079403,22.4358913824118,22.7706080115174,22.6468173053913,23.4251771043677,23.2655781046959,23.1866952860275,22.0044907843593,19.7660952933202,18.4247689602401,18.4247689602401,18.4247689602401
250,"FRA","France",36.9019483448825,36.9019483448825,36.9019483448825,36.9019483448825,36.9019483448825,36.9019483448825,36.9019483448825,36.9019483448825,36.9019483448825,36.9019483448825,36.9019483448825,35.754478115708,34.9622414924288,32.2491221792908,32.6209915047231,29.1305776749153,28.8500748500361,28.3057657163945,30.0976047611726,30.8935627214862,35.4635131783152,35.6352566224618,35.5330584940304,33.6496837934422,33.6496837934422,33.6496837934422
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",55.4845060743619,55.4845060743619,55.4845060743619,55.4845060743619,55.4845060743619,55.4845060743619,55.4845060743619,55.4845060743619,55.4845060743619,55.4845060743619,55.4845060743619,54.7801934893422,54.3565966976857,54.274677018961,53.0439391825759,54.0805453445651,54.2575145617035,54.1080967404401,50.4993328569401,47.381393656209,46.1066517150199,45.0070738692959,43.5085168847416,44.7453849812828,44.7453849812828,44.7453849812828
270,"GMB","Gambia",28.3109091498935,28.3109091498935,28.3109091498935,28.3109091498935,28.3109091498935,28.3109091498935,28.3109091498935,28.3109091498935,28.3109091498935,28.3109091498935,28.3109091498935,28.0964960631129,26.9780805767676,12.1417864480167,13.8829356742928,13.2426329363821,12.4466632561569,12.7274783229452,28.6394995080141,27.6782719218629,29.20685601226,32.6539331855511,39.064182744625,40.6808215391418,40.6808215391418,40.6808215391418
268,"GEO","Georgia",66.1687257144663,66.1687257144663,66.1687257144663,66.1687257144663,66.1687257144663,66.1687257144663,66.1687257144663,66.1687257144663,66.1687257144663,66.1687257144663,66.1687257144663,66.5861801483884,65.2063125711082,63.9411968479034,68.7465728689375,67.7457508671955,67.7280093938313,69.724997534619,71.9975756016141,73.8167287781052,79.3393348129339,79.4463114669923,82.073559004389,81.544851267357,81.544851267357,81.544851267357
276,"DEU","Germany",40.5258155043797,40.5258155043797,40.5258155043797,40.5258155043797,40.5258155043797,40.5258155043797,40.5258155043797,40.5258155043797,40.5258155043797,40.5258155043797,40.5258155043797,37.9587690275624,32.6420308800357,29.8862281835615,30.6331988996517,29.0315624762309,29.3882659206182,32.6764638722727,35.5645921117351,36.1111043243736,41.826853010664,42.7094790108018,41.8747400756413,38.214796292407,38.214796292407,38.214796292407
288,"GHA","Ghana",26.4293472256583,26.4293472256583,26.4293472256583,26.4293472256583,26.4293472256583,26.4293472256583,26.4293472256583,26.4293472256583,26.4293472256583,26.4293472256583,26.4293472256583,27.4855131068062,30.3357195154022,29.301888346229,27.8037587951434,29.3954306686073,28.7074456737526,28.9711386289312,26.0726404583636,21.931534242875,20.3972895417808,17.5724303975365,15.3748788923129,13.6924847257688,13.6924847257688,13.6924847257688
300,"GRC","Greece",42.1812848864236,42.1812848864236,42.1812848864236,42.1812848864236,42.1812848864236,42.1812848864236,42.1812848864236,42.1812848864236,42.1812848864236,42.1812848864236,42.1812848864236,44.5147021931594,32.5669441085902,29.4613344460916,29.4987593088085,28.9742449258883,29.1389004834314,35.0571653062696,39.1772072192228,40.0868026619179,41.5187802104675,41.5821437470348,43.3749746653377,42.8441976638841,42.8441976638841,42.8441976638841
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",26.3208611535934,26.3208611535934,26.3208611535934,26.3208611535934,26.3208611535934,26.3208611535934,26.3208611535934,26.3208611535934,26.3208611535934,26.3208611535934,26.3208611535934,26.3208611535934,26.3061256829349,26.4244927846105,39.3208137802394,35.3871419912823,35.1479237642071,36.0057563648244,37.3066761485206,37.6629669931568,44.9307944195585,43.8252847338933,44.6138950797359,40.1727530420151,40.1727530420151,40.1727530420151
320,"GTM","Guatemala",20.5081407890583,20.5081407890583,20.5081407890583,20.5081407890583,20.5081407890583,20.5081407890583,20.5081407890583,20.5081407890583,20.5081407890583,20.5081407890583,20.5081407890583,20.5343955259493,18.2802217981881,18.9048598393304,18.0052541342313,19.2338038797125,19.6157493811071,21.0698174688027,21.8957785402207,22.9077501346888,23.1409491889403,18.3022048077685,18.4288539887865,17.9648936276549,17.9648936276549,17.9648936276549
831,"GGY","Guernsey",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
324,"GIN","Guinea",39.1386576819101,39.1386576819101,39.1386576819101,39.1386576819101,39.1386576819101,39.1386576819101,39.1386576819101,39.1386576819101,39.1386576819101,39.1386576819101,39.1386576819101,39.6141684008297,38.9071597820421,37.2946729439136,36.5459092496298,36.3766019617416,35.033625370939,36.0372578246061,26.6323099680768,21.8467768422341,17.4100702285406,13.3144653845356,9.9560012201128,9.44405997745886,9.44405997745886,9.44405997745886
624,"GNB","Guinea-Bissau",34.3540825655743,34.3540825655743,34.3540825655743,34.3540825655743,34.3540825655743,34.3540825655743,34.3540825655743,34.3540825655743,34.3540825655743,34.3540825655743,34.3540825655743,34.6170459736023,34.6376194468517,33.0399833557241,30.3687029658422,29.8525789696725,28.7213270293101,29.9954914550804,23.060409307914,21.6431758165574,19.6784130935621,17.1720899018301,14.904816851511,15.9613922671498,15.9613922671498,15.9613922671498
328,"GUY","Guyana",62.5826501055062,62.5826501055062,62.5826501055062,62.5826501055062,62.5826501055062,62.5826501055062,62.5826501055062,62.5826501055062,62.5826501055062,62.5826501055062,62.5826501055062,64.3043080190822,64.1187806554586,63.246771935355,61.6203620595918,60.1532296694063,59.3893750761204,57.1948097635549,57.8094646165494,56.8043288549763,56.0881599224534,52.4163736322802,51.3543982979767,50.6241133622881,50.6241133622881,50.6241133622881
332,"HTI","Haiti",38.1380150752496,38.1380150752496,38.1380150752496,38.1380150752496,38.1380150752496,38.1380150752496,38.1380150752496,38.1380150752496,38.1380150752496,38.1380150752496,38.1380150752496,39.8909297336876,39.9572245777122,38.4291747635009,38.3233297811639,38.2675762542385,36.6064258469555,34.3674606204391,33.4805540648131,32.3290240765836,31.5575641605523,23.6391980955355,23.1578916356292,22.797292811742,22.797292811742,22.797292811742
336,"VAT","Holy See",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
340,"HND","Honduras",29.8866187152413,29.8866187152413,29.8866187152413,29.8866187152413,29.8866187152413,29.8866187152413,29.8866187152413,29.8866187152413,29.8866187152413,29.8866187152413,29.8866187152413,29.9414345261531,29.1712373101314,28.5255145926489,26.9930330142907,26.6734676181096,26.0732824823911,26.6275896050323,26.608281116337,26.2776740812684,26.0520258108521,20.3021825884255,17.8069048020369,16.9287512449664,16.9287512449664,16.9287512449664
344,"HKG","Hong Kong",71.814543935739,71.814543935739,71.814543935739,71.814543935739,71.814543935739,71.814543935739,71.814543935739,71.814543935739,71.814543935739,71.814543935739,71.814543935739,68.569398117723,66.304109537615,63.3318177956275,59.7331084657368,59.2672191869327,59.9243761227477,61.3508998206592,64.1122496902528,67.828231802345,65.9889775510004,62.1293915202039,55.3626164716273,47.8009707864178,47.8009707864178,47.8009707864178
348,"HUN","Hungary",30.2942739213489,30.2942739213489,30.2942739213489,30.2942739213489,30.2942739213489,30.2942739213489,30.2942739213489,30.2942739213489,30.2942739213489,30.2942739213489,30.2942739213489,30.1572450971132,29.6899719330216,28.842428973285,29.3562263341254,29.130670713552,29.069440143921,28.4127644789446,28.4020202915191,27.1931317415734,27.3140173617735,26.0479931897007,25.5994386973636,24.6603143615039,24.6603143615039,24.6603143615039
352,"ISL","Iceland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,"IND","India",43.4392981502025,43.4392981502025,43.4392981502025,43.4392981502025,43.4392981502025,43.4392981502025,43.4392981502025,43.4392981502025,43.4392981502025,43.4392981502025,43.4392981502025,43.2281244731284,42.38869847143,40.9854600504604,40.8088978268579,41.1976244146441,40.4741941427192,39.7862999389758,39.9484252627036,38.1645601840871,36.4771181354185,34.5237985342585,32.6942986970236,31.7986743831188,31.7986743831188,31.7986743831188
360,"IDN","Indonesia",26.8091059245674,26.8091059245674,26.8091059245674,26.8091059245674,26.8091059245674,26.8091059245674,26.8091059245674,26.8091059245674,26.8091059245674,26.8091059245674,26.8091059245674,25.0493634871121,23.8391959383172,22.1167407252497,20.9349711716542,20.7694512555814,20.5834638004906,19.2009976532563,19.5936965504495,19.6732523125935,18.9657241390531,17.7330660579117,19.0859948421618,18.9685766551981,18.9685766551981,18.9685766551981
364,"IRN","Iran",69.8752482012789,69.8752482012789,69.8752482012789,69.8752482012789,69.8752482012789,69.8752482012789,69.8752482012789,69.8752482012789,69.8752482012789,69.8752482012789,69.8752482012789,71.4243980450452,75.7789072731709,75.2543349912427,76.3007766179306,75.9504830960175,74.8181636428621,72.0251525973539,75.0573448394137,76.4154622876047,79.2118819325771,83.572246932349,93.1949159856142,93.2432239449039,93.2432239449039,93.2432239449039
368,"IRQ","Iraq",57.3611791206829,57.3611791206829,57.3611791206829,57.3611791206829,57.3611791206829,57.3611791206829,57.3611791206829,57.3611791206829,57.3611791206829,57.3611791206829,57.3611791206829,59.8326648479242,59.4960102824091,59.4960102824091,56.5461014320081,54.5989168962611,55.0583456920818,55.0583456920818,59.1680816927064,64.2844413966648,71.213638612681,74.0191177534157,87.7422853153477,96.2513944654785,96.2513944654785,96.2513944654785
372,"IRL","Ireland",23.2372000787536,23.2372000787536,23.2372000787536,23.2372000787536,23.2372000787536,23.2372000787536,23.2372000787536,23.2372000787536,23.2372000787536,23.2372000787536,23.2372000787536,25.0644453367303,22.4445313126919,20.8264487944064,20.7075423737755,22.1566937357462,22.9556038285162,25.443191572836,26.4947048289208,27.2922315145388,26.9554280842918,24.0060451774779,23.881106701111,22.4685997830191,22.4685997830191,22.4685997830191
