"code","iso","country","NDA.ind.1995","NDA.ind.1996","NDA.ind.1997","NDA.ind.1998","NDA.ind.1999","NDA.ind.2000","NDA.ind.2001","NDA.ind.2002","NDA.ind.2003","NDA.ind.2004","NDA.ind.2005","NDA.ind.2006","NDA.ind.2007","NDA.ind.2008","NDA.ind.2009","NDA.ind.2010","NDA.ind.2011","NDA.ind.2012","NDA.ind.2013","NDA.ind.2014","NDA.ind.2015","NDA.ind.2016","NDA.ind.2017","NDA.ind.2018","NDA.ind.2019","NDA.ind.2020"
288,"GHA","Ghana",58.8613006177353,58.8613006177353,58.8613006177353,58.8613006177353,58.8613006177353,51.849004960709,46.4684217367424,42.9174212414268,39.321506643913,51.6449949256121,41.6883061988673,44.0937005344809,51.4808587435448,50.8632326047106,64.8739982541723,63.5898931051886,52.7830488395994,53.5724332146496,46.2993309328716,59.1690369914348,46.3732841578311,41.6706097637837,37.7242573052497,37.7242573052497,37.7242573052497,37.7242573052497
300,"GRC","Greece",100,100,100,100,100,100,100,96.5770930395192,97.6124032606808,100,100,100,100,100,100,100,100,100,88.1974578461815,84.4054553862069,82.5057851253236,82.8568229985192,82.5369359213586,82.5369359213586,82.5369359213586,82.5369359213586
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",33.7468653838783,33.7468653838783,33.7468653838783,33.7468653838783,33.7468653838783,1.04942335297808,0,0,0,0,0,0,2.20470874173061,25.0278045833933,50.9724023400018,39.1682607140692,30.8294123362813,26.3829517764863,25.7766800375992,27.0219026054383,26.8920146160723,27.2577314295195,28.2846237235887,28.2846237235887,28.2846237235887,28.2846237235887
320,"GTM","Guatemala",40.2016527818705,40.2016527818705,40.2016527818705,40.2016527818705,40.2016527818705,44.6262336839524,45.6008049791029,46.7682532036726,41.9220342720675,37.2121974539226,31.8626471422877,31.099219293172,30.2040631944899,40.1275534767994,38.9783106330437,35.1372047188937,29.3884686718072,29.1144386827389,29.0919009682887,30.6066746502697,30.1593718588837,32.5574226564073,34.5347985332258,34.5347985332258,34.5347985332258,34.5347985332258
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",62.3981905523401,62.3981905523401,62.3981905523401,62.3981905523401,62.3981905523401,61.459377506848,49.6960715839316,30.5736906959127,18.9826455583742,12.1058366803742,0,0,4.04677741201318,6.21932416698517,21.642837627817,37.0651321227856,40.038582546787,28.8209888432911,25.6418914610299,31.6762244196747,30.8697260468332,17.9253809071649,19.0058195149663,19.0058195149663,19.0058195149663,19.0058195149663
624,"GNB","Guinea-Bissau",75.3853954760083,75.3853954760083,75.3853954760083,75.3853954760083,75.3853954760083,74.3507493538752,58.5479095878762,39.8539712766533,24.3802412281872,16.3955195310943,16.1590778702819,16.2304057570409,25.1309825037234,47.6273170890674,61.0952875384814,74.4825283002041,73.7399633431729,60.1383751577857,53.6404506585853,49.841182246449,51.4740792262341,49.6033182843905,44.2638111060711,44.2638111060711,44.2638111060711,44.2638111060711
328,"GUY","Guyana",53.7085703227046,53.7085703227046,53.7085703227046,53.7085703227046,53.7085703227046,60.7893574014759,61.8928063078756,61.7521741458678,61.2612794516387,54.0824592645641,55.3506283318791,58.8905679811464,60.0097725114987,56.5296091236399,56.5371325568761,58.8607929698436,64.4209416330831,64.6870779848139,63.0813301191482,54.3474564124891,52.8766867787274,59.3539976683981,70.5613126521623,70.5613126521623,70.5613126521623,70.5613126521623
332,"HTI","Haiti",29.2782492123914,29.2782492123914,29.2782492123914,29.2782492123914,29.2782492123914,28.2626967375194,28.4449609865773,23.6854647580851,27.1983049036655,35.5715569393906,43.4000679453401,52.3608442962512,57.015904987303,60.2967145471567,65.2798419351134,63.641698022107,60.4538430023563,59.8715304755837,59.8400702257966,60.9591627776489,60.6537246850765,60.3191592600127,60.7053427183351,60.7053427183351,60.7053427183351,60.7053427183351
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",39.9565822877576,39.9565822877576,39.9565822877576,39.9565822877576,39.9565822877576,32.4702817348419,30.8803678666799,45.576737711911,47.4606819997226,54.3661364435488,43.4206089672883,43.6719197224911,38.1342174857669,41.5681645558726,45.5328036702203,43.2074330499873,38.5352056474083,54.9788893312746,53.8233316360999,55.6005543054326,52.5668303848542,45.8703297882521,36.9483144375653,36.9483144375653,36.9483144375653,36.9483144375653
344,"HKG","Hong Kong",55.1372659535957,55.1372659535957,55.1372659535957,55.1372659535957,55.1372659535957,61.8435180314378,66.0942989071461,68.3546692207831,59.1917001660389,68.2371052162732,78.1865140423578,100,100,100,100,100,79.9112203896062,69.9012443178779,66.6525210701856,69.6261118433467,72.5933721791363,78.1421586238173,81.0524278143017,81.0524278143017,81.0524278143017,81.0524278143017
348,"HUN","Hungary",65.6413483087334,65.6413483087334,65.6413483087334,65.6413483087334,65.6413483087334,65.6413483087334,43.7781166145407,21.2537268569271,14.307010452995,0,15.0426789307159,29.1861927628232,42.018095189152,64.2409186477373,100,100,100,100,100,68.9172149607562,44.9690697460587,41.6328033043303,23.1607164293628,23.1607164293628,23.1607164293628,23.1607164293628
352,"ISL","Iceland",78.3922488692428,78.3922488692428,78.3922488692428,78.3922488692428,78.3922488692428,74.2659592162235,77.553834753494,79.4043765374588,80.09838357219,81.4090230049422,91.0850266083881,81.3785337608779,74.4815411728092,67.8757230946032,69.8838341007221,71.0083411482834,74.2017777031332,74.6672118273591,76.4350771893868,75.748127834077,75.6631278982814,74.1413706467805,67.6193655277851,67.6193655277851,67.6193655277851,67.6193655277851
356,"IND","India",37.3254623698822,37.3254623698822,37.3254623698822,37.3254623698822,37.3254623698822,41.9069210345641,45.8499278191493,52.9920004316398,57.474889196245,58.6063789215477,57.0816071122228,52.7200357430311,45.6317915190836,38.4353598346706,31.2510359921081,27.170285402866,23.2817062348856,27.7351200905606,34.3689573813033,41.5441861318519,47.8661624112299,53.4687672614548,56.7813953136022,56.7813953136022,56.7813953136022,56.7813953136022
360,"IDN","Indonesia",55.9883178367881,55.9883178367881,55.9883178367881,55.9883178367881,55.9883178367881,58.8716088667999,62.6812586916665,62.3777730734888,63.9940694637824,63.1570644336164,59.7076055562336,53.2230063371688,49.1569687642268,43.7820155610659,40.0151290436324,38.3150407953456,37.8269603321589,36.8365404744424,40.5579124662464,42.511758975109,45.5660269815726,48.46586999937,50.9833264987804,50.9833264987804,50.9833264987804,50.9833264987804
364,"IRN","Iran",42.2858048871564,42.2858048871564,42.2858048871564,42.2858048871564,42.2858048871564,47.0799090963847,50.2405435942177,43.436990665143,43.6350164405487,15.9488252898586,1.13162051008112,0,0,0,10.5873469163667,39.8712066866281,77.299663759879,100,100,100,100,97.7303849189676,67.3271792805255,67.3271792805255,67.3271792805255,67.3271792805255
368,"IRQ","Iraq",35.7532180948357,35.7532180948357,35.7532180948357,35.7532180948357,35.7532180948357,32.4761258543241,38.2186367592567,73.42536068636,87.3029152590906,89.5212061966125,86.9018850612039,89.1459266573318,83.0644939117068,75.9328271807821,61.0190715065049,42.5940097440406,0,0,6.42070897521424,16.5422918359521,31.8362984224747,48.8862487407404,61.95373556105,61.95373556105,61.95373556105,61.95373556105
372,"IRL","Ireland",58.8311163465942,58.8311163465942,58.8311163465942,58.8311163465942,58.8311163465942,58.4014844931009,62.366486383688,64.8583084168542,70.8256408177305,77.649649606662,89.7791807740131,100,100,100,100,100,100,100,87.6553789103053,78.7259174697801,73.6228995691779,70.4298922074595,66.1585257085521,66.1585257085521,66.1585257085521,66.1585257085521
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",16.7006169124092,16.7006169124092,16.7006169124092,16.7006169124092,16.7006169124092,20.5096071027424,29.9098580996977,39.9404385932458,49.8874741830956,54.393879895959,60.3138460893141,61.8677773451894,58.1068825970822,64.2295213137608,75.6592714662321,88.5238170288027,96.0948163886001,96.6484748000409,93.2708753522732,88.1117321175828,80.5277688556799,72.2948474421491,58.5863969337376,58.5863969337376,58.5863969337376,58.5863969337376
380,"ITA","Italy",74.7136308193504,74.7136308193504,74.7136308193504,74.7136308193504,74.7136308193504,71.8652181840451,72.1246173189634,70.9259727671086,73.0134069489206,76.6083300997919,82.9530334877823,100,100,100,100,100,100,100,100,97.1336351850566,77.7294114853669,76.0389031888026,75.683176187413,75.683176187413,75.683176187413,75.683176187413
388,"JAM","Jamaica",42.7254159634546,42.7254159634546,42.7254159634546,42.7254159634546,42.7254159634546,45.9732150051979,51.4269286020715,56.089367833084,54.4301761231735,59.699236359656,64.2229471684302,78.6125432943145,98.7479193157482,100,100,100,100,100,100,86.9212872789652,75.1551202413598,76.6766013091108,79.651739776923,79.651739776923,79.651739776923,79.651739776923
392,"JPN","Japan",79.0835121207631,79.0835121207631,79.0835121207631,79.0835121207631,79.0835121207631,97.4275154212776,100,100,100,100,100,100,100,99.4943418707851,100,100,100,100,100,99.2968557084283,100,100,100,100,100,100
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",49.9228178955997,49.9228178955997,49.9228178955997,49.9228178955997,49.9228178955997,71.9259012311663,75.2100256582352,35.9257700378687,17.317284499928,24.6933540301322,25.7381506653293,37.8175182213159,33.6008786404556,36.3350659390724,54.4753371780952,71.7967780137076,82.2274370003094,64.374708813261,47.4822609673663,48.0553910955195,40.1647034978696,44.343204857535,37.5945674529831,37.5945674529831,37.5945674529831,37.5945674529831
398,"KAZ","Kazakhstan",93.4155483101052,93.4155483101052,93.4155483101052,93.4155483101052,93.4155483101052,100,100,100,100,85.8832005718664,52.3224238889372,19.2458172026868,5.2354365446195,5.57469136290086,24.7029489297027,41.6681263426999,63.8462898209308,55.1418141643319,76.4880399403262,77.4223606489963,70.2137784752149,65.0698249989138,54.5743209319002,54.5743209319002,54.5743209319002,54.5743209319002
404,"KEN","Kenya",80.0910598947908,80.0910598947908,80.0910598947908,80.0910598947908,80.0910598947908,78.1817381167261,77.8921161329093,73.7723213163106,66.382980316071,55.7084934583017,48.3089697848844,49.6079800018826,20.4326653918783,0,0,0,0,0,0.0812926374456282,11.2896114725163,32.7186841160052,59.6065732953098,60.7169030117196,60.7169030117196,60.7169030117196,60.7169030117196
296,"KIR","Kiribati",53.5792825033704,53.5792825033704,53.5792825033704,53.5792825033704,53.5792825033704,47.3042299558433,38.1367284998313,27.555049720361,19.6882293945953,16.5633215384532,14.6841880243262,16.1780098048264,19.3534198634152,25.2200759442872,33.8566808515114,37.0916798693008,39.0189816855928,37.236763898852,38.4652192105957,39.4874105747937,41.5625199086091,44.5326270601136,46.5670250823271,46.5670250823271,46.5670250823271,46.5670250823271
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",0,0,0,0,0,0,0,0,3.31079228497998,8.56473641698501,0,0,0,0,0,17.5709923796445,54.0839327494184,86.0951604244909,100,100,17.1167838645132,27.5865605567132,33.8298511830853,33.8298511830853,33.8298511830853,33.8298511830853
417,"KGZ","Kyrgyzstan",81.8899064620837,81.8899064620837,81.8899064620837,81.8899064620837,81.8899064620837,87.220335708811,97.6512332768877,100,85.8850714334081,63.7281056984849,59.0725336481554,57.5996281458889,57.7019680403715,54.9331238789002,46.128729687083,39.3564547533633,33.118824142446,34.4635180138799,28.5697991144572,25.4714122801992,24.6189471105087,26.9693908570851,33.7560838642035,33.7560838642035,33.7560838642035,33.7560838642035
418,"LAO","Laos",50.2250672606969,50.2250672606969,50.2250672606969,50.2250672606969,50.2250672606969,57.2190331247996,61.7143467214631,62.3344158732118,62.4516292731463,57.8299443310813,50.0223927823809,44.3948779162534,31.6779245634059,30.0726603824413,33.50673868588,32.1809210472561,34.1339652531586,34.1197926511,35.3012705800054,35.8723676820681,35.4774575543227,37.5812997118116,36.3902304935192,36.3902304935192,36.3902304935192,36.3902304935192
428,"LVA","Latvia",100,100,100,100,100,100,100,100,100,77.7429797408019,73.2436274350564,67.6486580945103,61.0187595174083,52.4947592357993,48.1712669342885,49.71592727619,48.0917676008051,46.1247239260915,49.5316129931889,48.9853530464712,47.1529263109676,48.024719690551,48.6676981369347,48.6676981369347,48.6676981369347,48.6676981369347
422,"LBN","Lebanon",0,0,0,0,0,8.04751258691834,16.4387825932137,29.8073902985091,35.003857920955,47.5362615425663,55.7026905579267,67.8769916900477,77.9811219255721,78.8259019023465,73.5095892465991,68.3792117264565,51.3006776433073,38.4267988617672,29.0790020455264,19.7955572899551,19.7239707591097,25.990333028647,33.9983508269895,33.9983508269895,33.9983508269895,33.9983508269895
426,"LSO","Lesotho",62.2148555133688,62.2148555133688,62.2148555133688,62.2148555133688,62.2148555133688,51.7821188675757,46.7417208583959,49.5351602161566,50.5506846866947,56.9781966013896,59.7053839856625,65.0041677073013,71.9896109994912,100,90.9787564914572,81.8438321989843,70.0080878919614,73.3286434972578,81.270933373289,100,100,100,89.0914819865944,89.0914819865944,89.0914819865944,89.0914819865944
430,"LBR","Liberia",21.4522115037543,21.4522115037543,21.4522115037543,21.4522115037543,21.4522115037543,21.4522115037543,21.4522115037543,21.4522115037543,21.4522115037543,21.4522115037543,21.4522115037543,21.4522115037543,21.4522115037543,21.4522115037543,21.4522115037543,12.7054892035775,6.10151636746616,6.2880465231996,7.33497979739724,14.4213623722196,23.7276087298539,30.1822098131165,34.9964690994266,34.9964690994266,34.9964690994266,34.9964690994266
434,"LBY","Libya",25.5571301656868,25.5571301656868,25.5571301656868,25.5571301656868,25.5571301656868,25.5571301656868,25.5571301656868,25.5571301656868,25.5571301656868,25.5571301656868,25.5571301656868,25.5571301656868,25.5571301656868,25.5571301656868,12.9387907012614,9.78961960607599,24.2382423003589,33.4451373993448,42.2920029949771,53.2116923937921,62.048967177528,67.9120164143033,72.5202893305492,72.5202893305492,72.5202893305492,72.5202893305492
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",49.1999129863741,49.1999129863741,49.1999129863741,49.1999129863741,49.1999129863741,49.1999129863741,49.1999129863741,49.1999129863741,49.1999129863741,49.1999129863741,60.0881155886467,61.2743923528184,56.1701635692278,50.3220305256223,52.8005398378547,47.7443015904104,39.9607319181541,34.2177247037615,44.4905423350835,51.5118875659207,65.5440561247837,84.0077508362201,93.6427320584666,93.6427320584666,93.6427320584666,93.6427320584666
442,"LUX","Luxembourg",95.9267280786867,95.9267280786867,95.9267280786867,95.9267280786867,95.9267280786867,100,100,100,100,75.5403398889768,62.2944214057631,50.7866067027008,42.733452735002,34.2857120023932,27.3434659770445,43.8482827015265,65.1079701796414,70.5976250339092,74.7232558614856,70.919444345281,69.2980664822333,67.9622044860146,67.4879079427839,67.4879079427839,67.4879079427839,67.4879079427839
446,"MAC","Macao",0,0,0,0,0,0,0,0,0,23.0935502237612,41.5248811358616,55.545235142911,62.4809520226459,56.7733147311219,44.85658027584,49.0823485014857,42.7779854196849,42.3994938540291,48.7215172797603,45.6314700077613,42.9374479962831,46.424488846479,50.819410366171,50.819410366171,50.819410366171,50.819410366171
450,"MDG","Madagascar",81.8836660811945,81.8836660811945,81.8836660811945,81.8836660811945,81.8836660811945,93.3216439782378,95.5661338282529,100,91.944721841431,97.6061428617214,74.6810287451776,68.779387889036,57.5596757273886,52.4372014030278,47.4722549251375,48.6089397658966,48.140439232853,57.8097275746304,59.3224073508195,75.3855219737885,74.6320623774918,74.6017175076345,67.0736269137313,67.0736269137313,67.0736269137313,67.0736269137313
454,"MWI","Malawi",61.2456492826551,61.2456492826551,61.2456492826551,61.2456492826551,61.2456492826551,57.5853913197442,55.1216293192824,40.1453003826273,22.0111218495166,26.5729694371074,25.5987700727134,18.8321187989949,9.81689654486759,0,0,0,0,0,0,0,0.645401524751293,8.8230060932851,13.0801215962177,13.0801215962177,13.0801215962177,13.0801215962177
458,"MYS","Malaysia",33.0076810942227,33.0076810942227,33.0076810942227,33.0076810942227,33.0076810942227,33.2928569591898,39.7296481243555,34.8306836687714,34.1975277573897,27.3419933363014,21.7834910948394,24.065196382359,15.5595410428333,0,0,0,25.1823735754861,39.6501775674687,61.7281574128612,73.1291158606548,83.8912058488918,100,100,100,100,100
462,"MDV","Maldives",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35640996221713,1.2012667395709,1.2012667395709,1.2012667395709,1.2012667395709
466,"MLI","Mali",49.6388256382911,49.6388256382911,49.6388256382911,49.6388256382911,49.6388256382911,41.8120027884735,31.8512325753811,25.4977766373657,25.7575012623866,12.9812583402392,11.6114512153831,13.7385384691858,22.3775895451345,25.9229020649721,34.4014831127394,35.8134270852432,35.5817902750581,38.1548964413913,46.0581999793584,39.7307025437858,40.2126206493077,30.9520603640236,25.5893299737144,25.5893299737144,25.5893299737144,25.5893299737144
470,"MLT","Malta",72.6016255003575,72.6016255003575,72.6016255003575,72.6016255003575,72.6016255003575,92.3036890920636,100,100,100,100,93.9393074483242,88.2649482848767,75.6552477787214,70.4683380010958,74.4267079858121,90.4442971742771,100,100,75.8298234428623,62.1861880877813,49.6238435135018,51.6161902530248,65.048014709549,65.048014709549,65.048014709549,65.048014709549
584,"MHL","Marshall Islands",73.2749035754737,73.2749035754737,73.2749035754737,73.2749035754737,73.2749035754737,64.5248847860425,58.733426476175,63.6072199064924,68.0176548490034,71.3012727595876,73.2401534946478,72.8240091889739,69.712198312537,63.3312906870586,54.6737488096291,32.7482429929698,20.8445236540883,20.8477503949754,23.6103881914513,28.3975326920829,35.1174706511004,42.4854969640347,48.6602512008375,48.6602512008375,48.6602512008375,48.6602512008375
478,"MRT","Mauritania",35.5352212032728,35.5352212032728,35.5352212032728,35.5352212032728,35.5352212032728,22.9382849973834,9.66408078995147,8.24357835344681,10.2796957286791,21.7918754317177,36.9672025913866,44.5477567847856,54.2756735560956,68.8867570937696,73.107153821753,67.2476319634302,60.6762460194293,57.4857839006042,53.6445751675898,53.5877600794091,49.9409721939447,41.2013140023386,35.678189665376,35.678189665376,35.678189665376,35.678189665376
480,"MUS","Mauritius",71.4785613516171,71.4785613516171,71.4785613516171,71.4785613516171,71.4785613516171,63.0731030298264,63.2133228498952,56.4348676298763,53.0740844325421,57.4079934931581,60.6379907374729,64.193706169619,67.2217162561259,73.422012304638,74.0732227176984,70.6731091074239,69.3147138535888,59.0899979469822,55.6041576801504,45.5096647800661,46.8391122879821,43.6881703847657,39.9231604629488,39.9231604629488,39.9231604629488,39.9231604629488
484,"MEX","Mexico",0,0,0,0,0,0,0,0,2.52812499428897,17.9468638566053,21.8675527097714,29.7811976548734,30.2479750986695,29.5092601981497,26.8840041284019,26.1636333521328,26.3398934152107,29.524520154694,33.4254479172406,42.8309557470792,50.8413338482529,52.5224128076633,53.1557648070096,53.1557648070096,53.1557648070096,53.1557648070096
583,"FSM","Micronesia",59.1987009188128,59.1987009188128,59.1987009188128,59.1987009188128,59.1987009188128,62.8114643935937,66.1755084473299,69.221884435138,71.5133660933757,73.0108182832196,73.3741022835447,73.1928429941767,71.8338855638641,70.9788753564052,66.8569443431565,64.0516920010265,57.811838411798,53.2096343140117,48.2201766246477,45.7719621257282,45.4628213894942,45.3561774068432,45.7474324598569,45.7474324598569,45.7474324598569,45.7474324598569
498,"MDA","Moldova",100,100,100,100,100,100,100,100,100,100,100,99.6915824313531,83.5315274893897,78.160496448625,98.3469536310138,100,97.4807578437204,88.8393003189887,75.9770542398904,59.7167666714699,34.8612717475456,6.45209748567832,0,0,0,0
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",52.7032429217531,52.7032429217531,52.7032429217531,52.7032429217531,52.7032429217531,48.806795962626,53.4634313372233,65.4571828422112,78.4018312206508,100,100,100,79.1553519499342,65.7274193926127,51.346253682831,46.0227114698182,40.9926827895209,40.276633021675,40.8106926818466,39.9854901664004,36.0911759561855,28.2518061518912,13.9594305855692,13.9594305855692,13.9594305855692,13.9594305855692
499,"MNE","Montenegro",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.8497327845939,83.6462367207461,83.6462367207461,83.6462367207461,83.6462367207461
504,"MAR","Morocco",61.3213855553527,61.3213855553527,61.3213855553527,61.3213855553527,61.3213855553527,48.3038057601095,36.4494667278929,31.410110238783,33.9620958304281,30.9644128139434,35.027567515436,31.7077103869378,37.3042766509118,42.4908796684137,48.1298254242664,53.7020335923577,56.0141144352953,62.029166729648,61.9232239778341,62.2228461759935,56.5545982830366,52.4366825783833,50.0776729240184,50.0776729240184,50.0776729240184,50.0776729240184
508,"MOZ","Mozambique",100,100,100,100,100,100,99.2161931069427,76.6606322200272,59.146732916903,43.3339002807418,22.7457123006829,20.3641338919624,26.9413554441477,20.3017996999517,33.1025741797994,46.6188145501253,53.309435855459,56.4487272202328,57.3690902070544,60.2565866556685,63.3779763868182,78.7310598947001,88.5871326779906,88.5871326779906,88.5871326779906,88.5871326779906
104,"MMR","Myanmar",46.7772559989697,46.7772559989697,46.7772559989697,46.7772559989697,46.7772559989697,45.1453909573172,47.8111980434994,51.1175770133984,50.0119416343775,44.1529326600271,41.3290615807726,38.7335319703828,35.7992271643423,35.8502738666126,33.463581461215,30.8259537809963,32.5635215685943,36.1056650448887,35.9072689535449,30.9435084295465,29.5722084379452,31.7431997133599,28.3673108950688,28.3673108950688,28.3673108950688,28.3673108950688
516,"NAM","Namibia",100,100,100,100,100,98.6719094950747,73.0270622243328,73.9492112699419,72.6503843533523,64.5894499480514,45.6011696788052,23.3271196493209,23.800983888133,45.8091289549204,36.6372363030515,33.4382918727735,0,0,24.3017493261469,74.8308806579309,100,100,100,100,100,100
520,"NRU","Nauru",72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.6966258360824,72.2765445122717,72.2765445122717,72.2765445122717,72.2765445122717
524,"NPL","Nepal",44.904376404408,44.904376404408,44.904376404408,44.904376404408,44.904376404408,46.2793397460132,48.4470399303631,55.129818299383,62.0661364141802,66.4548389659634,68.5302024821815,67.6942540401873,66.4814283753835,60.9151231104091,54.0312599629665,46.5586397948669,37.8458132834247,33.283544906229,29.9031839177156,26.1502538670983,26.1780909401069,27.6654199330526,32.9068962430574,32.9068962430574,32.9068962430574,32.9068962430574
528,"NLD","Netherlands",82.4292053254223,82.4292053254223,82.4292053254223,82.4292053254223,82.4292053254223,91.2765611253148,100,100,96.2642911756909,81.0275618708263,72.1586502170876,55.4411543336234,47.5623222990369,80.9379811342726,100,100,100,100,100,100,93.1919279429937,50.8415650120177,14.0467296956979,14.0467296956979,14.0467296956979,14.0467296956979
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",72.8855071598097,72.8855071598097,72.8855071598097,72.8855071598097,72.8855071598097,71.7917515952873,71.2184203815359,69.492370387973,67.7469012708761,66.6715530708729,63.1021923662699,63.4631723230865,65.2537504919657,72.6815079918048,79.5392493331421,90.7026742440577,99.9784073886135,98.1984822435151,89.7832482740586,82.8756421383388,74.0334834025974,69.5978843230324,65.4204160922853,65.4204160922853,65.4204160922853,65.4204160922853
558,"NIC","Nicaragua",70.4644331705464,70.4644331705464,70.4644331705464,70.4644331705464,70.4644331705464,52.815636461191,53.4983562672148,44.0860185966001,26.7245665215103,19.5142430720503,17.1439514343991,22.0635589731353,27.7723932453307,40.1022385556217,43.9314545087159,48.3467287742561,48.9464831966346,42.7278937086043,36.1884622320663,32.1060082967066,25.1734435156933,21.3896401817802,22.2123714458036,22.2123714458036,22.2123714458036,22.2123714458036
562,"NER","Niger",13.75543794274,13.75543794274,13.75543794274,13.75543794274,13.75543794274,12.7253010878624,12.9029419443938,11.3562989594642,10.8952473371943,12.1258282149211,12.564487147711,12.3275683855508,13.6155982243969,13.0278857096834,12.788112060823,11.954109106279,17.8109743648152,19.614853514391,20.9943966302145,21.7698846377257,22.0851574404031,21.1096742068723,19.1854085009524,19.1854085009524,19.1854085009524,19.1854085009524
566,"NGA","Nigeria",38.2880997881951,38.2880997881951,38.2880997881951,38.2880997881951,38.2880997881951,37.6224416659687,34.5998600509147,33.4443839297497,31.9119788434274,35.6599139195016,34.9521516597638,37.7673425699762,43.5135411450957,46.3168533736822,52.9814216705045,54.3400075941288,52.0385410190115,49.854406040601,46.8978409515219,48.4420129393919,43.7087179886661,37.5755861969558,33.4552077826886,33.4552077826886,33.4552077826886,33.4552077826886
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","North Macedonia",87.5850420802512,87.5850420802512,87.5850420802512,87.5850420802512,87.5850420802512,96.2452834529762,100,100,100,100,100,100,100,90.0401419251113,81.0331610376238,73.4321854054587,74.4827960106307,91.234546261572,100,96.8622831627979,89.4499465102273,74.5900931337905,70.576975606405,70.576975606405,70.576975606405,70.576975606405
578,"NOR","Norway",70.2194104093289,70.2194104093289,70.2194104093289,70.2194104093289,70.2194104093289,68.5139410705409,67.5166126827907,76.4978700856017,81.229076021605,84.4431657046644,81.7834675177105,86.8622819852971,99.2798477268007,100,100,100,100,100,100,100,94.620870603173,82.9837863986289,78.9915045206867,78.9915045206867,78.9915045206867,78.9915045206867
512,"OMN","Oman",19.7260085759117,19.7260085759117,19.7260085759117,19.7260085759117,19.7260085759117,28.3453518738963,29.8468064693276,32.5306791273467,33.5769780924193,35.2724503348385,31.7946729347094,27.3782974589732,23.5166942592526,18.5931054762943,12.6605196384755,9.70481133557236,3.28752662171981,0,0,0,0.258153600009052,2.84568317947807,6.09821841058759,6.09821841058759,6.09821841058759,6.09821841058759
586,"PAK","Pakistan",25.1137797284574,25.1137797284574,25.1137797284574,25.1137797284574,25.1137797284574,26.6369376108138,31.9631357196582,34.7631472145444,38.4055029453404,40.0416377704623,35.8451997791491,32.4499298768585,31.7754985077859,31.8388489679925,26.7814062767621,26.4860358892573,28.6804918323019,35.4396933034873,38.5524294780625,42.3908199885231,44.4206895463911,44.2709385669231,45.0827896808318,45.0827896808318,45.0827896808318,45.0827896808318
585,"PLW","Palau",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,69.2049172339048,38.2635321022412,44.9165488444261,70.3423732451051,100,100,100,100,100,100,100
