"code","iso","country","WTL.ind.1995","WTL.ind.1996","WTL.ind.1997","WTL.ind.1998","WTL.ind.1999","WTL.ind.2000","WTL.ind.2001","WTL.ind.2002","WTL.ind.2003","WTL.ind.2004","WTL.ind.2005","WTL.ind.2006","WTL.ind.2007","WTL.ind.2008","WTL.ind.2009","WTL.ind.2010","WTL.ind.2011","WTL.ind.2012","WTL.ind.2013","WTL.ind.2014","WTL.ind.2015","WTL.ind.2016","WTL.ind.2017","WTL.ind.2018","WTL.ind.2019","WTL.ind.2020"
304,"GRL","Greenland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
308,"GRD","Grenada",10.7461666341167,10.7461666341167,10.7461666341167,10.7461666341167,10.7461666341167,10.7461666341167,10.7461666341167,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
320,"GTM","Guatemala",28.8598267819866,28.8598267819866,28.8598267819866,27.7275114510981,26.0803745119206,25.9621647489822,22.3109397872713,22.3109397872713,18.732968624145,18.7994112622539,18.732968624145,18.6011258819273,18.3415105337545,20.4331714634184,19.4838617318519,19.9861209290958,22.2232029086361,22.399292234534,23.4144245197899,24.5186200170776,26.6886638336852,26.6886638336852,26.6886638336852,26.6886638336852,26.6886638336852,26.6886638336852
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",38.877354431938,38.877354431938,38.877354431938,38.877354431938,28.9539275398039,36.5830896554483,36.5830896554483,19.6678228798595,13.0188249505935,9.64090785736079,0.192904273450651,0,0,0,0,0,5.47477144407294,16.749223721834,50.4008847337946,50.4008847337946,50.4008847337946,50.4008847337946,50.4008847337946,50.4008847337946,50.4008847337946,50.4008847337946
624,"GNB","Guinea-Bissau",100,100,100,100,100,100,100,100,100,19.1895894874044,19.1895894874044,13.5703029854791,13.5703029854791,12.6012405281055,36.6406843510305,33.8323599196255,33.8323599196255,33.8323599196255,40.2606023738753,54.0726611978383,100,100,100,100,100,100
328,"GUY","Guyana",40.1419523535513,40.1419523535513,40.1419523535513,36.0082772585077,26.1346890647369,25.3910090364069,23.3509649879635,22.2725569321484,23.1680566627193,29.6798434090782,32.3456600439397,35.4610175737227,41.4502539791129,42.250667602461,44.1286033903137,50.6939164295152,52.8419306726372,50.6939164295152,48.7052176415295,48.5528416834157,49.6603503217484,49.6603503217484,49.6603503217484,49.6603503217484,49.6603503217484,49.6603503217484
332,"HTI","Haiti",60.0621750969113,60.0621750969113,60.0621750969113,60.6133425539811,45.3094928291089,39.077266845317,36.017098345039,34.3190938136426,33.3452833213423,36.2387728177442,39.0010852950859,40.1674246552594,41.859272198478,41.7643277566745,41.6388385305625,44.001116934543,46.3998822822882,46.5834520254394,45.9523345579333,46.3090912324559,46.4455244588749,46.4455244588749,46.4455244588749,46.4455244588749,46.4455244588749,46.4455244588749
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",8.82435578788876,8.82435578788876,8.82435578788876,8.82435578788876,5.94539173908476,19.238943900477,14.7040607905726,15.2052767367881,11.7599218046166,15.7940691311093,17.1355757952954,22.5422321291008,24.1256622911764,34.076831962358,37.3216088935224,37.3216088935224,42.7986313662954,45.3225760051281,55.5133702285693,59.1234358041719,61.4092529225504,61.4092529225504,61.4092529225504,61.4092529225504,61.4092529225504,61.4092529225504
344,"HKG","Hong Kong",23.3186830454914,23.3186830454914,23.3186830454914,23.3186830454914,19.6966675555228,19.6966675555228,23.3186830454914,28.4231910986666,28.4231910986666,37.1475002012736,28.4231910986666,28.4231910986666,23.3186830454914,28.4231910986666,28.4231910986666,37.1475002012736,37.1475002012736,100,100,37.1475002012736,37.1475002012736,37.1475002012736,37.1475002012736,37.1475002012736,37.1475002012736,37.1475002012736
348,"HUN","Hungary",41.8883651481474,41.8883651481474,41.8883651481474,39.9490038587043,37.0219093966347,39.9490038587043,38.533756139559,37.0219093966347,35.9963614736549,35.9963614736549,35.9963614736549,38.8043668328173,39.363684545378,38.8043668328173,41.7148439262255,44.1817425141566,47.2526097636469,51.3224765708699,67.9845486911134,43.5680699066384,43.3699827550657,43.3699827550657,43.3699827550657,43.3699827550657,43.3699827550657,43.3699827550657
352,"ISL","Iceland",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
356,"IND","India",91.4519050546118,91.4519050546118,91.4519050546118,87.6711466853805,74.911848065438,74.7043227973779,67.2962241003972,62.5842707240563,62.1211948832291,63.5932281166588,63.3960409198402,66.5564443156914,72.3917729848094,72.6805501043924,76.1571618985867,68.9204958211779,62.9296324568026,61.7970339722749,61.4810084832386,53.161545992198,55.0007652006227,55.0007652006227,55.0007652006227,55.0007652006227,55.0007652006227,55.0007652006227
360,"IDN","Indonesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,"IRN","Iran",100,100,100,100,100,100,100,92.8575608639864,88.000352173743,59.4646789721829,59.4646789721829,59.4646789721829,60.3297774638727,59.0534411897334,79.5254032766832,81.7701931130179,46.3835165689311,45.8052592684801,46.2364438907782,45.9473533387173,45.3883510457846,45.3883510457846,45.3883510457846,45.3883510457846,45.3883510457846,45.3883510457846
368,"IRQ","Iraq",100,100,100,100,100,100,100,100,35.2203907076964,33.0729116066364,29.8275500211613,29.2679884080864,25.5103162974927,32.1225180647407,30.8192243993879,34.1009300943855,34.1009300943855,42.0443590619576,43.0932396688478,53.5635363699876,54.8867076179232,54.8867076179232,54.8867076179232,54.8867076179232,54.8867076179232,54.8867076179232
372,"IRL","Ireland",52.3463842420626,52.3463842420626,52.3463842420626,51.0947775895325,45.1776903913565,45.0240641122676,45.2764374744144,47.3333757607988,46.8588519618965,52.0034941712586,56.6563292013296,59.8642069812846,62.9686546823391,65.5188816436041,68.0115192351797,67.6715925659431,67.3406010443134,69.5682598204977,70.9038002533753,70.167118679443,72.6444329023505,72.6444329023505,72.6444329023505,72.6444329023505,72.6444329023505,72.6444329023505
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
380,"ITA","Italy",53.5550461760869,53.5550461760869,53.5550461760869,46.6167346854742,37.3380259117763,36.4576514829249,36.8024513119454,37.3380259117763,39.5232488701078,47.4028356237727,48.2412947455789,47.0036521952721,47.4028356237727,49.1395875367502,48.6824330735584,51.7133282043009,51.154775806677,48.6824330735584,45.8768354091977,43.8869280928527,41.9041275766355,41.9041275766355,41.9041275766355,41.9041275766355,41.9041275766355,41.9041275766355
388,"JAM","Jamaica",22.3968432153426,22.3968432153426,22.3968432153426,23.0264790708145,22.7077263886816,25.9167441776783,26.7563321451737,28.6247506924008,28.131021000255,30.8195094209376,30.2339307295897,32.0792871264912,26.7563321451737,28.131021000255,27.6559208383002,28.6247506924008,29.1386307466642,37.8626809266991,35.9228150196495,35.9228150196495,35.9228150196495,35.9228150196495,35.9228150196495,35.9228150196495,35.9228150196495,35.9228150196495
392,"JPN","Japan",66.8251846415834,66.8251846415834,66.8251846415834,67.8253649674242,67.8253649674242,81.459217697389,48.5064800773336,43.4077745726413,43.4077745726413,40.3632699386707,39.6768208552548,50.4440473010345,58.1432880614272,47.8504198249742,47.4312968264516,46.4407351326631,44.3398892900412,44.1796664124355,47.8504198249742,39.7886618705905,40.965355879328,40.965355879328,40.965355879328,40.965355879328,40.965355879328,40.965355879328
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
398,"KAZ","Kazakhstan",77.086780359595,77.086780359595,77.086780359595,74.8040804217583,69.1464281706336,68.6649461991466,64.604547448024,60.5092983634092,57.4517274342258,58.0183009783825,59.956591634274,63.4381515995741,68.5306947711457,78.9273240702408,88.1847840162545,89.1767696734586,91.026358251687,95.8168336459077,97.6995313557447,67.3827943849094,67.6913028176076,67.6913028176076,67.6913028176076,67.6913028176076,67.6913028176076,67.6913028176076
404,"KEN","Kenya",100,100,100,100,92.9051288852771,92.3260923572134,92.3260923572134,78.2122275213822,75.5600862554383,72.403675248218,72.403675248218,68.0261014414615,69.5067456579222,67.3853141105654,69.142373378496,68.7012514394311,71.6146128364223,74.5550119542126,81.1031484586487,68.4438098015403,68.875850360222,68.875850360222,68.875850360222,68.875850360222,68.875850360222,68.875850360222
296,"KIR","Kiribati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,"XKX","Kosovo",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
414,"KWT","Kuwait",63.7882598917332,63.7882598917332,63.7882598917332,63.7882598917332,70.1721533015496,75.2172952836403,38.3119419525962,29.4235096983227,27.8864329953994,27.6003136196391,24.594619988151,27.1829662450049,31.1746285450928,32.7751345793205,32.3555373291071,35.1125761604182,37.9850841738344,43.0863362558749,43.5796712747416,45.1874522028692,48.429338056178,48.429338056178,48.429338056178,48.429338056178,48.429338056178,48.429338056178
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,"LAO","Laos",37.0498770840277,37.0498770840277,37.0498770840277,36.1119205190425,35.8368311410465,34.9187526734226,47.7081069439365,57.1337556068104,58.704149701855,44.4897892378687,46.7017127830215,45.769829169095,44.4897892378687,44.0904767268426,25.8197592238568,22.7070639090352,21.6275699775682,21.3877465333896,21.6275699775682,34.3620484645313,44.625757618194,44.625757618194,44.625757618194,44.625757618194,44.625757618194,44.625757618194
428,"LVA","Latvia",57.8849194977802,57.8849194977802,57.8849194977802,58.7504568028661,58.1668732366205,76.6657296510411,68.6800625227257,66.848682166851,67.4300440390168,66.2929791328426,66.2929791328426,77.9698471097877,76.6657296510411,74.4038645340722,62.5572387397157,61.399870496232,60.6834569179005,61.7739644580353,61.399870496232,57.3392720634208,58.1668732366205,58.1668732366205,58.1668732366205,58.1668732366205,58.1668732366205,58.1668732366205
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,"LSO","Lesotho",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
430,"LBR","Liberia",9.39522990415094,9.39522990415094,9.39522990415094,9.78270403479173,10.182479965155,15.7008118049159,12.6417607411077,11.9220403549253,7.6187686608267,4.94216444055088,9.58747674307226,13.1454926181591,12.6417607411077,18.5104348429976,28.9181301148317,29.8510105507489,34.4795296348197,44.6825439484153,62.0917704050672,48.2999275624969,53.3951786000378,53.3951786000378,53.3951786000378,53.3951786000378,53.3951786000378,53.3951786000378
434,"LBY","Libya",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
438,"LIE","Liechtenstein",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
440,"LTU","Lithuania",42.2077206752507,42.2077206752507,42.2077206752507,41.9045776413624,38.977869089824,50.0357502308811,53.2753203254855,53.2753203254855,54.0367680910667,64.4035827528604,64.4035827528604,68.6099237351506,61.2559597443511,54.8472379396563,47.4613588009808,47.9358464965584,47.00410202916,47.00410202916,45.7242371978532,41.6085608142041,41.9045776413624,41.9045776413624,41.9045776413624,41.9045776413624,41.9045776413624,41.9045776413624
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"MAC","Macao",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,13.9106352675551,13.9106352675551,13.9106352675551,13.9106352675551,13.9106352675551,13.9106352675551,13.9106352675551
450,"MDG","Madagascar",51.2285586051601,51.2285586051601,51.2285586051601,48.9472917333092,42.1522172235158,40.1031582595358,39.608716493785,40.4352795743635,39.9527767083566,44.0369590604334,48.9472917333092,51.3511515360561,51.7898765260693,54.5609893215242,53.2775387744578,54.2470221027626,53.2775387744578,55.4670824047683,54.720958017976,54.092925967866,55.4670824047683,55.4670824047683,55.4670824047683,55.4670824047683,55.4670824047683,55.4670824047683
454,"MWI","Malawi",36.1825332332671,36.1825332332671,36.1825332332671,35.1529071212426,29.3141040703352,33.1328676394686,29.7240640388976,24.3732460437166,23.839795860254,26.9184936154755,28.3908165399492,32.4033228214668,49.4623132978819,55.0224367653606,55.2840274164824,56.8288156086115,55.9628135381579,52.7758281011978,56.3883717748994,53.7902712548781,54.5150138564259,54.5150138564259,54.5150138564259,54.5150138564259,54.5150138564259,54.5150138564259
458,"MYS","Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,"MDV","Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,"MLI","Mali",48.8565794283211,48.8565794283211,48.8565794283211,39.6785400647897,34.7458221102422,36.3955433780438,37.8495830749832,39.4153047200977,48.3169714845435,70.6690453835058,74.6706796596465,73.4473891424943,73.4473891424943,71.6405237799189,87.7514939735421,80.5704393526865,76.0257146235496,76.0257146235496,78.6690893914038,62.3211015023161,63.6763540467355,63.6763540467355,63.6763540467355,63.6763540467355,63.6763540467355,63.6763540467355
470,"MLT","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",60.3887386189653,60.3887386189653,60.3887386189653,61.2687358010217,58.0667404918886,61.0429045622234,63.7824039335801,66.2315288402832,67.6614798452023,83.7595268513685,88.6873658709895,86.8222003689306,86.8222003689306,81.2979094551451,75.2114901188451,73.2963122970478,73.2963122970478,73.2963122970478,75.9205791687997,85.1979845280375,90.8776342072879,90.8776342072879,90.8776342072879,90.8776342072879,90.8776342072879,90.8776342072879
480,"MUS","Mauritius",100,100,100,100,100,100,13.9106352675551,5.18259590733105,5.18259590733105,5.18259590733105,0.0768440972033488,0.0768440972033488,5.18259590733105,0.0768440972033488,0,0.0768440972033488,5.18259590733105,5.18259590733105,13.9106352675551,100,100,100,100,100,100,100
484,"MEX","Mexico",9.12557857473456,9.12557857473456,9.12557857473456,7.7344342645013,6.13377300237609,15.3742568893139,9.71179171530031,6.48551125087229,3.28997840560766,2.0945190578087,1.41575429285638,4.18906262806217,7.5875864585028,12.8893214529386,18.2347932742265,25.458844556363,27.9944101548874,29.8701472608259,36.5964900241054,43.5061413817457,46.8690477296007,46.8690477296007,46.8690477296007,46.8690477296007,46.8690477296007,46.8690477296007
583,"FSM","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"MDA","Moldova",100,100,100,63.3266620259359,54.6333870842318,54.6333870842318,43.1159481308417,43.1159481308417,45.9224175603708,49.539245634077,49.539245634077,100,100,100,49.539245634077,49.539245634077,49.539245634077,49.539245634077,49.539245634077,100,100,100,100,100,100,100
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",79.2613429007527,79.2613429007527,79.2613429007527,74.0747399587762,73.1300302108761,73.7518977376408,75.4558452396425,76.6011483063418,77.8611315769218,78.7770993277738,85.5278622979174,85.5278622979174,85.5278622979174,85.5278622979174,90.4290611857802,90.4290611857802,74.0747399587762,74.0747399587762,70.9105797386241,67.9744413730164,67.9744413730164,67.9744413730164,67.9744413730164,67.9744413730164,67.9744413730164,67.9744413730164
499,"MNE","Montenegro",20.479854884808,20.479854884808,20.479854884808,20.479854884808,20.3214809039312,41.3916270765682,46.4914092784601,46.4914092784601,42.2595616944406,36.5725894946819,43.1917740296138,43.1917740296138,43.1917740296138,47.8161376833176,100,100,100,100,100,100,100,100,100,100,100,100
504,"MAR","Morocco",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
508,"MOZ","Mozambique",100,100,100,100,89.9195683788634,87.7215272210363,70.7687056580334,69.111368219705,59.6549176454646,56.9755786203067,54.7307340530574,54.1565575875733,49.5633951614949,46.1121620907699,43.030893359136,40.7978640636481,38.7357581438166,38.2901151546335,38.546460580149,37.0586882193677,39.283602859725,39.283602859725,39.283602859725,39.283602859725,39.283602859725,39.283602859725
104,"MMR","Myanmar",43.1842297555952,43.1842297555952,43.1842297555952,42.0014158165845,26.8006902864955,25.3447180921341,28.1216948639255,27.6485787810045,27.6485787810045,36.1685192331852,39.2586860697253,38.7502273179902,39.6539730429597,40.3416741833705,51.3786684323395,46.6263530683934,41.3722745132242,42.3281800002474,40.3416741833705,38.2615041209048,41.2197806019921,41.2197806019921,41.2197806019921,41.2197806019921,41.2197806019921,41.2197806019921
516,"NAM","Namibia",98.1440183647152,98.1440183647152,98.1440183647152,71.5160363611051,70.8423178641273,67.9272576025946,69.0137088395254,66.455372093691,58.4892280258323,52.6813304535672,43.9678077501418,34.419873675788,29.0760265387655,27.282527899702,22.3441015056827,13.7922485765286,15.157440126265,16.7334021310636,17.8631110444112,21.4949979349837,98.1440183647152,98.1440183647152,98.1440183647152,98.1440183647152,98.1440183647152,98.1440183647152
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
528,"NLD","Netherlands",54.7736053703675,54.7736053703675,54.7736053703675,54.0757606393566,38.3728005606143,37.9885480373271,34.6795274439838,31.3716831818895,30.2484817010384,34.1803096829095,34.0412370164146,36.6437900762536,40.8435933404723,39.8182888043843,42.6255776137724,44.2272928365516,44.2272928365516,46.6136322623475,55.5124021269776,41.2047910566326,41.4514766482426,41.4514766482426,41.4514766482426,41.4514766482426,41.4514766482426,41.4514766482426
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",68.058244056635,68.058244056635,68.058244056635,66.8673906769989,65.2688607447461,70.8425141006909,70.8425141006909,72.5056975615872,74.4224576877353,74.4224576877353,87.9198386063185,73.4276441407789,66.8673906769989,59.0714872380099,53.8806578331243,52.3561954877826,52.5369619969047,52.0022655472861,54.0848766805037,54.7181892912778,56.5815094968465,56.5815094968465,56.5815094968465,56.5815094968465,56.5815094968465,56.5815094968465
558,"NIC","Nicaragua",58.4713321176834,58.4713321176834,58.4713321176834,60.9876603241169,56.3750479849161,53.7679133453002,49.766700215795,49.766700215795,40.7673017698823,34.0080183083809,34.0080183083809,37.3590005636698,37.7929657434239,38.9481932796614,47.192212251937,47.192212251937,47.192212251937,51.6090549022711,60.9876603241169,58.4713321176834,64.1356447575353,64.1356447575353,64.1356447575353,64.1356447575353,64.1356447575353,64.1356447575353
562,"NER","Niger",100,100,100,100,100,100,100,100,100,100,100,100,86.1311378339464,86.1311378339464,86.1311378339464,86.1311378339464,86.1311378339464,100,100,100,100,100,100,100,100,100
566,"NGA","Nigeria",44.9560059993814,44.9560059993814,44.9560059993814,43.7048746987697,38.9475412617271,41.5967691438403,42.8351113062549,49.0971182565083,50.7626727742802,70.2866883847635,74.8628225084121,80.952376242342,70.2866883847635,64.4443428793937,63.9999107682567,63.2923637389231,61.619647700538,64.9050356245592,69.1413667514008,58.5358114666465,59.4146523358194,59.4146523358194,59.4146523358194,59.4146523358194,59.4146523358194,59.4146523358194
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",48.4863502192207,48.4863502192207,48.4863502192207,46.1940249520279,34.6661660760547,37.4743740123295,39.7685145616557,39.7685145616557,33.8538930209694,39.7685145616557,38.5692738653867,38.5692738653867,38.5692738653867,41.0940979489718,31.690875291926,31.0452306987964,28.7501814268573,28.2362956742036,16.0140776414509,16.5998211900444,16.5998211900444,16.5998211900444,16.5998211900444,16.5998211900444,16.5998211900444,16.5998211900444
807,"MKD","North Macedonia",100,100,100,46.086085950495,46.086085950495,32.2633773072949,32.2633773072949,32.2633773072949,37.3663574171254,37.3663574171254,32.2633773072949,32.2633773072949,32.2633773072949,32.2633773072949,32.2633773072949,100,46.086085950495,46.086085950495,46.086085950495,19.9156413097305,19.9156413097305,19.9156413097305,19.9156413097305,19.9156413097305,19.9156413097305,19.9156413097305
578,"NOR","Norway",30.8581459069521,30.8581459069521,30.8581459069521,29.2948556592074,12.2798520801578,11.7950676107882,11.5607756067064,12.0664557690034,12.2124402951423,27.589516271679,34.7450852430456,38.9770690080491,37.1927599100554,30.3257705010203,25.0102123578585,24.8654183886763,25.2162154094385,27.0451934592045,32.3445473055255,36.7396422184634,38.0418307154108,38.0418307154108,38.0418307154108,38.0418307154108,38.0418307154108,38.0418307154108
512,"OMN","Oman",100,100,100,100,100,100,60.2049769501855,60.2049769501855,60.2049769501855,42.7890253801044,42.7890253801044,46.4071585999725,39.9817723379525,39.9817723379525,46.4071585999725,46.4071585999725,46.4071585999725,60.2049769501855,60.2049769501855,39.9817723379525,34.0672206830243,34.0672206830243,34.0672206830243,34.0672206830243,34.0672206830243,34.0672206830243
586,"PAK","Pakistan",72.512643511347,72.512643511347,72.512643511347,70.4180649508688,60.6115097230605,64.2152476847221,65.0592278757493,63.8575670397411,63.5097657580175,73.9994251067652,74.6055727090909,74.8142836403672,79.3204797676952,85.886806840899,86.4042975456976,72.8682082660878,53.7853713424367,53.7458130124367,53.7853713424367,52.649553448004,54.3941605570879,54.3941605570879,54.3941605570879,54.3941605570879,54.3941605570879,54.3941605570879
585,"PLW","Palau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"PAN","Panama",27.0353392976682,27.0353392976682,27.0353392976682,26.1248886823371,25.5525492321319,34.5605995567037,36.4056247953794,30.2440220422529,30.2440220422529,24.2261066482229,24.4804527016599,18.6273584891976,14.2988670234023,12.8923414341689,12.7903844149998,10.8203818798751,12.0031488698672,17.694268950696,18.1521733711552,20.3548203615846,24.2261066482229,24.2261066482229,24.2261066482229,24.2261066482229,24.2261066482229,24.2261066482229
598,"PNG","Papua New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,"PRY","Paraguay",51.1940559353532,51.1940559353532,51.1940559353532,45.4360528014759,34.0514082006968,31.0529002253173,28.8247168786902,28.6904337109672,27.6460322784417,25.1890979736618,26.7087048858128,28.316828710157,28.9812812729118,30.9008822085789,46.3406848227084,46.0408393139948,44.9492283572255,46.0318636070449,47.7140542407567,45.3507635087218,49.2847553834758,49.2847553834758,49.2847553834758,49.2847553834758,49.2847553834758,49.2847553834758
604,"PER","Peru",52.8921928295776,52.8921928295776,52.8921928295776,51.3318872684307,47.0241114815485,47.2874362143363,37.3935138862547,33.9871244117225,26.7721427316337,26.123796385627,25.319821218736,25.8541038473407,24.4551066950348,28.991890658091,26.798261036186,28.266307609524,30.6527879338991,35.6941553951298,36.3745804849812,41.1045332387137,42.9895566696848,42.9895566696848,42.9895566696848,42.9895566696848,42.9895566696848,42.9895566696848
608,"PHL","Philippines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,"POL","Poland",47.6248592827535,47.6248592827535,47.6248592827535,46.7044524923407,39.6442451563896,39.476480281413,41.9549410076436,41.6542075015843,41.1684143400416,47.0038418862264,52.1760566359947,54.150507984647,58.5893732314488,52.8807006075636,53.1246249244026,50.8750525831134,51.0827654073626,50.8750525831134,55.5628647867701,44.4116477499575,45.7093232005178,45.7093232005178,45.7093232005178,45.7093232005178,45.7093232005178,45.7093232005178
620,"PRT","Portugal",48.1357442663885,48.1357442663885,48.1357442663885,49.141948312122,44.762509377478,48.1357442663885,48.1357442663885,50.2355873185205,47.2040236485066,46.3365152657587,43.3635623272668,44.762509377478,41.5193772721805,42.10460267441,45.5249361539539,49.141948312122,46.3365152657587,54.2364574201042,51.4333153838144,41.5193772721805,41.5193772721805,41.5193772721805,41.5193772721805,41.5193772721805,41.5193772721805,41.5193772721805
634,"QAT","Qatar",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0
178,"COG","Republic of Congo",16.9547841805136,16.9547841805136,16.9547841805136,15.9961623550682,14.0687248332244,20.216110187888,13.8972720294899,13.6985067087079,13.7776367613599,13.4350552043959,14.8327112470199,26.0970954967155,28.8272771249224,28.5998680475461,30.2486220669043,29.9225875195427,25.7843024989789,26.3100256270717,27.9107711724817,33.1679380693938,36.2452401293705,36.2452401293705,36.2452401293705,36.2452401293705,36.2452401293705,36.2452401293705
642,"ROU","Romania",40.0227579423051,40.0227579423051,40.0227579423051,38.6860186811316,32.128551034999,32.6411398749688,36.7107644346786,37.7286544764954,38.3426007204442,49.7464884950521,54.7510599445348,60.384351793032,59.3165453291127,61.8605759052165,67.7415186500851,68.2513966125883,64.8519193472493,67.7415186500851,67.4941180725788,65.4623326344204,66.5504322352067,66.5504322352067,66.5504322352067,66.5504322352067,66.5504322352067,66.5504322352067
643,"RUS","Russia",33.3216540840448,33.3216540840448,33.3216540840448,31.6128306930402,24.3473203467363,25.5355192633406,23.4400458360999,22.7144439528624,21.9972095582651,23.3889626942802,25.3103959356219,28.1382254159358,27.6988312237591,27.6916305636814,30.5784553688282,31.5500013638811,32.2492466112425,36.6270153592615,40.6614368803995,41.6428447229573,42.9953773710893,42.9953773710893,42.9953773710893,42.9953773710893,42.9953773710893,42.9953773710893
646,"RWA","Rwanda",79.3536081458578,79.3536081458578,79.3536081458578,63.4069063313435,49.8547312518884,49.3891575532694,41.6220732195402,35.9573152136941,33.339127340353,35.1943489927247,35.1205344407069,39.1648103583396,40.9029846631436,47.88315618744,45.4896511135074,45.3230812562619,44.9964090965151,50.0941361402212,51.1000429852303,55.8063359011444,57.868430241617,57.868430241617,57.868430241617,57.868430241617,57.868430241617,57.868430241617
