"code","iso","country","PBD.ind.1995","PBD.ind.1996","PBD.ind.1997","PBD.ind.1998","PBD.ind.1999","PBD.ind.2000","PBD.ind.2001","PBD.ind.2002","PBD.ind.2003","PBD.ind.2004","PBD.ind.2005","PBD.ind.2006","PBD.ind.2007","PBD.ind.2008","PBD.ind.2009","PBD.ind.2010","PBD.ind.2011","PBD.ind.2012","PBD.ind.2013","PBD.ind.2014","PBD.ind.2015","PBD.ind.2016","PBD.ind.2017","PBD.ind.2018","PBD.ind.2019","PBD.ind.2020"
242,"FJI","Fiji",65.3044565869764,65.3044565869764,65.3044565869764,65.3044565869764,65.3044565869764,65.3044565869764,66.0031859117395,66.7019152365028,67.4006445612659,68.099373886029,68.798103210792,69.4968325355553,70.1955618603184,70.8942911850815,71.5930205098448,72.2917498346079,72.7476752448453,73.2036006550827,73.6595260653198,74.1154514755572,74.5713768857946,75.1702179190866,75.7690589523787,76.367899985671,76.966741018963,76.966741018963
246,"FIN","Finland",96.6779231434878,96.6779231434878,96.6779231434878,96.6779231434878,96.6779231434878,96.6779231434878,97.4923792509663,98.3068353584449,99.1212914659235,99.935747573402,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
250,"FRA","France",64.8324581315009,64.8324581315009,64.8324581315009,64.8324581315009,64.8324581315009,64.8324581315009,65.8968562683323,66.9612544051637,68.0256525419949,69.0900506788263,70.1544488156577,71.2188469524891,72.2832450893205,73.3476432261517,74.4120413629831,75.4764394998145,76.4751170132404,77.4737945266662,78.4724720400918,79.4711495535176,80.4698270669434,81.3590444830599,82.2482618991763,83.1374793152928,84.0266967314093,84.0266967314093
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",42.5796549382897,42.5796549382897,42.5796549382897,42.5796549382897,42.5796549382897,42.5796549382897,43.0782754128273,43.5768958873652,44.0755163619028,44.5741368364407,45.0727573109783,45.5713777855159,46.0699982600538,46.5686187345914,47.0672392091293,47.5658596836669,48.3161633267472,49.0664669698274,49.8167706129077,50.567074255988,51.3173778990682,52.0062407862627,52.6951036734569,53.3839665606513,54.0728294478457,54.0728294478457
270,"GMB","Gambia",36.3213218136489,36.3213218136489,36.3213218136489,36.3213218136489,36.3213218136489,36.3213218136489,36.2816490086975,36.2419762037464,36.202303398795,36.1626305938439,36.1229577888925,36.0832849839411,36.04361217899,36.0039393740386,35.9642665690874,35.924593764136,36.1896706800272,36.4547475959184,36.7198245118095,36.9849014277007,37.2499783435918,37.2097997349568,37.1696211263216,37.1294425176865,37.0892639090515,37.0892639090515
268,"GEO","Georgia",42.8885615574266,42.8885615574266,42.8885615574266,42.8885615574266,42.8885615574266,42.8885615574266,43.0616838434173,43.2348061294084,43.4079284153992,43.58105070139,43.7541729873807,43.9272952733718,44.1004175593626,44.2735398453534,44.4466621313444,44.6197844173352,45.5457636495692,46.4717428818032,47.397722114037,48.323701346271,49.249680578505,49.4171989399931,49.5847173014811,49.7522356629692,49.9197540244574,49.9197540244574
276,"DEU","Germany",75.8555649860582,75.8555649860582,75.8555649860582,75.8555649860582,75.8555649860582,75.8555649860582,76.7418428970176,77.6281208079768,78.5143987189362,79.4006766298954,80.2869545408548,81.1732324518142,82.0595103627734,82.9457882737328,83.832066184692,84.7183440956514,85.3151528193892,85.9119615431271,86.5087702668652,87.1055789906031,87.7023877143409,88.4566721885163,89.210956662692,89.9652411368674,90.7195256110428,90.7195256110428
288,"GHA","Ghana",49.8657508524742,49.8657508524742,49.8657508524742,49.8657508524742,49.8657508524742,49.8657508524742,49.9031346522204,49.9405184519666,49.9779022517128,50.015286051459,50.0526698512054,50.0900536509516,50.1274374506978,50.164821250444,50.2022050501902,50.2395888499363,50.737249657819,51.2349104657014,51.732571273584,52.2302320814664,52.7278928893491,53.3649318021948,54.0019707150402,54.6390096278856,55.2760485407313,55.2760485407313
300,"GRC","Greece",56.0439798155447,56.0439798155447,56.0439798155447,56.0439798155447,56.0439798155447,56.0439798155447,56.8036184066755,57.563256997806,58.3228955889368,59.0825341800673,59.8421727711981,60.6018113623288,61.3614499534594,62.1210885445901,62.8807271357207,63.6403657268514,64.4513458171131,65.2623259073748,66.0733059976365,66.8842860878982,67.6952661781599,68.1222887516783,68.5493113251967,68.9763338987149,69.4033564722334,69.4033564722334
304,"GRL","Greenland",44.2779858828731,44.2779858828731,44.2779858828731,44.2779858828731,44.2779858828731,44.2779858828731,45.0397423020304,45.8014987211879,46.5632551403453,47.3250115595027,48.0867679786601,48.8485243978175,49.6102808169749,50.3720372361323,51.1337936552897,51.8955500744471,52.8253040840476,53.7550580936482,54.6848121032485,55.614566112849,56.5443201224495,57.2303206071776,57.9163210919055,58.6023215766333,59.2883220613614,59.2883220613614
308,"GRD","Grenada",31.7981711580358,31.7981711580358,31.7981711580358,31.7981711580358,31.7981711580358,31.7981711580358,32.267992807541,32.7378144570462,33.2076361065514,33.6774577560566,34.1472794055617,34.6171010550669,35.0869227045721,35.5567443540773,36.0265660035825,36.4963876530876,37.1924161881879,37.8884447232883,38.5844732583885,39.280501793489,39.9765303285892,40.4637799957657,40.9510296629425,41.438279330119,41.9255289972958,41.9255289972958
320,"GTM","Guatemala",23.9977598396167,23.9977598396167,23.9977598396167,23.9977598396167,23.9977598396167,23.9977598396167,24.3123180317239,24.6268762238311,24.9414344159382,25.2559926080454,25.5705508001523,25.8851089922594,26.1996671843666,26.5142253764738,26.8287835685809,27.1433417606881,27.2832796779938,27.4232175952992,27.5631555126049,27.7030934299103,27.843031347216,28.5366220869708,29.2302128267255,29.9238035664803,30.6173943062351,30.6173943062351
831,"GGY","Guernsey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"GIN","Guinea",33.170869608369,33.170869608369,33.170869608369,33.170869608369,33.170869608369,33.170869608369,32.8922632667602,32.6136569251512,32.3350505835424,32.0564442419336,31.7778379003246,31.4992315587158,31.220625217107,30.9420188754982,30.6634125338892,30.3848061922804,30.4305652327598,30.4763242732391,30.5220833137187,30.567842354198,30.6136013946773,31.1772357259911,31.7408700573049,32.3045043886189,32.8681387199326,32.8681387199326
624,"GNB","Guinea-Bissau",24.4534490472395,24.4534490472395,24.4534490472395,24.4534490472395,24.4534490472395,24.4534490472395,24.4329307968428,24.412412546446,24.3918942960492,24.3713760456525,24.3508577952555,24.3303395448587,24.309821294462,24.2893030440652,24.2687847936685,24.2482665432717,24.6221786003664,24.9960906574611,25.3700027145555,25.7439147716501,26.1178268287448,26.7136678803737,27.3095089320028,27.905349983632,28.5011910352608,28.5011910352608
328,"GUY","Guyana",16.9614014007357,16.9614014007357,16.9614014007357,16.9614014007357,16.9614014007357,16.9614014007357,17.2717241681731,17.5820469356103,17.8923697030477,18.2026924704849,18.5130152379221,18.8233380053596,19.1336607727968,19.4439835402343,19.7543063076715,20.0646290751089,20.5279412867937,20.9912534984785,21.454565710163,21.9178779218478,22.3811901335326,23.0113836186515,23.6415771037702,24.2717705888891,24.901964074008,24.901964074008
332,"HTI","Haiti",7.9060180252818,7.9060180252818,7.9060180252818,7.9060180252818,7.9060180252818,7.9060180252818,8.02461592664262,8.14321382800374,8.2618117293646,8.38040963072568,8.49900753208655,8.61760543344738,8.73620333480849,8.85480123616935,8.97339913753046,9.09199703889129,9.34219294604951,9.59238885320748,9.8425847603657,10.0927806675236,10.3429765746819,10.7794291700372,11.2158817653926,11.6523343607479,12.0887869561033,12.0887869561033
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",19.0214229565991,19.0214229565991,19.0214229565991,19.0214229565991,19.0214229565991,19.0214229565991,19.0423914673125,19.0633599780256,19.084328488739,19.1052969994523,19.1262655101654,19.1472340208788,19.1682025315921,19.1891710423055,19.2101395530186,19.231108063732,19.0356996846346,18.8402913055372,18.6448829264396,18.4494745473423,18.2540661682449,18.8576509534584,19.4612357386716,20.0648205238851,20.6684053090983,20.6684053090983
344,"HKG","Hong Kong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"HUN","Hungary",54.7388978823107,54.7388978823107,54.7388978823107,54.7388978823107,54.7388978823107,54.7388978823107,55.4608336379487,56.1827693935867,56.9047051492247,57.6266409048627,58.3485766605005,59.0705124161385,59.7924481717765,60.5143839274145,61.2363196830525,61.9582554386905,62.5845150894916,63.2107747402924,63.8370343910934,64.4632940418942,65.0895536926952,65.8713725460093,66.6531913993233,67.4350102526371,68.2168291059512,68.2168291059512
352,"ISL","Iceland",75.0699054316503,75.0699054316503,75.0699054316503,75.0699054316503,75.0699054316503,75.0699054316503,76.2069475919107,77.3439897521711,78.4810319124315,79.6180740726919,80.7551162329521,81.8921583932125,83.0292005534729,84.1662427137333,85.3032848739937,86.4403270342541,87.584045682241,88.7277643302279,89.8714829782145,91.0152016262014,92.1589202741884,93.1428325054696,94.1267447367509,95.1106569680321,96.0945691993134,96.0945691993134
356,"IND","India",13.6950561095888,13.6950561095888,13.6950561095888,13.6950561095888,13.6950561095888,13.6950561095888,14.0364099112182,14.3777637128476,14.7191175144773,15.0604713161067,15.4018251177361,15.7431789193655,16.084532720995,16.4258865226246,16.767240324254,17.1085941258835,17.4527947904363,17.7969954549895,18.1411961195423,18.4853967840955,18.8295974486483,19.3724625782598,19.915327707871,20.4581928374824,21.0010579670939,21.0010579670939
360,"IDN","Indonesia",29.3872453499514,29.3872453499514,29.3872453499514,29.3872453499514,29.3872453499514,29.3872453499514,29.4241397507262,29.4610341515011,29.4979285522762,29.5348229530511,29.5717173538259,29.6086117546008,29.6455061553757,29.6824005561507,29.7192949569256,29.7561893577004,30.1922293249956,30.6282692922906,31.0643092595857,31.5003492268807,31.9363891941758,32.5938189495741,33.2512487049721,33.9086784603704,34.5661082157684,34.5661082157684
364,"IRN","Iran",13.4753741211139,13.4753741211139,13.4753741211139,13.4753741211139,13.4753741211139,13.4753741211139,14.3067189319959,15.1380637428779,15.9694085537599,16.8007533646419,17.6320981755236,18.4634429864056,19.2947877972876,20.1261326081696,20.9574774190516,21.7888222299336,22.4357099904029,23.0825977508723,23.7294855113414,24.3763732718107,25.0232610322801,25.6050921405748,26.1869232488695,26.7687543571642,27.3505854654589,27.3505854654589
368,"IRQ","Iraq",20.9788935509526,20.9788935509526,20.9788935509526,20.9788935509526,20.9788935509526,20.9788935509526,21.3786613500434,21.7784291491343,22.1781969482249,22.5779647473157,22.9777325464065,23.3775003454974,23.7772681445882,24.1770359436788,24.5768037427696,24.9765715418604,25.6838242516446,26.391076961429,27.0983296712132,27.8055823809976,28.5128350907818,28.7928069149016,29.0727787390214,29.3527505631414,29.6327223872612,29.6327223872612
372,"IRL","Ireland",57.770944184293,57.770944184293,57.770944184293,57.770944184293,57.770944184293,57.770944184293,59.4208932998682,61.0708424154432,62.7207915310185,64.3707406465934,66.0206897621687,67.6706388777439,69.3205879933189,70.9705371088941,72.6204862244692,74.2704353400444,75.2221147445932,76.1737941491421,77.1254735536909,78.0771529582398,79.0288323627886,79.9434591986119,80.8580860344349,81.7727128702581,82.6873397060811,82.6873397060811
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",72.6028237294959,72.6028237294959,72.6028237294959,72.6028237294959,72.6028237294959,72.6028237294959,73.8178252950002,75.0328268605045,76.2478284260087,77.462829991513,78.6778315570173,79.8928331225218,81.1078346880261,82.3228362535303,83.5378378190346,84.7528393845389,85.6240577219741,86.4952760594092,87.3664943968446,88.2377127342798,89.108931071715,89.8483515691426,90.5877720665701,91.3271925639979,92.0666130614254,92.0666130614254
380,"ITA","Italy",64.3005358986012,64.3005358986012,64.3005358986012,64.3005358986012,64.3005358986012,64.3005358986012,65.291087388194,66.2816388777868,67.2721903673793,68.2627418569721,69.2532933465649,70.2438448361577,71.2343963257505,72.2249478153431,73.2154993049359,74.2060507945287,75.0023696956688,75.7986885968089,76.595007497949,77.3913263990892,78.1876453002293,79.0061978825711,79.8247504649128,80.6433030472543,81.4618556295961,81.4618556295961
388,"JAM","Jamaica",43.8158315175504,43.8158315175504,43.8158315175504,43.8158315175504,43.8158315175504,43.8158315175504,44.1050993089911,44.3943671004317,44.6836348918723,44.972902683313,45.2621704747536,45.5514382661942,45.8407060576348,46.1299738490755,46.4192416405161,46.7085094319567,46.7026154526846,46.6967214734125,46.6908274941403,46.6849335148682,46.679039535596,47.2241119173279,47.7691842990595,48.3142566807914,48.8593290625233,48.8593290625233
392,"JPN","Japan",91.6744667527753,91.6744667527753,91.6744667527753,91.6744667527753,91.6744667527753,91.6744667527753,92.7046359299811,93.734805107187,94.7649742843928,95.7951434615987,96.8253126388042,97.8554818160101,98.8856509932159,99.9158201704218,100,100,100,100,100,100,100,100,100,100,100,100
832,"JEY","Jersey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"JOR","Jordan",31.7744385524084,31.7744385524084,31.7744385524084,31.7744385524084,31.7744385524084,31.7744385524084,32.66413993114,33.5538413098713,34.4435426886029,35.3332440673342,36.2229454460658,37.1126468247974,38.0023482035287,38.8920495822602,39.7817509609916,40.6714523397231,41.497371841978,42.3232913442332,43.1492108464881,43.9751303487432,44.8010498509981,45.2800270004447,45.7590041498915,46.237981299338,46.7169584487845,46.7169584487845
398,"KAZ","Kazakhstan",36.7046578100853,36.7046578100853,36.7046578100853,36.7046578100853,36.7046578100853,36.7046578100853,37.1975510909368,37.6904443717883,38.1833376526398,38.6762309334913,39.1691242143425,39.662017495194,40.1549107760455,40.647804056897,41.1406973377485,41.6335906186,43.0104921552449,44.3873936918898,45.7642952285345,47.1411967651794,48.5180983018243,49.6003633972785,50.6826284927325,51.7648935881867,52.8471586836409,52.8471586836409
404,"KEN","Kenya",42.3195158125946,42.3195158125946,42.3195158125946,42.3195158125946,42.3195158125946,42.3195158125946,42.5190471820813,42.7185785515678,42.9181099210546,43.1176412905413,43.3171726600278,43.5167040295146,43.7162353990013,43.9157667684881,44.1152981379746,44.3148295074613,45.0353324394216,45.7558353713818,46.4763383033421,47.1968412353024,47.9173441672626,48.591229477835,49.2651147884074,49.9390000989798,50.6128854095523,50.6128854095523
296,"KIR","Kiribati",33.3114669400343,33.3114669400343,33.3114669400343,33.3114669400343,33.3114669400343,33.3114669400343,33.4795792452575,33.6476915504807,33.815803855704,33.9839161609272,34.1520284661502,34.3201407713734,34.4882530765966,34.6563653818199,34.8244776870431,34.9925899922663,35.1869570494751,35.3813241066835,35.5756911638923,35.7700582211007,35.9644252783095,36.2292634246634,36.4941015710173,36.7589397173713,37.0237778637252,37.0237778637252
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",40.6713481390603,40.6713481390603,40.6713481390603,40.6713481390603,40.6713481390603,40.6713481390603,41.5264492798344,42.3815504206086,43.2366515613827,44.0917527021569,44.946853842931,45.8019549837052,46.6570561244793,47.5121572652534,48.3672584060276,49.2223595468017,50.3639287480387,51.5054979492757,52.647067150513,53.78863635175,54.930205552987,55.3898863493481,55.8495671457091,56.3092479420703,56.7689287384312,56.7689287384312
417,"KGZ","Kyrgyzstan",35.2535573333679,35.2535573333679,35.2535573333679,35.2535573333679,35.2535573333679,35.2535573333679,35.200722881666,35.1478884299643,35.0950539782623,35.0422195265606,34.9893850748587,34.9365506231567,34.883716171455,34.8308817197531,34.7780472680514,34.7252128163495,35.3407910455529,35.9563692747566,36.57194750396,37.1875257331637,37.8031039623671,38.5579432996156,39.3127826368642,40.0676219741129,40.8224613113613,40.8224613113613
418,"LAO","Laos",25.6266646956024,25.6266646956024,25.6266646956024,25.6266646956024,25.6266646956024,25.6266646956024,25.9746331705562,26.3226016455097,26.6705701204635,27.0185385954173,27.3665070703709,27.7144755453246,28.0624440202784,28.4104124952322,28.7583809701858,29.1063494451396,29.8351957791281,30.5640421131166,31.2928884471054,32.0217347810939,32.7505811150824,33.2368135906914,33.7230460663005,34.2092785419095,34.6955110175186,34.6955110175186
428,"LVA","Latvia",65.9381565139961,65.9381565139961,65.9381565139961,65.9381565139961,65.9381565139961,65.9381565139961,66.4028007116315,66.8674449092669,67.3320891069023,67.7967333045376,68.2613775021733,68.7260216998086,69.190665897444,69.6553100950794,70.1199542927148,70.5845984903501,71.468323899292,72.3520493082339,73.2357747171757,74.1195001261176,75.0032255350594,75.8496085951126,76.6959916551656,77.5423747152185,78.3887577752717,78.3887577752717
422,"LBN","Lebanon",32.1256742270012,32.1256742270012,32.1256742270012,32.1256742270012,32.1256742270012,32.1256742270012,32.5035600721241,32.8814459172471,33.2593317623703,33.6372176074933,34.0151034526162,34.3929892977392,34.7708751428621,35.1487609879853,35.5266468331083,35.9045326782312,36.6131960762879,37.3218594743445,38.0305228724014,38.739186270458,39.4478496685146,40.4830980029112,41.5183463373078,42.5535946717047,43.5888430061013,43.5888430061013
426,"LSO","Lesotho",24.8398401343847,24.8398401343847,24.8398401343847,24.8398401343847,24.8398401343847,24.8398401343847,24.4884433753065,24.1370466162283,23.7856498571504,23.4342530980722,23.082856338994,22.7314595799158,22.3800628208376,22.0286660617597,21.6772693026815,21.3258725436033,21.5063246391098,21.6867767346163,21.8672288301228,22.0476809256294,22.2281330211359,22.919505836575,23.6108786520142,24.3022514674534,24.9936242828925,24.9936242828925
430,"LBR","Liberia",33.524106798699,33.524106798699,33.524106798699,33.524106798699,33.524106798699,33.524106798699,33.5345791502895,33.5450515018801,33.5555238534706,33.5659962050611,33.5764685566519,33.5869409082425,33.597413259833,33.6078856114236,33.6183579630141,33.6288303146047,34.0113258280795,34.3938213415546,34.7763168550294,35.1588123685045,35.5413078819793,35.973418708007,36.4055295340349,36.8376403600629,37.2697511860906,37.2697511860906
434,"LBY","Libya",38.9228191006613,38.9228191006613,38.9228191006613,38.9228191006613,38.9228191006613,38.9228191006613,39.5816948864041,40.2405706721473,40.8994464578901,41.5583222436333,42.2171980293762,42.876073815119,43.5349496008621,44.193825386605,44.8527011723481,45.511576958091,45.8210932188084,46.1306094795258,46.4401257402432,46.7496420009606,47.0591582616779,47.3504506417981,47.6417430219183,47.9330354020385,48.2243277821587,48.2243277821587
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",73.8202455352624,73.8202455352624,73.8202455352624,73.8202455352624,73.8202455352624,73.8202455352624,73.9943020201401,74.1683585050181,74.3424149898959,74.5164714747739,74.6905279596517,74.8645844445294,75.0386409294074,75.2126974142852,75.3867538991632,75.560810384041,76.275612230133,76.9904140762248,77.7052159223168,78.4200177684086,79.1348196145006,80.3338539176573,81.532888220814,82.7319225239705,83.9309568271272,83.9309568271272
442,"LUX","Luxembourg",72.4538258793079,72.4538258793079,72.4538258793079,72.4538258793079,72.4538258793079,72.4538258793079,73.7427551802218,75.0316844811358,76.3206137820497,77.6095430829637,78.8984723838779,80.1874016847918,81.4763309857058,82.7652602866197,84.0541895875337,85.3431188884476,86.7428415458408,88.1425642032339,89.5422868606268,90.94200951802,92.3417321754131,93.2745269057899,94.2073216361666,95.1401163665434,96.0729110969201,96.0729110969201
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",25.3739265828473,25.3739265828473,25.3739265828473,25.3739265828473,25.3739265828473,25.3739265828473,25.7011255159233,26.0283244489991,26.3555233820751,26.6827223151509,27.0099212482269,27.3371201813029,27.6643191143787,27.9915180474547,28.3187169805305,28.6459159136065,29.1482090284018,29.6505021431974,30.1527952579927,30.6550883727883,31.1573814875835,31.6120575433147,32.0667335990456,32.5214096547767,32.9760857105078,32.9760857105078
454,"MWI","Malawi",27.2682709314578,27.2682709314578,27.2682709314578,27.2682709314578,27.2682709314578,27.2682709314578,27.7193943928319,28.1705178542057,28.6216413155798,29.0727647769539,29.5238882383279,29.9750116997018,30.4261351610759,30.8772586224499,31.3283820838238,31.7795055451979,32.459609812847,33.1397140804964,33.8198183481456,34.499922615795,35.1800268834441,35.7251364158955,36.2702459483468,36.8153554807981,37.3604650132495,37.3604650132495
458,"MYS","Malaysia",51.026424674343,51.026424674343,51.026424674343,51.026424674343,51.026424674343,51.026424674343,51.5327397819366,52.03905488953,52.5453699971237,53.0516851047173,53.5580002123109,54.0643153199043,54.5706304274979,55.0769455350915,55.5832606426849,56.0895757502785,56.9765624546204,57.8635491589622,58.750535863304,59.6375225676458,60.5245092719876,60.9220877686496,61.3196662653117,61.7172447619739,62.1148232586358,62.1148232586358
462,"MDV","Maldives",37.3955890414687,37.3955890414687,37.3955890414687,37.3955890414687,37.3955890414687,37.3955890414687,38.5914616426518,39.7873342438346,40.9832068450177,42.1790794462005,43.3749520473835,44.5708246485666,45.7666972497494,46.9625698509325,48.1584424521153,49.3543150532983,50.2374164643252,51.1205178753522,52.0036192863791,52.886720697406,53.7698221084329,54.1859807361116,54.6021393637906,55.0182979914694,55.4344566191482,55.4344566191482
466,"MLI","Mali",30.6052592723932,30.6052592723932,30.6052592723932,30.6052592723932,30.6052592723932,30.6052592723932,30.638132876389,30.6710064803846,30.7038800843802,30.7367536883761,30.769627292372,30.8025008963675,30.8353745003634,30.868248104359,30.9011217083546,30.9339953123505,31.0742145005761,31.2144336888017,31.3546528770273,31.4948720652529,31.6350912534785,31.8413282979268,32.0475653423751,32.2538023868233,32.4600394312716,32.4600394312716
470,"MLT","Malta",34.8816532614926,34.8816532614926,34.8816532614926,34.8816532614926,34.8816532614926,34.8816532614926,35.6860506114676,36.4904479614426,37.2948453114179,38.099242661393,38.903640011368,39.708037361343,40.512434711318,41.3168320612933,42.1212294112683,42.9256267612434,43.949476331509,44.9733259017748,45.9971754720404,47.0210250423063,48.0448746125719,48.6802843840935,49.3156941556153,49.951103927137,50.5865136986586,50.5865136986586
584,"MHL","Marshall Islands",40.0943989731149,40.0943989731149,40.0943989731149,40.0943989731149,40.0943989731149,40.0943989731149,40.302777073684,40.5111551742535,40.7195332748227,40.9279113753921,41.1362894759613,41.3446675765305,41.5530456771,41.7614237776692,41.9698018782386,42.1781799788078,42.6582952537633,43.1384105287191,43.6185258036745,44.0986410786303,44.5787563535858,45.0898565556562,45.600956757727,46.1120569597977,46.6231571618681,46.6231571618681
478,"MRT","Mauritania",47.4878390394439,47.4878390394439,47.4878390394439,47.4878390394439,47.4878390394439,47.4878390394439,47.8487567729477,48.2096745064515,48.5705922399552,48.931509973459,49.2924277069627,49.6533454404665,50.0142631739703,50.375180907474,50.7360986409778,51.0970163744816,51.5612041954673,52.0253920164532,52.4895798374389,52.9537676584248,53.4179554794106,54.0107816230943,54.6036077667781,55.1964339104619,55.7892600541457,55.7892600541457
480,"MUS","Mauritius",48.6524032505178,48.6524032505178,48.6524032505178,48.6524032505178,48.6524032505178,48.6524032505178,49.7543872922843,50.8563713340509,51.9583553758178,53.0603394175843,54.1623234593509,55.2643075011175,56.3662915428841,57.4682755846509,58.5702596264175,59.6722436681841,60.665519692683,61.6587957171822,62.6520717416812,63.6453477661804,64.6386237906793,65.1792981472713,65.7199725038633,66.2606468604551,66.8013212170471,66.8013212170471
484,"MEX","Mexico",41.0762930119129,41.0762930119129,41.0762930119129,41.0762930119129,41.0762930119129,41.0762930119129,41.241248900081,41.4062047882489,41.5711606764171,41.7361165645852,41.9010724527532,42.0660283409213,42.2309842290894,42.3959401172576,42.5608960054255,42.7258518935937,43.0324495107111,43.3390471278285,43.6456447449456,43.952242362063,44.2588399791804,44.6212501498139,44.983660320447,45.3460704910805,45.7084806617137,45.7084806617137
583,"FSM","Micronesia",34.0472438220762,34.0472438220762,34.0472438220762,34.0472438220762,34.0472438220762,34.0472438220762,34.3986281846879,34.7500125472993,35.101396909911,35.4527812725227,35.8041656351345,36.1555499977459,36.5069343603576,36.8583187229693,37.2097030855808,37.5610874481925,37.9830856988192,38.4050839494459,38.8270822000726,39.2490804506993,39.671078701326,40.124665240099,40.5782517788722,41.0318383176455,41.4854248564186,41.4854248564186
498,"MDA","Moldova",47.30665355886,47.30665355886,47.30665355886,47.30665355886,47.30665355886,47.30665355886,47.2768950638833,47.2471365689068,47.2173780739303,47.1876195789535,47.1578610839768,47.1281025890003,47.0983440940235,47.068585599047,47.0388271040705,47.0090686090938,47.6652152280851,48.3213618470764,48.977508466068,49.6336550850593,50.2898017040506,51.3894176875917,52.4890336711329,53.5886496546743,54.6882656382154,54.6882656382154
492,"MCO","Monaco",77.6702224140026,77.6702224140026,77.6702224140026,77.6702224140026,77.6702224140026,77.6702224140026,78.3816567639218,79.0930911138409,79.8045254637601,80.5159598136793,81.2273941635985,81.9388285135174,82.6502628634366,83.3616972133557,84.0731315632749,84.7845659131941,85.5643418070667,86.3441177009393,87.123893594812,87.9036694886846,88.6834453825573,89.6669901611715,90.6505349397856,91.6340797183999,92.6176244970139,92.6176244970139
496,"MNG","Mongolia",18.693682209622,18.693682209622,18.693682209622,18.693682209622,18.693682209622,18.693682209622,19.3847160172486,20.0757498248753,20.7667836325022,21.4578174401288,22.1488512477555,22.8398850553821,23.5309188630088,24.2219526706357,24.9129864782623,25.604020285889,26.8145830113611,28.0251457368332,29.2357084623056,30.4462711877777,31.6568339132498,32.0378851916787,32.4189364701076,32.7999877485363,33.1810390269652,33.1810390269652
499,"MNE","Montenegro",59.7133837829134,59.7133837829134,59.7133837829134,59.7133837829134,59.7133837829134,59.7133837829134,59.8257736297485,59.9381634765833,60.0505533234184,60.1629431702533,60.2753330170884,60.3877228639234,60.5001127107583,60.6125025575934,60.7248924044283,60.8372822512633,61.1592131242338,61.4811439972042,61.8030748701747,62.1250057431451,62.4469366161155,63.1280879020448,63.8092391879742,64.4903904739037,65.171541759833,65.171541759833
504,"MAR","Morocco",22.3143851109186,22.3143851109186,22.3143851109186,22.3143851109186,22.3143851109186,22.3143851109186,22.6770318210345,23.0396785311504,23.4023252412663,23.7649719513821,24.127618661498,24.4902653716141,24.8529120817299,25.2155587918458,25.5782055019617,25.9408522120775,26.1092060356721,26.2775598592668,26.4459136828611,26.6142675064557,26.7826213300503,27.3113032632583,27.839985196466,28.3686671296739,28.8973490628819,28.8973490628819
508,"MOZ","Mozambique",21.5074822029893,21.5074822029893,21.5074822029893,21.5074822029893,21.5074822029893,21.5074822029893,21.2999420647779,21.0924019265666,20.8848617883553,20.6773216501439,20.4697815119326,20.2622413737213,20.0547012355099,19.8471610972986,19.6396209590873,19.432080820876,19.7089517447776,19.9858226686792,20.2626935925811,20.5395645164827,20.8164354403843,21.5484984415958,22.2805614428077,23.0126244440195,23.744687445231,23.744687445231
104,"MMR","Myanmar",24.6416222546468,24.6416222546468,24.6416222546468,24.6416222546468,24.6416222546468,24.6416222546468,25.3238925667901,26.0061628789334,26.6884331910764,27.3707035032197,28.052973815363,28.7352441275062,29.4175144396495,30.0997847517926,30.7820550639358,31.4643253760791,32.2841528977032,33.1039804193275,33.9238079409515,34.7436354625758,35.5634629841999,36.2209604308115,36.8784578774231,37.535955324035,38.1934527706466,38.1934527706466
